Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67
20150415.B-CAMA_reseq_4_R1	(1, 33.31183608609657)	(2, 33.41002654190589)	(3, 33.41135304033853)	(4, 33.365632930802434)	(5, 33.40961590092179)	(6, 37.3270716913612)	(7, 37.50468493179822)	(8, 37.58092367525417)	(9, 37.60059054601143)	(10, 37.60691796035578)	(12, 37.60499180562878)	(14, 37.60857265144068)	(16, 37.604133192662026)	(18, 37.60955682244617)	(20, 37.57397313709093)	(22, 37.51591304351601)	(24, 37.529765991069645)	(26, 37.524610976268555)	(28, 37.50495045395145)	(30, 37.4291968235661)	(32, 37.45203663928987)	(34, 37.45961575441933)	(36, 37.44165580016282)	(38, 37.40656810704273)	(40, 37.1992356478046)	(42, 37.13383673027334)	(44, 37.32584199307597)	(46, 37.324730961787594)	(48, 37.30840258378259)	(50, 37.2930716433952)	(52, 37.268963713184206)	(54, 37.25431680365914)	(56, 37.246388497190736)	(58, 37.24264096412947)	(60, 37.2137642972841)	(62, 37.19223727929946)	(64, 37.171117239737285)	(66, 37.15982184540582)	(68, 37.13557747799153)	(70, 37.109239617478806)	(72, 37.06296217458275)	(74, 36.02615701135839)	(76, 35.69816099796177)	(78, 35.683459285662664)	(80, 35.67331862918837)	(82, 35.65709784910507)	(84, 35.635892078470626)	(86, 35.599220503790505)	(88, 35.5675859009066)	(90, 35.5368246968864)	(92, 35.50449450572347)	(94, 35.476571949748134)	(96, 35.433624263716595)	(98, 35.37240598394203)	(100, 35.30938347204766)	(102, 35.23779938321377)	(104, 35.19255193403873)	(106, 35.140460405158535)	(108, 35.08339080389918)	(110, 35.01569839027432)	(112, 34.95532418174032)	(114, 34.86491249136449)	(116, 34.81595049931296)	(118, 34.773443134579765)	(120, 34.71136814094449)	(122, 34.63424661161502)	(124, 34.42481124513856)	(126, 31.261672502529066)
20150415.B-CAMA_reseq_4_R2	(1, 32.904588044834526)	(2, 33.00162433251849)	(3, 33.028404928907236)	(4, 32.97766640455386)	(5, 33.005904754732086)	(6, 37.109442279222414)	(7, 37.10462202255444)	(8, 37.127619871030085)	(9, 37.09651549855006)	(10, 37.11083511071571)	(12, 37.07964720470041)	(14, 37.07505196496703)	(16, 37.0718702298526)	(18, 37.07845150041314)	(20, 37.081856326226045)	(22, 37.08754957480643)	(24, 37.05719127969578)	(26, 37.0814109044715)	(28, 37.06648298151399)	(30, 37.037623732183945)	(32, 36.98686716632327)	(34, 36.98452377800123)	(36, 36.973472337404516)	(38, 36.996920409659964)	(40, 36.995463415512894)	(42, 36.96542398030486)	(44, 36.94640893699764)	(46, 36.912385475767294)	(48, 36.890078223634816)	(50, 36.88347272590734)	(52, 36.87658464120244)	(54, 36.90466409046603)	(56, 36.887685811247096)	(58, 36.87531069374669)	(60, 36.87186392482057)	(62, 36.83986094962681)	(64, 36.784659037758786)	(66, 36.75568619475799)	(68, 35.4782904236656)	(70, 35.400199427837336)	(72, 35.39152385027578)	(74, 35.33814947527158)	(76, 35.32813283042112)	(78, 35.30644761690408)	(80, 35.280158617676534)	(82, 35.243510266350164)	(84, 35.18048864974864)	(86, 35.15919693100125)	(88, 35.13228065705162)	(90, 35.084496870381784)	(92, 35.017413879882305)	(94, 34.965413318181)	(96, 34.8789144644814)	(98, 34.811541670401574)	(100, 34.71608728378135)	(102, 34.63788299271329)	(104, 34.54378323842506)	(106, 34.43159685950805)	(108, 34.37461393887396)	(110, 34.27500818786)	(112, 34.163997002885125)	(114, 34.057442314383)	(116, 33.941726256996574)	(118, 33.79283930133734)	(120, 33.646332766567745)	(122, 33.391768889213964)	(124, 32.99491587611404)	(126, 26.66172233507132)
20150415.B-CAMA_reseq_5_R1	(1, 33.30994052253597)	(2, 33.41166832895059)	(3, 33.40681282503686)	(4, 33.3660174974918)	(5, 33.410274445111575)	(6, 37.33539276292758)	(7, 37.507039834521116)	(8, 37.579637881301856)	(9, 37.60094265237354)	(10, 37.6066749186166)	(12, 37.604213954795966)	(14, 37.60666530349535)	(16, 37.601024777858726)	(18, 37.60673622604109)	(20, 37.57021380545284)	(22, 37.51044008101225)	(24, 37.52497077863208)	(26, 37.51740259760881)	(28, 37.49736329558016)	(30, 37.4215349429605)	(32, 37.43645725829404)	(34, 37.451619312121)	(36, 37.437873812648306)	(38, 37.39650956102517)	(40, 37.15857504961601)	(42, 37.100435697310864)	(44, 37.31996243398591)	(46, 37.32042332026809)	(48, 37.30488111630323)	(50, 37.291336652255595)	(52, 37.271266123135916)	(54, 37.254758216970146)	(56, 37.2467021567555)	(58, 37.242792970428965)	(60, 37.21368389653759)	(62, 37.194567976944526)	(64, 37.171717222283206)	(66, 37.15990947848508)	(68, 37.13581385231112)	(70, 37.11707153310594)	(72, 37.07389983716483)	(74, 36.0863807497157)	(76, 35.79244203835101)	(78, 35.784073508748726)	(80, 35.77588797519263)	(82, 35.75943251113314)	(84, 35.7396129234463)	(86, 35.703114562714205)	(88, 35.67291287143202)	(90, 35.642566865118944)	(92, 35.610982338565975)	(94, 35.58322754127103)	(96, 35.54147835400239)	(98, 35.481205260741575)	(100, 35.41904544251854)	(102, 35.34818623307821)	(104, 35.30348081503237)	(106, 35.25033645205819)	(108, 35.193990319866415)	(110, 35.12639734065153)	(112, 35.06564071264633)	(114, 34.976559194457494)	(116, 34.92884247921755)	(118, 34.88735091544996)	(120, 34.82377789493327)	(122, 34.74889299300685)	(124, 34.54235068367261)	(126, 31.421791331491846)
20150415.B-CAMA_reseq_5_R2	(1, 32.866780245654)	(2, 32.96547298170776)	(3, 32.98863377992337)	(4, 32.92953148204612)	(5, 32.95804547696537)	(6, 37.04723181320766)	(7, 37.04360117870801)	(8, 37.06656499925615)	(9, 37.0344293233676)	(10, 37.04879612286555)	(12, 37.016362356165175)	(14, 37.014116100648444)	(16, 37.01104574543896)	(18, 37.01293460954514)	(20, 37.01745151123022)	(22, 37.021546406125694)	(24, 36.99636396250791)	(26, 37.014543885332)	(28, 36.99929730223956)	(30, 36.96686900469072)	(32, 36.90442807648926)	(34, 36.912680540992596)	(36, 36.8991185447858)	(38, 36.92374181176495)	(40, 36.92188664468921)	(42, 36.8909851004875)	(44, 36.8712284521494)	(46, 36.839606126702336)	(48, 36.8162217548646)	(50, 36.8061580749751)	(52, 36.79857930849724)	(54, 36.825172727052596)	(56, 36.80188507980617)	(58, 36.79159458449908)	(60, 36.78529908385978)	(62, 36.753244607229135)	(64, 36.698637290324754)	(66, 36.67136565287269)	(68, 35.483810693964315)	(70, 35.40705595969694)	(72, 35.39515632092117)	(74, 35.338366283280614)	(76, 35.32997521548126)	(78, 35.30612969272498)	(80, 35.27991946762573)	(82, 35.24259775700392)	(84, 35.177149457047776)	(86, 35.15590497896119)	(88, 35.12818553267397)	(90, 35.0786582856918)	(92, 35.008011579252354)	(94, 34.95348590266648)	(96, 34.86420934747685)	(98, 34.795354670287125)	(100, 34.69732354719818)	(102, 34.61489302449858)	(104, 34.51720714160044)	(106, 34.39973605168983)	(108, 34.339754124589305)	(110, 34.23611471739416)	(112, 34.12234240584712)	(114, 34.00851485145895)	(116, 33.886246477634856)	(118, 33.72957200228416)	(120, 33.575325455314584)	(122, 33.309873657747815)	(124, 32.895491813672535)	(126, 26.528626311003038)
20150415.B-CAMA_reseq_6_R1	(1, 33.28993090051896)	(2, 33.38838911901076)	(3, 33.39239918326011)	(4, 33.34192238911911)	(5, 33.383347001349605)	(6, 37.29455573530033)	(7, 37.48108577530205)	(8, 37.56469037867715)	(9, 37.579875074549946)	(10, 37.58870413023748)	(12, 37.58920145794641)	(14, 37.594280267026726)	(16, 37.58596163591645)	(18, 37.585037259454815)	(20, 37.55597243187445)	(22, 37.505618935033326)	(24, 37.51625212849345)	(26, 37.50440743686111)	(28, 37.48392206742571)	(30, 37.379565211225234)	(32, 37.427087488140266)	(34, 37.43006045201507)	(36, 37.41107064905001)	(38, 37.37554994860426)	(40, 37.14799779165098)	(42, 37.18362866729346)	(44, 37.30021951259765)	(46, 37.297407344955914)	(48, 37.28055389608617)	(50, 37.25935975643762)	(52, 37.233021298132314)	(54, 37.21556993558612)	(56, 37.2086752040752)	(58, 37.205648338638284)	(60, 37.172121339885834)	(62, 37.15164974865873)	(64, 37.13220251422524)	(66, 37.12197340583732)	(68, 37.093784983337706)	(70, 37.06240047074031)	(72, 37.00134965877737)	(74, 35.88270179763224)	(76, 35.45138571175575)	(78, 35.43533102044489)	(80, 35.42479482960873)	(82, 35.408377715903136)	(84, 35.38592425811036)	(86, 35.34678074686671)	(88, 35.312824529167585)	(90, 35.27912828051947)	(92, 35.2456245735001)	(94, 35.21489397063081)	(96, 35.16983244134155)	(98, 35.10656270697279)	(100, 35.04273969931306)	(102, 34.968168149859665)	(104, 34.92088050624267)	(106, 34.8673116903757)	(108, 34.80839357346008)	(110, 34.74057180674755)	(112, 34.68003851034453)	(114, 34.58825323458581)	(116, 34.537853709444434)	(118, 34.49429064862909)	(120, 34.43089814689155)	(122, 34.35286708111988)	(124, 34.140605782900764)	(126, 30.986567761001282)
20150415.B-CAMA_reseq_6_R2	(1, 32.87002824330822)	(2, 32.96371592120419)	(3, 32.98600780048468)	(4, 32.9256293701335)	(5, 32.95642977249756)	(6, 37.04334543578177)	(7, 37.038495153174566)	(8, 37.06905920627325)	(9, 37.03306573159232)	(10, 37.04805460531061)	(12, 37.016465286965)	(14, 37.01025025516182)	(16, 37.00699524177399)	(18, 37.01582601342886)	(20, 37.01676954311411)	(22, 37.02611727516298)	(24, 36.98798785014377)	(26, 37.016962740848)	(28, 36.99995604095449)	(30, 36.97144870087898)	(32, 36.922595161365784)	(34, 36.914901167599695)	(36, 36.9045910302249)	(38, 36.92692649002869)	(40, 36.92700898263476)	(42, 36.89482823595984)	(44, 36.87443944015658)	(46, 36.8382396204038)	(48, 36.80897697711863)	(50, 36.799428375952495)	(52, 36.79066215495114)	(54, 36.827774516037906)	(56, 36.81063737739224)	(58, 36.79945204620777)	(60, 36.794537238181874)	(62, 36.7599869677328)	(64, 36.701586467316346)	(66, 36.663218674246664)	(68, 35.20815029471487)	(70, 35.12148998251076)	(72, 35.111490056701115)	(74, 35.05700168422194)	(76, 35.04772448347743)	(78, 35.022171155931616)	(80, 34.99549058925662)	(82, 34.956206444396074)	(84, 34.89169311317203)	(86, 34.86713123622273)	(88, 34.83714559028948)	(90, 34.786508025150226)	(92, 34.713886874449784)	(94, 34.65894874188555)	(96, 34.56900399250082)	(98, 34.49995172580134)	(100, 34.40016078109218)	(102, 34.317957769741106)	(104, 34.220365786700114)	(106, 34.10360450546402)	(108, 34.041428447922186)	(110, 33.93739548055589)	(112, 33.823515611290404)	(114, 33.70928800629174)	(116, 33.587438276276494)	(118, 33.430838188974136)	(120, 33.27387830369766)	(122, 33.00745885577179)	(124, 32.59383474639037)	(126, 26.298705701356983)
20150415.B-CAMA_reseq_7_R1	(1, 33.29542008091925)	(2, 33.395832515924795)	(3, 33.396681363253)	(4, 33.34709652295367)	(5, 33.3870255886599)	(6, 37.3042408831701)	(7, 37.48251965553147)	(8, 37.56810853340979)	(9, 37.57953418612099)	(10, 37.59153430936105)	(12, 37.590189819029945)	(14, 37.595032566394536)	(16, 37.58737185549223)	(18, 37.595175885358245)	(20, 37.560605519477804)	(22, 37.50471210871282)	(24, 37.513807916538816)	(26, 37.50065952293522)	(28, 37.48511937098946)	(30, 37.40634721921808)	(32, 37.42359173084372)	(34, 37.43356855835962)	(36, 37.41100718145799)	(38, 37.36865999074442)	(40, 37.11607253641451)	(42, 37.10069517452301)	(44, 37.29595881602356)	(46, 37.29736039919718)	(48, 37.280492608111715)	(50, 37.261250685365624)	(52, 37.233333710598814)	(54, 37.21699935194174)	(56, 37.20914502001184)	(58, 37.207324986544194)	(60, 37.17348699775485)	(62, 37.15226273354829)	(64, 37.13078071318266)	(66, 37.12124664862499)	(68, 37.09276096710748)	(70, 37.06317918265853)	(72, 37.01476210477249)	(74, 35.73932583916418)	(76, 35.311877868265604)	(78, 35.299486793193125)	(80, 35.29188678011459)	(82, 35.27793523022416)	(84, 35.255913091447475)	(86, 35.21789030628926)	(88, 35.183626992590504)	(90, 35.150252558279135)	(92, 35.115484232818076)	(94, 35.08420288834451)	(96, 35.03744374552521)	(98, 34.97334963120203)	(100, 34.9054064658273)	(102, 34.83009182641764)	(104, 34.77928483459843)	(106, 34.72336419784137)	(108, 34.66486291849221)	(110, 34.59621952742888)	(112, 34.532969607493)	(114, 34.440726961235555)	(116, 34.38985124422155)	(118, 34.34599526406068)	(120, 34.2790675506416)	(122, 34.2004019344497)	(124, 33.989744729601256)	(126, 30.883253814153996)
20150415.B-CAMA_reseq_7_R2	(1, 32.86150144115413)	(2, 32.96271690669135)	(3, 32.981715325529805)	(4, 32.92443670072117)	(5, 32.956397919506635)	(6, 37.04473538599289)	(7, 37.04101579987827)	(8, 37.06999590876547)	(9, 37.03486360595375)	(10, 37.04972164095393)	(12, 37.01562009030897)	(14, 37.00736730315545)	(16, 37.00431725847045)	(18, 37.010306389871175)	(20, 37.01473066598256)	(22, 37.02487135247159)	(24, 36.98442010942375)	(26, 37.016750524399015)	(28, 36.99719616295856)	(30, 36.96517919271895)	(32, 36.902958997949355)	(34, 36.90774930541234)	(36, 36.88954934800142)	(38, 36.91828603681776)	(40, 36.921556215909874)	(42, 36.88459092684906)	(44, 36.863424908240646)	(46, 36.8238660028471)	(48, 36.79733933520792)	(50, 36.78978373465996)	(52, 36.77501720749769)	(54, 36.815509467686795)	(56, 36.79615826370689)	(58, 36.78842591428193)	(60, 36.786781288302926)	(62, 36.750224242409004)	(64, 36.68932179403987)	(66, 36.64973572553182)	(68, 35.04356997100925)	(70, 34.946509309235296)	(72, 34.93631641339577)	(74, 34.88112251570682)	(76, 34.87150819839805)	(78, 34.84805349876005)	(80, 34.82086020301913)	(82, 34.78047242440857)	(84, 34.713214456980836)	(86, 34.6882807928276)	(88, 34.65722716998912)	(90, 34.60628375478079)	(92, 34.533535882977276)	(94, 34.47667396884961)	(96, 34.38535000595241)	(98, 34.3155472151939)	(100, 34.216173245338254)	(102, 34.132981428478004)	(104, 34.03297811692547)	(106, 33.91469553837461)	(108, 33.852998485069506)	(110, 33.74853899751341)	(112, 33.63455141876971)	(114, 33.52051513086082)	(116, 33.396143466516435)	(118, 33.24017862682072)	(120, 33.08621901602456)	(122, 32.82209281317646)	(124, 32.409831119204156)	(126, 26.161950722421473)
20150415.B-CAMA_reseq_8_R1	(1, 33.303875847410346)	(2, 33.40306357498963)	(3, 33.40705670540336)	(4, 33.35981081825562)	(5, 33.39881047347216)	(6, 37.32009710049423)	(7, 37.496282048570585)	(8, 37.57080392374473)	(9, 37.58958868066939)	(10, 37.59954396521054)	(12, 37.59443651971107)	(14, 37.59779514474363)	(16, 37.58998069650205)	(18, 37.597724060235564)	(20, 37.56190263756129)	(22, 37.50239591685781)	(24, 37.517039947563056)	(26, 37.508224074328055)	(28, 37.48689333801739)	(30, 37.4137872757701)	(32, 37.42759967779027)	(34, 37.44322748033561)	(36, 37.40615060314798)	(38, 37.38317136690276)	(40, 37.2044379083686)	(42, 37.15996738435136)	(44, 37.30878102166327)	(46, 37.30297146113584)	(48, 37.286228592763116)	(50, 37.271700455116736)	(52, 37.249932315279054)	(54, 37.23576054396251)	(56, 37.227349127421576)	(58, 37.22138291928931)	(60, 37.194472563889505)	(62, 37.17545915251222)	(64, 37.14973130098849)	(66, 37.13642150976889)	(68, 37.113591692559034)	(70, 37.09569399050196)	(72, 37.05093509589737)	(74, 36.175401023659816)	(76, 35.90992704807574)	(78, 35.89549421171763)	(80, 35.88450502724484)	(82, 35.86792386862056)	(84, 35.84578895931894)	(86, 35.80965239675554)	(88, 35.77928412537935)	(90, 35.74769812961945)	(92, 35.71561325531741)	(94, 35.68816086445625)	(96, 35.647258014842635)	(98, 35.58789071758588)	(100, 35.52579756324708)	(102, 35.45463723027301)	(104, 35.40902300499741)	(106, 35.35584555108147)	(108, 35.29723281351839)	(110, 35.22852573261337)	(112, 35.16577574369217)	(114, 35.07268300861041)	(116, 35.02259620786243)	(118, 34.97927957374005)	(120, 34.91354703844651)	(122, 34.83380673670929)	(124, 34.619000979095794)	(126, 31.411669519413387)
20150415.B-CAMA_reseq_8_R2	(1, 32.86370049647188)	(2, 32.963557027600224)	(3, 32.99056360662803)	(4, 32.93640094373801)	(5, 32.96438087002204)	(6, 37.05462537713506)	(7, 37.055931495983984)	(8, 37.07745491549802)	(9, 37.045236430634496)	(10, 37.06031902315386)	(12, 37.02973839914341)	(14, 37.02760573520278)	(16, 37.02302192126968)	(18, 37.02709660367486)	(20, 37.02876247791586)	(22, 37.029523472537846)	(24, 37.00949480107127)	(26, 37.02454648448498)	(28, 37.012079475826184)	(30, 36.98109435222215)	(32, 36.92687855827404)	(34, 36.92910435707709)	(36, 36.91581451413524)	(38, 36.941720184177946)	(40, 36.93598024957484)	(42, 36.90731659070806)	(44, 36.88859438128657)	(46, 36.860840599833125)	(48, 36.83777219693128)	(50, 36.829736215557745)	(52, 36.82517428038089)	(54, 36.84569754043741)	(56, 36.82332833539601)	(58, 36.80995629696989)	(60, 36.801744963799884)	(62, 36.77010500044122)	(64, 36.718341922318146)	(66, 36.69508283104071)	(68, 35.624824567766936)	(70, 35.55419668221103)	(72, 35.54104379599338)	(74, 35.483814417868714)	(76, 35.47413538479992)	(78, 35.45061428469144)	(80, 35.425006637628556)	(82, 35.38691643083012)	(84, 35.322990458760195)	(86, 35.300296289839125)	(88, 35.27439179953328)	(90, 35.22526880089787)	(92, 35.153910079083985)	(94, 35.10057100121865)	(96, 35.010784961297986)	(98, 34.94266976509895)	(100, 34.843543298037176)	(102, 34.760711270643945)	(104, 34.66419335192113)	(106, 34.545215946112705)	(108, 34.48627648578956)	(110, 34.38059709528194)	(112, 34.26648758404177)	(114, 34.15018579997506)	(116, 34.02481589348358)	(118, 33.86779364712132)	(120, 33.70977767622985)	(122, 33.44121113844907)	(124, 33.02159911572073)	(126, 26.63989828008523)
20150415.B-CAMA_reseq_9_R1	(1, 33.29696602860723)	(2, 33.39782613253582)	(3, 33.40403215891205)	(4, 33.35727691464649)	(5, 33.39460630248235)	(6, 37.327123252759634)	(7, 37.49771185505691)	(8, 37.56823046392504)	(9, 37.582729495395924)	(10, 37.59638289591426)	(12, 37.59124486219528)	(14, 37.59335621698797)	(16, 37.586635901245046)	(18, 37.59125977282109)	(20, 37.55347945305586)	(22, 37.49315994124501)	(24, 37.50772436573353)	(26, 37.4987068467151)	(28, 37.47597737879951)	(30, 37.39634995513581)	(32, 37.418735588091366)	(34, 37.42874265359064)	(36, 37.40910988856419)	(38, 37.38471620651695)	(40, 37.203261345714004)	(42, 37.15921072612407)	(44, 37.3016325964804)	(46, 37.294914545320566)	(48, 37.27794882306817)	(50, 37.26677547182716)	(52, 37.24798617494917)	(54, 37.23300529617286)	(56, 37.22510485274205)	(58, 37.2166941147709)	(60, 37.190800591702484)	(62, 37.171322276332475)	(64, 37.14484703529941)	(66, 37.1314716696074)	(68, 37.1098107286889)	(70, 37.092107668356746)	(72, 37.05799462464306)	(74, 36.39019461470943)	(76, 36.154121190106096)	(78, 36.141717254230144)	(80, 36.12867099098564)	(82, 36.11040870585131)	(84, 36.08830965715942)	(86, 36.05092866736256)	(88, 36.021313085687346)	(90, 35.990891821323274)	(92, 35.96099222530454)	(94, 35.935767543038274)	(96, 35.895503560840645)	(98, 35.83776870169059)	(100, 35.777293417096104)	(102, 35.70984535391007)	(104, 35.666383195144576)	(106, 35.6141461330895)	(108, 35.55752539793559)	(110, 35.48967258504858)	(112, 35.42834541009208)	(114, 35.3348946149537)	(116, 35.28583178595303)	(118, 35.24344281057459)	(120, 35.17871051686642)	(122, 35.10033383008279)	(124, 34.889174738081884)	(126, 31.723669565061623)
20150415.B-CAMA_reseq_9_R2	(1, 32.819621630402125)	(2, 32.91810453274882)	(3, 32.946784078260734)	(4, 32.89790007499078)	(5, 32.91265884650991)	(6, 36.99761999949518)	(7, 36.999543368445735)	(8, 37.013774924663174)	(9, 36.98953584494089)	(10, 37.001848943045275)	(12, 36.97348076498737)	(14, 36.97234750653625)	(16, 36.96581291205234)	(18, 36.96813863889701)	(20, 36.967798060865476)	(22, 36.963963307443464)	(24, 36.951646825186806)	(26, 36.958124118084825)	(28, 36.94638401039449)	(30, 36.91505200195253)	(32, 36.86488906901513)	(34, 36.864252873832285)	(36, 36.854855490082244)	(38, 36.876609965916245)	(40, 36.864826831146985)	(42, 36.838836389010794)	(44, 36.819877630071545)	(46, 36.79536522280241)	(48, 36.772919005887715)	(50, 36.766573236922824)	(52, 36.76295137975705)	(54, 36.77249537617931)	(56, 36.74701044496972)	(58, 36.730714301417336)	(60, 36.71902739870749)	(62, 36.68694978264074)	(64, 36.6367888598389)	(66, 36.61991618905167)	(68, 35.79363373274133)	(70, 35.734815181520844)	(72, 35.72005966693021)	(74, 35.66090443072554)	(76, 35.648123759822695)	(78, 35.62174915279147)	(80, 35.596351395308886)	(82, 35.55688357946214)	(84, 35.49299943573713)	(86, 35.47009025152445)	(88, 35.44131579708033)	(90, 35.39091579537044)	(92, 35.31918258117284)	(94, 35.26401822740038)	(96, 35.17037784340037)	(98, 35.10010803333629)	(100, 34.99830339469658)	(102, 34.912996116723434)	(104, 34.811802661073436)	(106, 34.69119198290764)	(108, 34.627816276255935)	(110, 34.51528537614674)	(112, 34.394466203667136)	(114, 34.271816917260175)	(116, 34.14067038071866)	(118, 33.974037826985445)	(120, 33.806223695213376)	(122, 33.5243211644985)	(124, 33.08644089265082)	(126, 26.69212443136064)
