Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67
20150415.B-CAMA_reseq_3_R1	(1, 0.07839903984458704)	(2, 0.0008438303166313759)	(3, 0.0)	(4, 7.203429532219062e-05)	(5, 5.145306808727902e-06)	(6, 0.008880799551864358)	(7, 3.087184085236741e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.00010547878957892199)	(22, 0.00019552165873166027)	(24, 3.601714766109531e-05)	(26, 0.00013892328383565333)	(28, 0.0008566935836531956)	(30, 0.0005659837489600691)	(32, 0.0016027630709187413)	(34, 0.004193425049113239)	(36, 0.0038564074531415625)	(38, 0.00038589801065459263)	(40, 0.00016979512468802074)	(42, 0.000313863715332402)	(44, 0.00015435920426183706)	(46, 7.717960213091853e-06)	(48, 1.8008573830547655e-05)	(50, 0.0)	(52, 0.0)	(54, 2.8299187448003457e-05)	(56, 6.946164191782666e-05)	(58, 2.572653404363951e-06)	(60, 0.0)	(62, 8.747021574837433e-05)	(64, 6.946164191782666e-05)	(66, 0.0009673176800408454)	(68, 0.0008258217428008282)	(70, 6.174368170473483e-05)	(72, 0.0002135302325622079)	(74, 0.00027784656767130666)	(76, 0.0)	(78, 0.0008386850098226479)	(80, 0.0015050022415529112)	(82, 0.0011834205660074173)	(84, 0.0011242495377070465)	(86, 0.002631824432664322)	(88, 0.004556169179128557)	(90, 0.002456884001167573)	(92, 0.0027012860745821484)	(94, 0.0026395423928774137)	(96, 0.002618961165642502)	(98, 0.003030585710340734)	(100, 0.003514244550361157)	(102, 0.0013995234519739892)	(104, 0.0017725581956067622)	(106, 0.003977322163146668)	(108, 0.006138351022812386)	(110, 0.009449355954228791)	(112, 0.004365792827205625)	(114, 0.0009570270664233896)	(116, 0.001095950350259043)	(118, 0.0)	(120, 0.0004733682264029669)	(122, 0.0005273939478946099)	(124, 0.0001260600168138336)	(126, 3.601714766109531e-05)
20150415.B-CAMA_reseq_3_R2	(1, 0.09316092507882738)	(2, 0.09682438352664165)	(3, 0.10919884640163227)	(4, 0.122005515048556)	(5, 0.13033062146507776)	(6, 0.12520589588358477)	(7, 0.12093014592553188)	(8, 0.11445220465334345)	(9, 0.12899284169480849)	(10, 0.11264877461688431)	(12, 0.10197483564217827)	(14, 0.10746487800709094)	(16, 0.10766811762603572)	(18, 0.09843486455777348)	(20, 0.09547374048935058)	(22, 0.08346459439777966)	(24, 0.09260008663667604)	(26, 0.09538369762019784)	(28, 0.08119036878832192)	(30, 0.0844036128903725)	(32, 0.0879924643894602)	(34, 0.07386345189269339)	(36, 0.07944610978016317)	(38, 0.09553033886424658)	(40, 0.11453710221568744)	(42, 0.11757540588624128)	(44, 0.11112061849469212)	(46, 0.09965687492484636)	(48, 0.1154761207082803)	(50, 0.11047488249019677)	(52, 0.10079913303638395)	(54, 0.09322524141393648)	(56, 0.08530404158189989)	(58, 0.058972933988234846)	(60, 0.04713615567475631)	(62, 0.04934349229570058)	(64, 0.05627422056705706)	(66, 0.054059165985899695)	(68, 0.05483610731401761)	(70, 0.057516812161364846)	(72, 0.0690242908390848)	(74, 0.06776626332435083)	(76, 0.08051890624978293)	(78, 0.07864601457140598)	(80, 0.06828593931203235)	(82, 0.07361133185906572)	(84, 0.07286783502520454)	(86, 0.06346993213906303)	(88, 0.06206011807347159)	(90, 0.059816764304866224)	(92, 0.061067073859387096)	(94, 0.05942829364080726)	(96, 0.050323673242763246)	(98, 0.05266221518733007)	(100, 0.054576269320176854)	(102, 0.05401028557121679)	(104, 0.05147622196791829)	(106, 0.06349565867310668)	(108, 0.06600914104917024)	(110, 0.05822429184756493)	(112, 0.05870795068758536)	(114, 0.05126011908195172)	(116, 0.08503905828125038)	(118, 0.12724858268664974)	(120, 0.15357197232010167)	(122, 0.19519750440271041)	(124, 0.15195634598216112)	(126, 0.13075253662339345)
20150415.B-CAMA_reseq_4_R1	(1, 0.07922527760046759)	(2, 0.000851884705381372)	(3, 0.0)	(4, 4.340813785382787e-05)	(5, 5.426017231728484e-06)	(6, 0.008860686139412613)	(7, 4.340813785382787e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.00010038131878697696)	(22, 0.00017905856864703997)	(24, 4.340813785382787e-05)	(26, 0.00017363255141531148)	(28, 0.0009387009810890276)	(30, 0.0005100456197824775)	(32, 0.0016359441953661378)	(34, 0.00424043246659581)	(36, 0.0036978307434229613)	(38, 0.00043136836992241443)	(40, 0.00017634556003117574)	(42, 0.00031199599082438784)	(44, 0.00012479839632975514)	(46, 1.356504307932121e-05)	(48, 2.4417077542778175e-05)	(50, 0.0)	(52, 0.0)	(54, 2.1704068926913935e-05)	(56, 6.782521539660605e-05)	(58, 8.139025847592725e-06)	(60, 0.0)	(62, 8.139025847592726e-05)	(64, 7.05382240124703e-05)	(66, 0.000976683101711127)	(68, 0.0008328936450703222)	(70, 5.6973180933149077e-05)	(72, 0.00029029192189747386)	(74, 0.0002604488271229672)	(76, 0.0)	(78, 0.0007080952487405672)	(80, 0.0013266612131576144)	(82, 0.00114488963589471)	(84, 0.001120472558351932)	(86, 0.002566506150607573)	(88, 0.004199737337357847)	(90, 0.0022382321080879996)	(92, 0.0026750264952421425)	(94, 0.002569219159223437)	(96, 0.0025068199610585595)	(98, 0.0030629867273107296)	(100, 0.00338312174398271)	(102, 0.0013646433337797137)	(104, 0.0017471775486165716)	(106, 0.003988122665320435)	(108, 0.005944201877358554)	(110, 0.009281202474871571)	(112, 0.004354378828462109)	(114, 0.0009061448776986567)	(116, 0.0010038131878697695)	(118, 0.0)	(120, 0.00039609925791617937)	(122, 0.0004503594302334642)	(124, 0.0001112333532504339)	(126, 4.340813785382787e-05)
20150415.B-CAMA_reseq_4_R2	(1, 0.09521032436513971)	(2, 0.09938835763357065)	(3, 0.11109227680240898)	(4, 0.12440772308907068)	(5, 0.13250334079880957)	(6, 0.12705561949815417)	(7, 0.12344731803905473)	(8, 0.1170988778779324)	(9, 0.13174369838636757)	(10, 0.11518620680374812)	(12, 0.1042609211076628)	(14, 0.10959198303783606)	(16, 0.10983615381326382)	(18, 0.09985770812411515)	(20, 0.09699548403437838)	(22, 0.08503111603841707)	(24, 0.09430689249605691)	(26, 0.0973725922319835)	(28, 0.08308317585222655)	(30, 0.08639304636358092)	(32, 0.09035946495997443)	(34, 0.07549760376227013)	(36, 0.08059534695147903)	(38, 0.09733189710274553)	(40, 0.1165454241202961)	(42, 0.1201347345190845)	(44, 0.11360452278069927)	(46, 0.10202268899957483)	(48, 0.11785580728175854)	(50, 0.11237010386048103)	(52, 0.1027823314120168)	(54, 0.09523202843406663)	(56, 0.08726120912065748)	(58, 0.06003888066907567)	(60, 0.047211775933269536)	(62, 0.04956395440322384)	(64, 0.05671273210602611)	(66, 0.05434156257576076)	(68, 0.055410487970411273)	(70, 0.05843549257709991)	(72, 0.07014755077178585)	(74, 0.06915187660976366)	(76, 0.08179449675969103)	(78, 0.07913032229891234)	(80, 0.06891584486018347)	(82, 0.07443953040208307)	(84, 0.07382639045489775)	(86, 0.06398630820515815)	(88, 0.06277088034525097)	(90, 0.06025320834972895)	(92, 0.06172637202814323)	(94, 0.05995749041059975)	(96, 0.05096115384039392)	(98, 0.0528521208456513)	(100, 0.055188021263910404)	(102, 0.05412994790372336)	(104, 0.052032792243660295)	(106, 0.06436070339414741)	(108, 0.06627608747694758)	(110, 0.05936334152372547)	(112, 0.059954777401983884)	(114, 0.052507568751436536)	(116, 0.08677286756980192)	(118, 0.12896286455510675)	(120, 0.15475001144889636)	(122, 0.19642996281441868)	(124, 0.15304352902951776)	(126, 0.1320529813685761)
20150415.B-CAMA_reseq_5_R1	(1, 0.0788042988060357)	(2, 0.001085009095331325)	(3, 0.0)	(4, 5.733787902157408e-05)	(5, 0.0)	(6, 0.009037331855015792)	(7, 3.96954547072436e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0001433446975539352)	(22, 0.00018745075833976143)	(24, 4.851666686440884e-05)	(26, 0.00012570227323960474)	(28, 0.0008777106096379418)	(30, 0.00048296136560479705)	(32, 0.0014907848545609261)	(34, 0.00390338637954562)	(36, 0.0034292462260979884)	(38, 0.00037931212275810547)	(40, 0.0001830401522611788)	(42, 0.0003462325771687358)	(44, 0.00014113939451464389)	(46, 8.821212157165243e-06)	(48, 6.615909117873932e-06)	(50, 0.0)	(52, 0.0)	(54, 1.98477273536218e-05)	(56, 6.615909117873932e-05)	(58, 0.0)	(60, 0.0)	(62, 9.703333372881768e-05)	(64, 8.600681853236112e-05)	(66, 0.0010938303074884902)	(68, 0.0008313992458128242)	(70, 8.600681853236112e-05)	(72, 0.00027125227383283123)	(74, 0.0002800734859899965)	(76, 0.0)	(78, 0.0007961143971841633)	(80, 0.0014025727329892736)	(82, 0.0010783931862134509)	(84, 0.0010828037922920337)	(86, 0.0024434757675347724)	(88, 0.004082015925728217)	(90, 0.002233971978802098)	(92, 0.002498608343517055)	(94, 0.002527277283027842)	(96, 0.002467734100966977)	(98, 0.002873509860196578)	(100, 0.0031998947100116922)	(102, 0.0013143606114176213)	(104, 0.0017223416736865138)	(106, 0.003744604560716646)	(108, 0.005616906841074969)	(110, 0.008770490187261544)	(112, 0.004048936380138847)	(114, 0.0008755053065986504)	(116, 0.0010232606102311681)	(118, 0.0)	(120, 0.00045429242609401003)	(122, 0.0004939878808012536)	(124, 0.00015437121275039176)	(126, 5.2927272942991454e-05)
20150415.B-CAMA_reseq_5_R2	(1, 0.09371655795772355)	(2, 0.09750085797314743)	(3, 0.10993435650867185)	(4, 0.12346609595776334)	(5, 0.13182860508275598)	(6, 0.12619185051432738)	(7, 0.12190474140594508)	(8, 0.11563727016827918)	(9, 0.1306818475023245)	(10, 0.1139810875857714)	(12, 0.10319053981451903)	(14, 0.10829581635047841)	(16, 0.10891991711059784)	(18, 0.0993863920717415)	(20, 0.09664961099998098)	(22, 0.08442782155622855)	(24, 0.09377389583674511)	(26, 0.0965239087267414)	(28, 0.08219605488046573)	(30, 0.08571571853117467)	(32, 0.08887591778647912)	(34, 0.07477300485021118)	(36, 0.08025538820588939)	(38, 0.09642687539301256)	(40, 0.11596365501809427)	(42, 0.11864530351387254)	(44, 0.11243958076130678)	(46, 0.100987442078267)	(48, 0.11659878229341018)	(50, 0.11150012166656867)	(52, 0.10204598753712683)	(54, 0.09449944053667196)	(56, 0.08623396474540813)	(58, 0.05944614872713658)	(60, 0.046995007767297835)	(62, 0.0494406888378719)	(64, 0.056438115381543225)	(66, 0.05395494415930121)	(68, 0.054691515374424515)	(70, 0.05754958811334605)	(72, 0.06915609800913622)	(74, 0.06809093664115852)	(76, 0.08103606548179851)	(78, 0.07912627304977224)	(80, 0.06874591164382803)	(82, 0.07388426772537679)	(84, 0.07338586923849695)	(86, 0.06328778662158205)	(88, 0.06194475707065364)	(90, 0.05956523509125831)	(92, 0.06097442373336545)	(94, 0.05920356539281453)	(96, 0.05059847293349983)	(98, 0.05303312748887745)	(100, 0.05500687370904317)	(102, 0.054164447948033885)	(104, 0.05159306460422022)	(106, 0.06383249647228699)	(108, 0.06612380633011067)	(110, 0.05880881614878138)	(112, 0.05933147296909343)	(114, 0.051694508544027615)	(116, 0.0860398980779505)	(118, 0.12825601415910406)	(120, 0.15361699911095414)	(122, 0.1954736507967032)	(124, 0.15239526122718675)	(126, 0.13113172932233993)
20150415.B-CAMA_reseq_6_R1	(1, 0.07669364587895051)	(2, 0.0009639698843695412)	(3, 0.0)	(4, 6.561051569007348e-05)	(5, 0.0)	(6, 0.008796856065215236)	(7, 6.561051569007348e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 5.046962745390268e-06)	(20, 8.832184804432969e-05)	(22, 0.00016654977059787885)	(24, 4.7946146081207546e-05)	(26, 0.0001337445127528421)	(28, 0.0008478897412255651)	(30, 0.0005223606441478928)	(32, 0.0015267062304805562)	(34, 0.003916443090422848)	(36, 0.0035303504404004924)	(38, 0.0003684282804134896)	(40, 0.00017412021471596427)	(42, 0.0003154351715868918)	(44, 0.0001261740686347567)	(46, 1.2617406863475671e-05)	(48, 2.2711332354256207e-05)	(50, 0.0)	(52, 0.0)	(54, 1.766436960886594e-05)	(56, 6.308703431737835e-05)	(58, 5.046962745390268e-06)	(60, 0.0)	(62, 9.084532941702483e-05)	(64, 9.336881078971997e-05)	(66, 0.0009639698843695412)	(68, 0.000807514039262443)	(70, 5.804007157198808e-05)	(72, 0.0002296368049152572)	(74, 0.0002801064323691599)	(76, 0.0)	(78, 0.0007646148559266257)	(80, 0.0013626799412553724)	(82, 0.0011784658010486277)	(84, 0.0011204257294766397)	(86, 0.002520957891322439)	(88, 0.004279824408090947)	(90, 0.0022358044962078887)	(92, 0.0025487161864220856)	(94, 0.0026572258854479763)	(96, 0.002503293521713573)	(98, 0.0029272383923263554)	(100, 0.0033436128188210523)	(102, 0.0013248277206649455)	(104, 0.001693256001078435)	(106, 0.0037700811708065306)	(108, 0.005859523747398102)	(110, 0.009061821609348226)	(112, 0.004161220783574277)	(114, 0.000921070701033724)	(116, 0.0009740638098603218)	(118, 0.0)	(120, 0.00037852220590427015)	(122, 0.0004416092402216485)	(124, 0.0001488854009890129)	(126, 4.037570196312214e-05)
20150415.B-CAMA_reseq_6_R2	(1, 0.09249063927202206)	(2, 0.09565508491338176)	(3, 0.10810594200625954)	(4, 0.12123813906976502)	(5, 0.1287177378584334)	(6, 0.12366572815029774)	(7, 0.11979975468732879)	(8, 0.11308224727321434)	(9, 0.12796574040937025)	(10, 0.11157068193096997)	(12, 0.10129506578135537)	(14, 0.10676344991598574)	(16, 0.10690476487285666)	(18, 0.0975552663870212)	(20, 0.09461288710645867)	(22, 0.08289888657440786)	(24, 0.09165284345628727)	(26, 0.0944968069633147)	(28, 0.0808548666625248)	(30, 0.08401931230388449)	(32, 0.08732002593936973)	(34, 0.07325666424933974)	(36, 0.07874018927220627)	(38, 0.09463055147606753)	(40, 0.113788822057569)	(42, 0.11649904105184355)	(44, 0.11005911658872557)	(46, 0.09864793382139818)	(48, 0.11416482078210058)	(50, 0.10889579167591312)	(52, 0.09963713851949467)	(54, 0.09247802186515858)	(56, 0.08442559280488841)	(58, 0.05848672777495512)	(60, 0.046697022801723456)	(62, 0.04903881351558454)	(64, 0.055794173150289415)	(66, 0.052861887795217666)	(68, 0.0537274419060521)	(70, 0.05646289571405363)	(72, 0.06818446669022252)	(74, 0.06716498021565369)	(76, 0.07985809152031022)	(78, 0.07783173597803601)	(80, 0.0676797704156835)	(82, 0.07293365863363477)	(84, 0.07210090978064537)	(86, 0.062345130793805985)	(88, 0.06113890669765771)	(90, 0.058880390869095564)	(92, 0.06009166192798923)	(94, 0.05891824308968599)	(96, 0.05032326553428637)	(98, 0.052448036850095664)	(100, 0.05472421704826668)	(102, 0.05388894471390459)	(104, 0.05166071066181479)	(106, 0.06338985208210177)	(108, 0.06499983319788126)	(110, 0.057525281371958274)	(112, 0.058284849265139514)	(114, 0.0509263775823605)	(116, 0.08398650704603945)	(118, 0.1256138557700184)	(120, 0.15181516286271196)	(122, 0.1929706205699969)	(124, 0.15040958373812077)	(126, 0.12949497012122352)
20150415.B-CAMA_reseq_7_R1	(1, 0.0790664607635518)	(2, 0.0009012453114284613)	(3, 0.0)	(4, 9.641228912955631e-05)	(5, 0.0)	(6, 0.00892442450247067)	(7, 4.1918386578067965e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 2.0959193289033983e-06)	(20, 7.754901516942573e-05)	(22, 0.0002221674488637602)	(24, 5.030206389368156e-05)	(26, 0.00018234498161459565)	(28, 0.0009305881820331088)	(30, 0.0005009247196079122)	(32, 0.0016935028177539457)	(34, 0.004290346866265256)	(36, 0.0036552833096075263)	(38, 0.0003982246724916457)	(40, 0.00014881027235214128)	(42, 0.000289236867388669)	(44, 0.0001299469983920107)	(46, 6.287757986710195e-06)	(48, 2.0959193289033983e-05)	(50, 0.0)	(52, 0.0)	(54, 4.1918386578067965e-05)	(56, 0.00010060412778736312)	(58, 6.287757986710195e-06)	(60, 0.0)	(62, 0.00010060412778736312)	(64, 0.0001047959664451699)	(66, 0.0010793984543852502)	(68, 0.0008383677315613593)	(70, 5.868574120929515e-05)	(72, 0.0002326470455082772)	(74, 0.00027666135141524856)	(76, 0.0)	(78, 0.0007545309584052233)	(80, 0.0014147455470097938)	(82, 0.001226112807408488)	(84, 0.0010647270190829263)	(86, 0.002542350145959822)	(88, 0.004458020412577528)	(90, 0.002401923550923294)	(92, 0.002705831853614287)	(94, 0.0026827767409963498)	(96, 0.0026848726603252533)	(98, 0.0031857973799331654)	(100, 0.0035022811985975784)	(102, 0.0013937863537207599)	(104, 0.0017794355102389852)	(106, 0.004017877353507814)	(108, 0.006212304890869673)	(110, 0.009324745094291218)	(112, 0.004244236641029382)	(114, 0.0009766984072689835)	(116, 0.0010311923098204718)	(118, 0.0)	(120, 0.0003940328338338389)	(122, 0.0004757736876610714)	(124, 0.00016976946564117526)	(126, 5.030206389368156e-05)
20150415.B-CAMA_reseq_7_R2	(1, 0.09520084775745016)	(2, 0.09883517187376865)	(3, 0.11074418550059775)	(4, 0.12396105278866258)	(5, 0.1319842319797048)	(6, 0.12641327840347957)	(7, 0.12264900728876907)	(8, 0.11603428588674992)	(9, 0.13098657437914676)	(10, 0.1140305870083183)	(12, 0.10305844932150901)	(14, 0.10878869276673088)	(16, 0.10865455392968107)	(18, 0.0991118332251839)	(20, 0.09624042374458623)	(22, 0.08418050392607608)	(24, 0.09335434282868625)	(26, 0.0962194645512972)	(28, 0.08235705410993013)	(30, 0.08593059656571043)	(32, 0.08935532874913858)	(34, 0.07482012820319352)	(36, 0.08006831020276761)	(38, 0.09632635643707128)	(40, 0.11575133677734799)	(42, 0.11896857294721469)	(44, 0.11241882504439157)	(46, 0.10099816062119696)	(48, 0.11686007810233787)	(50, 0.11103971012597315)	(52, 0.10180508956282477)	(54, 0.09464333321596186)	(56, 0.08640217841471369)	(58, 0.0594549436030027)	(60, 0.04728813189871847)	(62, 0.04966071257903712)	(64, 0.05684342811918907)	(66, 0.05414388402356149)	(68, 0.055015786464385305)	(70, 0.05839650434190648)	(72, 0.06960757683221076)	(74, 0.06858476819970591)	(76, 0.08105339228735221)	(78, 0.07855086460864155)	(80, 0.06858057636104808)	(82, 0.0737595930227684)	(84, 0.07299667838704756)	(86, 0.06320244736308198)	(88, 0.062162871375945894)	(90, 0.05968549472918207)	(92, 0.061314024047740015)	(94, 0.05951572526354089)	(96, 0.051016772384837615)	(98, 0.053123171310385534)	(100, 0.05541191521754804)	(102, 0.054380722907727566)	(104, 0.052024909582040146)	(106, 0.06412884370645727)	(108, 0.06579090773427768)	(110, 0.05859561667815231)	(112, 0.05929355781467714)	(114, 0.05233720156204676)	(116, 0.08595574759765727)	(118, 0.128052287318682)	(120, 0.15455309131333658)	(122, 0.19694725157906562)	(124, 0.15305870083182846)	(126, 0.13209741162346558)
20150415.B-CAMA_reseq_8_R1	(1, 0.0789994698906058)	(2, 0.0010510382906977148)	(3, 0.0)	(4, 4.289952206929448e-05)	(5, 0.0)	(6, 0.00893168049482711)	(7, 4.718947427622393e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 2.1449761034647242e-06)	(20, 9.652392465591257e-05)	(22, 0.00022951244307072547)	(24, 3.8609569862365035e-05)	(26, 0.00013942344672520707)	(28, 0.0008880201068343957)	(30, 0.0005255191453488574)	(32, 0.0016237469103227962)	(34, 0.004129078999169594)	(36, 0.0035134708574752183)	(38, 0.00039467560303750924)	(40, 0.000186612921001431)	(42, 0.00034319617655435586)	(44, 0.00014585837503560125)	(46, 8.579904413858897e-06)	(48, 3.0029665448506137e-05)	(50, 0.0)	(52, 0.0)	(54, 3.217464155197086e-05)	(56, 7.507416362126535e-05)	(58, 6.434928310394172e-06)	(60, 0.0)	(62, 0.00011797368569055982)	(64, 9.223397244898314e-05)	(66, 0.0010295885296630674)	(68, 0.0008065110149027362)	(70, 9.008899634551841e-05)	(72, 0.00029600670227813194)	(74, 0.00029815167838159664)	(76, 0.0)	(78, 0.0008108009671096658)	(80, 0.0013963794433555353)	(82, 0.0011411272870432332)	(84, 0.0010917928366635445)	(86, 0.0026340306550546814)	(88, 0.0043650263705507135)	(90, 0.0023058493112245782)	(92, 0.0026962349620551582)	(94, 0.0026726402249170464)	(96, 0.0025074770649502623)	(98, 0.0028506732415046186)	(100, 0.0032603636772663806)	(102, 0.0013191603036308052)	(104, 0.001685951217323273)	(106, 0.003865246938443433)	(108, 0.005868654619079485)	(110, 0.00913974317686319)	(112, 0.004174123497342353)	(114, 0.0008858751307309311)	(116, 0.0010317335057665323)	(118, 0.0)	(120, 0.0004204153162790859)	(122, 0.0004568799100379862)	(124, 0.00015658325555292487)	(126, 4.718947427622393e-05)
20150415.B-CAMA_reseq_8_R2	(1, 0.09385128443099554)	(2, 0.09763931222971424)	(3, 0.10988712578049781)	(4, 0.1232288771440484)	(5, 0.13091647149886596)	(6, 0.1260816953616565)	(7, 0.12222931827983385)	(8, 0.11556273255026547)	(9, 0.13054753560907004)	(10, 0.1137180531012858)	(12, 0.10258777210040736)	(14, 0.10809178078189784)	(16, 0.10841352719741755)	(18, 0.09888125339362032)	(20, 0.09586112703994198)	(22, 0.08384926086053952)	(24, 0.09303833848778241)	(26, 0.0957560232108722)	(28, 0.08187802782145545)	(30, 0.08507618719172136)	(32, 0.08845666953078175)	(34, 0.07426121767805222)	(36, 0.08006766799013122)	(38, 0.09630084714115225)	(40, 0.11528817560902199)	(42, 0.11822893784687212)	(44, 0.11195702772034129)	(46, 0.09993229168431804)	(48, 0.11645075265709988)	(50, 0.11068076693877976)	(52, 0.10134583093650129)	(54, 0.09387702414423713)	(56, 0.08558025657603557)	(58, 0.05885599930296856)	(60, 0.04639154316573505)	(62, 0.04883467094758138)	(64, 0.055921671993428824)	(66, 0.053478544211582504)	(68, 0.05442233369710698)	(70, 0.05744246005078531)	(72, 0.06889234249108)	(74, 0.06778553482169221)	(76, 0.08100073259513837)	(78, 0.07837742682060102)	(80, 0.06800646736034907)	(82, 0.07323377412449261)	(84, 0.07273399469238533)	(86, 0.06303441275251785)	(88, 0.06178603666030138)	(90, 0.05945444763583522)	(92, 0.06071998353687941)	(94, 0.05908551174603929)	(96, 0.04977631545700239)	(98, 0.05211433940977894)	(100, 0.05401049828524175)	(102, 0.05316323272437319)	(104, 0.05077801929732041)	(106, 0.06292930892344807)	(108, 0.06520941852143108)	(110, 0.058002298813789606)	(112, 0.05880022992427848)	(114, 0.05157166045560237)	(116, 0.08537004891789603)	(118, 0.12796498438049853)	(120, 0.1539556598261806)	(122, 0.1960400909761585)	(124, 0.15237695741403054)	(126, 0.13144842557252523)
20150415.B-CAMA_reseq_9_R1	(1, 0.07827824103062245)	(2, 0.000900744289586541)	(3, 0.0)	(4, 6.615636025211883e-05)	(5, 0.0)	(6, 0.008966731289556416)	(7, 1.0177901577249051e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 5.0889507886245255e-06)	(20, 9.923454037817825e-05)	(22, 0.00020101355615066875)	(24, 4.8345032491933e-05)	(26, 0.00015266852365873577)	(28, 0.0008956553387979166)	(30, 0.0005216174558340139)	(32, 0.0016208308261769116)	(34, 0.004228918105346981)	(36, 0.0034503086346874285)	(38, 0.0003842157845411517)	(40, 0.00016030194984167256)	(42, 0.0002951591457402225)	(44, 0.00011195691734973957)	(46, 2.5444753943122628e-06)	(48, 1.0177901577249051e-05)	(50, 0.0)	(52, 0.0)	(54, 1.781132776018584e-05)	(56, 7.633426182936788e-05)	(58, 1.5266852365873577e-05)	(60, 0.0)	(62, 9.160111419524146e-05)	(64, 6.870083564643111e-05)	(66, 0.001027968059302154)	(68, 0.0008142321261799242)	(70, 7.887873722368015e-05)	(72, 0.00029007019495159796)	(74, 0.0002951591457402225)	(76, 0.0)	(78, 0.0007913318476311138)	(80, 0.0014605288763352388)	(82, 0.0011373805012575816)	(84, 0.0011195691734973956)	(86, 0.0026284430823245676)	(88, 0.004440109563074899)	(90, 0.0023205615596127837)	(92, 0.0026080872791700697)	(94, 0.002651343360873378)	(96, 0.002651343360873378)	(98, 0.0030457370469917787)	(100, 0.0034859312902078)	(102, 0.0013663832867456852)	(104, 0.0017658659236527104)	(106, 0.0038854139271148253)	(108, 0.00592608319335326)	(110, 0.009106677436243589)	(112, 0.004236551531529918)	(114, 0.0009160111419524147)	(116, 0.0010127012069362806)	(118, 0.0)	(120, 0.0004707279479477686)	(122, 0.000493628226496579)	(124, 0.00015266852365873577)	(126, 4.580055709762073e-05)
20150415.B-CAMA_reseq_9_R2	(1, 0.0935603602488619)	(2, 0.0971684263579967)	(3, 0.10923941762861407)	(4, 0.12254702394086721)	(5, 0.13017536117301537)	(6, 0.12435360147082893)	(7, 0.12160556804497168)	(8, 0.11473039552953994)	(9, 0.12975297825755955)	(10, 0.11280931660683417)	(12, 0.10203600778731604)	(14, 0.10748372960653861)	(16, 0.10777634427688453)	(18, 0.09865948893906368)	(20, 0.09566718587535246)	(22, 0.08363690621104408)	(24, 0.09257310379586875)	(26, 0.09560611846588897)	(28, 0.08173618309149282)	(30, 0.08487861020346847)	(32, 0.08822205087159478)	(34, 0.07394245495871436)	(36, 0.07974894780853495)	(38, 0.09556286238418565)	(40, 0.1145573712027267)	(42, 0.1173155825301612)	(44, 0.11088569320873409)	(46, 0.09968745699836584)	(48, 0.11515532292039009)	(50, 0.11035389785132284)	(52, 0.1006543576482045)	(54, 0.09341023620059748)	(56, 0.08527045941419256)	(58, 0.05868832496981235)	(60, 0.046317085602666126)	(62, 0.049029496373002995)	(64, 0.05577744511871911)	(66, 0.0534696059360779)	(68, 0.05389962227771666)	(70, 0.05726341874899747)	(72, 0.06898327241519976)	(74, 0.0681435955350767)	(76, 0.08110515319370339)	(78, 0.07873370212620436)	(80, 0.06845911048397144)	(82, 0.07346154910918934)	(84, 0.07275164047417622)	(86, 0.06304446684487493)	(88, 0.06155085978841364)	(90, 0.059283732212081414)	(92, 0.060698460531319026)	(94, 0.0589275056568777)	(96, 0.050212677431358196)	(98, 0.05261975115437759)	(100, 0.054619708814307034)	(102, 0.053693519770777375)	(104, 0.05144929247299395)	(106, 0.06348211661269665)	(108, 0.06563983174707344)	(110, 0.058014038990319594)	(112, 0.058797737411767775)	(114, 0.05096584214807462)	(116, 0.08529844864352999)	(118, 0.12711181279826342)	(120, 0.15289752644422389)	(122, 0.1945429552229327)	(124, 0.15134030750290478)	(126, 0.130180450123804)
