Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
WBP-4_S8_R1_001	(1, 27.743183665314813)	(2, 0.004532416265173602)	(3, 0.009520195361777504)	(4, 0.007723240492359015)	(5, 0.0)	(6, 3.475831897785794e-06)	(7, 0.0)	(8, 0.00043448235494163547)	(9, 0.0)	(10, 0.0)	(15, 7.647172688703928e-06)	(20, 1.3904249995300365e-05)	(25, 0.00033927108011668947)	(30, 0.0011342200783198784)	(35, 0.0007601393346537993)	(40, 0.0002773220950714352)	(45, 0.0005412364908923743)	(50, 0.0007812286900937487)	(55, 0.0032434046456750244)	(60, 0.0005561746117119418)	(65, 0.001250139861585635)	(70, 0.000654183746962568)	(75, 0.00044436616361562145)	(80, 0.06113079787872405)	(85, 6.968110015167394e-05)	(90, 0.00021709621561189776)	(95, 0.00040308480305629486)	(100, 0.00019515030009449518)	(105, 0.027675239965820195)	(110, 0.009538646291667818)	(115, 0.0002872632787930579)	(120, 0.0004959795901548193)	(125, 0.000347128069487097)	(130, 0.0004489526771799975)	(135, 0.0007682436176043412)	(140, 0.0004257839455115856)	(145, 0.0002709627879485866)	(150, 0.00037974233446945335)
WBP-4_S8_R2_001	(1, 25.678480948158555)	(2, 0.0037225573489329923)	(3, 9.384638153726072e-05)	(4, 7.299194467850142e-05)	(5, 3.823405784903324e-05)	(6, 0.0003371562448774844)	(7, 0.0001946477093701148)	(8, 0.00017031746793678078)	(9, 0.00023288378883432764)	(10, 0.000421281738008794)	(15, 0.0007264838145141525)	(20, 0.0008314837917251567)	(25, 0.0012945535967958477)	(30, 0.0007948991039365977)	(35, 0.0015120086273040327)	(40, 0.0010194608029306731)	(45, 0.06276627197256336)	(50, 0.0006458292680999134)	(55, 0.0006506827395227813)	(60, 0.0006604618560784631)	(65, 0.06230938190698493)	(70, 0.0010202723559203635)	(75, 0.00042755428565146143)	(80, 0.059809715645900506)	(85, 0.0594082920874493)	(90, 0.0004659562757909618)	(95, 0.00036288331465131427)	(100, 0.0007608800885013856)	(105, 1.6862053160337325)	(110, 0.0008388539670780903)	(115, 0.0633073083623938)	(120, 0.00035278528436364753)	(125, 0.00035859729368194)	(130, 0.06041410602777296)	(135, 0.0002096735581602102)	(140, 0.0005533376697810908)	(145, 0.0007794192351699572)	(150, 0.000403253859021361)
WBP-5_S9_R1_001	(1, 27.666114213432053)	(2, 0.004512388402125347)	(3, 0.009778977002719534)	(4, 0.0077524331264163995)	(5, 0.0)	(6, 1.6853234784604704e-05)	(7, 0.0)	(8, 0.00042554706497871953)	(9, 0.0)	(10, 0.0)	(15, 5.898889362167082e-06)	(20, 6.741728112391888e-06)	(25, 0.00031686795043076217)	(30, 0.0011379617925872105)	(35, 0.0007955786547276211)	(40, 0.00029807993456765447)	(45, 0.00059498602906882)	(50, 0.0008078261384234872)	(55, 0.0032782871775842233)	(60, 0.0005610265293937011)	(65, 0.0013089494793091438)	(70, 0.0006301109577841114)	(75, 0.0005075432402611252)	(80, 0.062066251740325526)	(85, 5.709931264699665e-05)	(90, 0.0002295552171393947)	(95, 0.0003743042459595245)	(100, 0.00021568150189368783)	(105, 0.028091987719148944)	(110, 0.009679172903468479)	(115, 0.0003088781748600302)	(120, 0.0005336919145217992)	(125, 0.0003672378618122464)	(130, 0.0004521481950529894)	(135, 0.0008268337426681473)	(140, 0.00041221391754973913)	(145, 0.000247152827906443)	(150, 0.00036488863906473153)
WBP-5_S9_R2_001	(1, 25.602906355953607)	(2, 0.003834058574303212)	(3, 8.847866994144481e-05)	(4, 5.477268765828517e-05)	(5, 3.3706402821933754e-05)	(6, 0.0002949321182130063)	(7, 0.0001853866292927222)	(8, 0.00011376043241098763)	(9, 0.0002064547704787543)	(10, 0.00042218408314771417)	(15, 0.0007626443933380004)	(20, 0.0008831755967391235)	(25, 0.001348410290844852)	(30, 0.0008851213777060921)	(35, 0.0015979844269752293)	(40, 0.0010260237193883395)	(45, 0.06250922270510972)	(50, 0.0006826764473081175)	(55, 0.0006536683307888249)	(60, 0.0006805669629624695)	(65, 0.06209785833822141)	(70, 0.0010598919730584633)	(75, 0.0004489191709809669)	(80, 0.05892210228238534)	(85, 0.058526316421079104)	(90, 0.0004634242021710698)	(95, 0.0003495580906275587)	(100, 0.0007104549132686485)	(105, 1.6782317135831684)	(110, 0.0008142013060510394)	(115, 0.06297875177456336)	(120, 0.00030783705810281335)	(125, 0.00031715955840224075)	(130, 0.05952788107979467)	(135, 0.00019804588128931831)	(140, 0.0005185726353578075)	(145, 0.0007457170429520398)	(150, 0.0003801813359488637)
WBP-6_S10_R1_001	(1, 27.730822887426026)	(2, 0.004502937451935411)	(3, 0.009307692335182865)	(4, 0.0076042224202099665)	(5, 0.0)	(6, 1.1912724521104502e-05)	(7, 0.0)	(8, 0.00039709398678590337)	(9, 0.0)	(10, 0.0)	(15, 7.942152853164802e-06)	(20, 9.530799987393929e-06)	(25, 0.00031055276565505625)	(30, 0.0010518774853187616)	(35, 0.000736409356569164)	(40, 0.0002475756315493158)	(45, 0.0005155616014117878)	(50, 0.0007625328252035795)	(55, 0.0032377164988363783)	(60, 0.0005491177603898836)	(65, 0.0012586807965815478)	(70, 0.000601639166309168)	(75, 0.00043072262511275087)	(80, 0.06170527334851415)	(85, 5.870908312673768e-05)	(90, 0.00021182501124545158)	(95, 0.00037026093829058577)	(100, 0.00016240738617803578)	(105, 0.027652385035004837)	(110, 0.009496365256061217)	(115, 0.00030554526462129574)	(120, 0.0005440416630363287)	(125, 0.0003583647286821863)	(130, 0.00043291774620926295)	(135, 0.0007483884292190144)	(140, 0.00039934604080430565)	(145, 0.00027074358707797656)	(150, 0.000409029298934786)
WBP-6_S10_R2_001	(1, 25.67294218580985)	(2, 0.003661120928809702)	(3, 8.338815442676144e-05)	(4, 9.530109606981854e-05)	(5, 1.1912695192488903e-05)	(6, 0.0003494402661845344)	(7, 0.00019854634689215602)	(8, 0.00013104121337492397)	(9, 0.0002104610080875797)	(10, 0.00047890439635506573)	(15, 0.000812489406067385)	(20, 0.0008744644768821257)	(25, 0.0012764093523108954)	(30, 0.0008223280351386886)	(35, 0.0015134800329991136)	(40, 0.0010293828866313162)	(45, 0.06296780832062031)	(50, 0.000680430029864417)	(55, 0.0006595732096597899)	(60, 0.0006994457647715611)	(65, 0.062410085638852544)	(70, 0.001051970701662535)	(75, 0.00046526018139483736)	(80, 0.059526367863684274)	(85, 0.059106390932610234)	(90, 0.0005259990877419803)	(95, 0.0003993497360011843)	(100, 0.0007854699438390606)	(105, 1.6898270658336176)	(110, 0.0008864953855928068)	(115, 0.0629033497078072)	(120, 0.0003535115528430739)	(125, 0.0003665756426960922)	(130, 0.060107875626239655)	(135, 0.00020845822189880376)	(140, 0.0005591306521335956)	(145, 0.0008137749060859882)	(150, 0.0004483847034471795)
WBP-7_S11_R1_001	(1, 27.77688286689636)	(2, 0.0042759249977689625)	(3, 0.009263314032612173)	(4, 0.007431323567016143)	(5, 0.0)	(6, 2.2117226016227556e-05)	(7, 0.0)	(8, 0.00039442681544986797)	(9, 0.0)	(10, 7.372572493878664e-07)	(15, 1.4745411983493102e-05)	(20, 1.1796556846055457e-05)	(25, 0.0003192516446528649)	(30, 0.0010870295311852548)	(35, 0.0007631764217515437)	(40, 0.0002511609972501047)	(45, 0.0004894281957158591)	(50, 0.000761384000476394)	(55, 0.0033229000787802065)	(60, 0.000558144007068816)	(65, 0.0012738867018522039)	(70, 0.0006030355308460508)	(75, 0.0004601797093206099)	(80, 0.0620616305206609)	(85, 6.0354053868541353e-05)	(90, 0.00020664947119258253)	(95, 0.00037424965744951264)	(100, 0.0001959905011333487)	(105, 0.02756241183764758)	(110, 0.009393559441566923)	(115, 0.00031798120334175544)	(120, 0.0005219536216414836)	(125, 0.00035395282095681445)	(130, 0.0004349002833401818)	(135, 0.0007566330964432369)	(140, 0.0003946585527504347)	(145, 0.0002598623732184982)	(150, 0.00036597390743998704)
WBP-7_S11_R2_001	(1, 25.737537833535022)	(2, 0.003439174005506438)	(3, 0.00010321247729740192)	(4, 9.215431690078103e-05)	(5, 4.423425147297292e-05)	(6, 0.00034650323313319944)	(7, 0.00020274203814506665)	(8, 0.00017325300242845417)	(9, 0.00016956733714329023)	(10, 0.00045193955351969937)	(15, 0.0008102652989958579)	(20, 0.0008862322434854225)	(25, 0.0013139217008841764)	(30, 0.0008297043356343874)	(35, 0.001507262721804837)	(40, 0.0011118327393991791)	(45, 0.06339441580971156)	(50, 0.0006874455126357775)	(55, 0.0006606375002270941)	(60, 0.0007146084106029623)	(65, 0.0631120905215712)	(70, 0.001099240722495573)	(75, 0.00047807398075147756)	(80, 0.059974319602974245)	(85, 0.05950971054100315)	(90, 0.0005178096564979818)	(95, 0.00036085267829303116)	(100, 0.0007893107129102989)	(105, 1.711742471833816)	(110, 0.0008585952855763722)	(115, 0.06355751011095216)	(120, 0.00036610493539208347)	(125, 0.00037665593119264544)	(130, 0.06050356430982484)	(135, 0.00023885627788760788)	(140, 0.0005338887114456773)	(145, 0.0008383962749465022)	(150, 0.00043873348410310533)
WBP-8_S12_R1_001	(1, 27.809743193493503)	(2, 0.004348880916057543)	(3, 0.009687605267150984)	(4, 0.007665874034947541)	(5, 0.0)	(6, 1.0530142110585868e-05)	(7, 0.0)	(8, 0.0003685576129260526)	(9, 0.0)	(10, 0.0)	(15, 2.1061139392477113e-06)	(20, 1.4743096902921847e-05)	(25, 0.00030118692924550357)	(30, 0.0011523531345943405)	(35, 0.0007885352540196744)	(40, 0.00030387042931130783)	(45, 0.0004921119107260839)	(50, 0.0007991078067040241)	(55, 0.0032039457713767144)	(60, 0.000474582625767362)	(65, 0.0012559176900398112)	(70, 0.0005991355748411584)	(75, 0.00044051656888156486)	(80, 0.061925265787739374)	(85, 4.700079589438648e-05)	(90, 0.00021840663920210315)	(95, 0.0003799441683850733)	(100, 0.00018080783390406904)	(105, 0.028190869413925686)	(110, 0.009301162142736493)	(115, 0.00035653184603320063)	(120, 0.0005282152160076102)	(125, 0.0003353971511102928)	(130, 0.0004184691398941674)	(135, 0.0007615602296954207)	(140, 0.0004476848113617683)	(145, 0.0002808374645086037)	(150, 0.00044609294295645785)
WBP-8_S12_R2_001	(1, 25.71791613990596)	(2, 0.0038118536433528645)	(3, 0.00010530015704465422)	(4, 0.0001053006560125569)	(5, 6.31806597261308e-05)	(6, 0.00037908511598109125)	(7, 0.00016848289472146252)	(8, 9.477188775175494e-05)	(9, 0.0002737865490563894)	(10, 0.00044227573019091235)	(15, 0.0007539913310373244)	(20, 0.0008487887300401959)	(25, 0.0012511205848976096)	(30, 0.0007521250059569565)	(35, 0.001591922161036653)	(40, 0.0009897461246321662)	(45, 0.06173740710240616)	(50, 0.0006342537221655375)	(55, 0.0006941684495825985)	(60, 0.0006631934259351939)	(65, 0.06108817531680434)	(70, 0.001043253059366156)	(75, 0.0004852458343720184)	(80, 0.058282468904573594)	(85, 0.05787161918620017)	(90, 0.0005160841589787615)	(95, 0.00036065577008229)	(100, 0.0007878734140576379)	(105, 1.6350280730795226)	(110, 0.0008101847414008367)	(115, 0.061739253718373036)	(120, 0.0003252484712776131)	(125, 0.00037487995620349816)	(130, 0.0589758847307787)	(135, 0.00022581721256723262)	(140, 0.0005189392907623305)	(145, 0.0007793760126974952)	(150, 0.00045722008943789415)
WZP-10_S41_R1_001	(1, 27.761515381536118)	(2, 0.004385429911860884)	(3, 0.009412896319401759)	(4, 0.007501084329182135)	(5, 0.0)	(6, 9.441341652414176e-06)	(7, 0.0)	(8, 0.00038237729724963093)	(9, 0.0)	(10, 9.441569942739428e-07)	(15, 6.609229191847437e-06)	(20, 1.0386136931886808e-05)	(25, 0.00032103327391857226)	(30, 0.0010880252367453664)	(35, 0.0007213362528134005)	(40, 0.00026875718623831096)	(45, 0.0005569783236350588)	(50, 0.0007765414029215061)	(55, 0.0033228543673985253)	(60, 0.0005852543698383308)	(65, 0.0013315336957964614)	(70, 0.0005846175432032365)	(75, 0.0005147546116150718)	(80, 0.06185732170156471)	(85, 5.924822733842982e-05)	(90, 0.0002095687222107927)	(95, 0.0003919605911896555)	(100, 0.00020444426902976854)	(105, 0.028043530127148362)	(110, 0.009656496572767206)	(115, 0.0003184703540772698)	(120, 0.0005000244402661616)	(125, 0.0003295948168772167)	(130, 0.00041402068814728457)	(135, 0.000836234945139479)	(140, 0.0004137368255264471)	(145, 0.0002518335573389547)	(150, 0.00035531409111778185)
WZP-10_S41_R2_001	(1, 25.69341535812204)	(2, 0.0039889047081349115)	(3, 9.913295017346614e-05)	(4, 0.00012273658397084762)	(5, 5.192721975292557e-05)	(6, 0.0003776542722422788)	(7, 0.00027380034261864254)	(8, 0.00018410785699162567)	(9, 0.00028324412716905994)	(10, 0.0004673586564618826)	(15, 0.0008365448172418194)	(20, 0.000901718721204604)	(25, 0.001390872918169885)	(30, 0.0008406174646967819)	(35, 0.0017197648394125854)	(40, 0.0010978011865584124)	(45, 0.0629424003431651)	(50, 0.0007159070846667656)	(55, 0.0007166317850495708)	(60, 0.0007487237134909895)	(65, 0.062468845712965605)	(70, 0.0011083831090031942)	(75, 0.00048429073814841177)	(80, 0.05988319098233726)	(85, 0.0594104759370322)	(90, 0.0005368920079624243)	(95, 0.0003862490766562473)	(100, 0.0008073007325011039)	(105, 1.684953214290594)	(110, 0.0008678874217663545)	(115, 0.06317602587182573)	(120, 0.00038594187659236694)	(125, 0.00038392257887078597)	(130, 0.06053381907610865)	(135, 0.00023295920929082656)	(140, 0.0005957017448720351)	(145, 0.0008508046393895026)	(150, 0.0004292458308635252)
WZP-11_S42_R1_001	(1, 27.609530305594284)	(2, 0.004285180494024075)	(3, 0.00955320269708338)	(4, 0.0077231719937223536)	(5, 0.0)	(6, 2.6359188986498224e-05)	(7, 0.0)	(8, 0.0003426714826946947)	(9, 0.0)	(10, 0.0)	(15, 9.037794588326761e-06)	(20, 6.7784804124624e-06)	(25, 0.0003072976827751258)	(30, 0.0010674958490269474)	(35, 0.0007614916937692367)	(40, 0.0002633408354031495)	(45, 0.0005421985668589357)	(50, 0.0007187194749693019)	(55, 0.003271378121321141)	(60, 0.0005708237145941386)	(65, 0.0012578912119150607)	(70, 0.0006090896935318558)	(75, 0.00046090908203881727)	(80, 0.062105644607702896)	(85, 5.251771725150612e-05)	(90, 0.0001829086443570351)	(95, 0.00036556417243987127)	(100, 0.0001903193126216749)	(105, 0.02788588561239579)	(110, 0.009551289631553595)	(115, 0.000293539468325639)	(120, 0.00045050818362747446)	(125, 0.00029563547025726936)	(130, 0.0004101738754144836)	(135, 0.0007567814898233264)	(140, 0.00039575518288349483)	(145, 0.00022646615797091213)	(150, 0.00034007461472937065)
WZP-11_S42_R2_001	(1, 25.535109501875873)	(2, 0.0037354152650230063)	(3, 8.284223889284209e-05)	(4, 9.790487705237336e-05)	(5, 5.271826481898185e-05)	(6, 0.0003238420134478032)	(7, 0.0001958120988605581)	(8, 0.00018451609467995286)	(9, 0.00021840736520848246)	(10, 0.00043230144985621755)	(15, 0.0007561688332497921)	(20, 0.0008239796206189949)	(25, 0.0012925185695977187)	(30, 0.0007662142750239876)	(35, 0.001523107684980071)	(40, 0.0010172312099907136)	(45, 0.06239619231880972)	(50, 0.0006484970883463304)	(55, 0.0006407260226176436)	(60, 0.0006852142115153754)	(65, 0.06260008097192624)	(70, 0.0010438480749222563)	(75, 0.0004207202569801857)	(80, 0.058882168194618105)	(85, 0.05845223630311841)	(90, 0.0005129831851886677)	(95, 0.00037707105993430766)	(100, 0.0007889204561547251)	(105, 1.6881719031272286)	(110, 0.0008721408727347263)	(115, 0.06339335418331117)	(120, 0.0003589306940106745)	(125, 0.00036980474896001483)	(130, 0.05945360045045654)	(135, 0.00024221320828527853)	(140, 0.0005547622317124656)	(145, 0.0008133475504604582)	(150, 0.0004206135714231523)
WZP-12_S43_R1_001	(1, 27.807543872119616)	(2, 0.004309193275238259)	(3, 0.009130016651458172)	(4, 0.007983876799385295)	(5, 0.0)	(6, 1.475775368689271e-05)	(7, 0.0)	(8, 0.0003787848415028943)	(9, 0.0)	(10, 0.0)	(15, 5.9033638232891794e-06)	(20, 1.7710491379255974e-05)	(25, 0.0003158441910103659)	(30, 0.001072750029343158)	(35, 0.0007525627247979475)	(40, 0.00026225393334561916)	(45, 0.0005239814311638045)	(50, 0.0007634634482787638)	(55, 0.003324583933955553)	(60, 0.0005105860973283374)	(65, 0.0012440352915379868)	(70, 0.0006186892028174749)	(75, 0.0004585684542998371)	(80, 0.062036825522305175)	(85, 5.2732115054988e-05)	(90, 0.0001882946051015305)	(95, 0.0003402109385638607)	(100, 0.00015887692281420354)	(105, 0.027631030121255944)	(110, 0.009503082540463859)	(115, 0.0003004398942459611)	(120, 0.0004793953801009645)	(125, 0.00032611563375833133)	(130, 0.00044045539685896976)	(135, 0.0007080540477463905)	(140, 0.0003754044549450692)	(145, 0.0002495191647609855)	(150, 0.0003659768064003055)
WZP-12_S43_R2_001	(1, 25.751705041422994)	(2, 0.0038320384585150595)	(3, 7.378804247062633e-05)	(4, 3.935380462498702e-05)	(5, 4.919246389162468e-05)	(6, 0.0003984605452238945)	(7, 0.00013282078285159726)	(8, 9.838619098648686e-05)	(9, 0.00016233785399982764)	(10, 0.0003581323911355504)	(15, 0.000670040074103087)	(20, 0.0007930532939488242)	(25, 0.001204395168588461)	(30, 0.0007647600385261896)	(35, 0.0014530306559816736)	(40, 0.0010017703628979202)	(45, 0.06266482403524183)	(50, 0.0005886990602209704)	(55, 0.0005813378220522554)	(60, 0.0006155337136968829)	(65, 0.062054582297278366)	(70, 0.0009539139291791095)	(75, 0.00039508788228636486)	(80, 0.05950692200286927)	(85, 0.05912895100591957)	(90, 0.00040154913871396427)	(95, 0.0002823842498478368)	(100, 0.0006455917923097227)	(105, 1.6861790237965604)	(110, 0.0007742437118222381)	(115, 0.06330840509399757)	(120, 0.000315283653097607)	(125, 0.00038473851958434183)	(130, 0.060164615898195425)	(135, 0.00020828230840115532)	(140, 0.0004703313120887706)	(145, 0.0006920122057811028)	(150, 0.0004097173197869965)
WZP-13_S44_R1_001	(1, 27.74777465954977)	(2, 0.00428721704731428)	(3, 0.010263155308835448)	(4, 0.007722875565040079)	(5, 0.0)	(6, 7.278923621890489e-06)	(7, 0.0)	(8, 0.00046585514700059165)	(9, 0.0)	(10, 1.4558169809782808e-06)	(15, 7.279223304544053e-06)	(20, 2.6205718559492615e-05)	(25, 0.00035815282940298453)	(30, 0.0011489979470945425)	(35, 0.0007769079065320025)	(40, 0.0002990912033542101)	(45, 0.0005724581281927683)	(50, 0.0008156293169977106)	(55, 0.003303745546161812)	(60, 0.0006707996026464363)	(65, 0.001328365792645472)	(70, 0.0006414454993409551)	(75, 0.0004864404003595544)	(80, 0.06208865932111259)	(85, 5.894232941028907e-05)	(90, 0.00021103973966846103)	(95, 0.00038287461849648656)	(100, 0.000171798907246392)	(105, 0.028181076886968266)	(110, 0.009441110925571292)	(115, 0.0002982664544878647)	(120, 0.0005489450965456815)	(125, 0.0003556557114052889)	(130, 0.00045336233767839714)	(135, 0.00071692836669561)	(140, 0.00040745031413278967)	(145, 0.00024510887537093016)	(150, 0.0003578519784924035)
WZP-13_S44_R2_001	(1, 25.68189037405052)	(2, 0.003683072351991079)	(3, 0.00012373996323321751)	(4, 6.550962594804257e-05)	(5, 2.9115493154583615e-05)	(6, 0.00040761844700574405)	(7, 0.00016741525548950983)	(8, 0.00014557905525016304)	(9, 0.00021836931404520856)	(10, 0.00040762774584054826)	(15, 0.0007643201272015041)	(20, 0.0008997414859268493)	(25, 0.0013613188060573067)	(30, 0.0008607081487216299)	(35, 0.001578693474738011)	(40, 0.0010271901612924923)	(45, 0.06237878803412677)	(50, 0.0006665820477789348)	(55, 0.000630653872323787)	(60, 0.0006679204529590437)	(65, 0.06146599904866194)	(70, 0.0010231686034328409)	(75, 0.00038801047058012754)	(80, 0.05908920158968671)	(85, 0.05874449246435578)	(90, 0.00045901944502305656)	(95, 0.00034299707383578254)	(100, 0.0007006014923019153)	(105, 1.6715609786969634)	(110, 0.0008539124879241675)	(115, 0.06319150855751407)	(120, 0.00033358994827366225)	(125, 0.0003917097586171907)	(130, 0.059749899987530636)	(135, 0.00020723048333182447)	(140, 0.0004865250205830492)	(145, 0.0007305756476622038)	(150, 0.00040005856241879097)
WZP-14_S45_R1_001	(1, 27.683688507564657)	(2, 0.004380855936244251)	(3, 0.009710384808583874)	(4, 0.007687967849405951)	(5, 0.0)	(6, 6.587863087603624e-06)	(7, 0.0)	(8, 0.0002964559286640075)	(9, 0.0)	(10, 0.0)	(15, 1.0541028291013125e-05)	(20, 1.1858906837534715e-05)	(25, 0.0003083386186833095)	(30, 0.0011124246391618709)	(35, 0.0007784197042989363)	(40, 0.00024037162403997287)	(45, 0.0005552889874612045)	(50, 0.0007689711943655297)	(55, 0.003390699714810221)	(60, 0.0005996161156807003)	(65, 0.001306982251167747)	(70, 0.0005891759023757608)	(75, 0.000422186876612609)	(80, 0.061206201237853745)	(85, 4.9426025583685626e-05)	(90, 0.0001833159203280108)	(95, 0.0003391224029607611)	(100, 0.0001799488598769249)	(105, 0.02804223839282773)	(110, 0.009862872095863557)	(115, 0.00032844998935308413)	(120, 0.0004932596876744703)	(125, 0.0003519359186382857)	(130, 0.0004211791158785195)	(135, 0.0007222017172862591)	(140, 0.0003874261475775438)	(145, 0.00023931896297200287)	(150, 0.0003924102850249533)
WZP-14_S45_R2_001	(1, 25.607380577774325)	(2, 0.004156870407555781)	(3, 9.881661829373609e-05)	(4, 7.246582083682213e-05)	(5, 2.635133603908852e-05)	(6, 0.0004018595953959012)	(7, 0.00017787306503750752)	(8, 0.0001712859410607712)	(9, 0.00014493476387458847)	(10, 0.0003979161369078694)	(15, 0.0007233810498224943)	(20, 0.0008419938017924191)	(25, 0.0012874235715791692)	(30, 0.0008290941883687233)	(35, 0.0015081202180021421)	(40, 0.0009998541031912304)	(45, 0.06242553887197303)	(50, 0.0006525477309876347)	(55, 0.0005764246454372252)	(60, 0.0006593662659674429)	(65, 0.061942226397369654)	(70, 0.0010427906482321852)	(75, 0.00043954382383786807)	(80, 0.05857800638962464)	(85, 0.05820743154554753)	(90, 0.00048711428811926914)	(95, 0.0003565911940957507)	(100, 0.0007279431773465266)	(105, 1.656549590548901)	(110, 0.000797062408287248)	(115, 0.06280844482805603)	(120, 0.00037947701047631667)	(125, 0.00039818294851238985)	(130, 0.05921680459497321)	(135, 0.00022434150160740687)	(140, 0.0005028476219614659)	(145, 0.0007717372022944217)	(150, 0.0004270094962746025)
WZP-1_S32_R1_001	(1, 27.654266014591595)	(2, 0.004648514490655526)	(3, 0.008969376087671439)	(4, 0.007583744907538701)	(5, 0.0)	(6, 4.6813652171755545e-06)	(7, 0.0)	(8, 0.00041664550279164186)	(9, 0.0)	(10, 0.0)	(15, 4.681580390305417e-06)	(20, 9.363360582023497e-06)	(25, 0.0003333435708512396)	(30, 0.0011932675954659502)	(35, 0.0008166712244609516)	(40, 0.00026563617103350006)	(45, 0.0005487555337978581)	(50, 0.0007450199087756987)	(55, 0.0033357044899580694)	(60, 0.0005827027297048812)	(65, 0.0013547354214938753)	(70, 0.0006683320328745248)	(75, 0.00045154104569162775)	(80, 0.06285076135256097)	(85, 6.26674359948991e-05)	(90, 0.00023300906238817647)	(95, 0.000363924198057304)	(100, 0.00017369983170681416)	(105, 0.02784738907898129)	(110, 0.009370445740606402)	(115, 0.00028997555746096594)	(120, 0.0005254851137093002)	(125, 0.00036274334844950466)	(130, 0.00044784450745843435)	(135, 0.0007672643326020072)	(140, 0.00039322909718950117)	(145, 0.0002534941377474225)	(150, 0.00033381177232868787)
WZP-1_S32_R2_001	(1, 25.600801582154798)	(2, 0.0036045857446217475)	(3, 0.0001029887185689549)	(4, 6.553854544220378e-05)	(5, 4.681341987199713e-05)	(6, 0.000332376712582715)	(7, 0.00018257384175622928)	(8, 0.00014512332720788057)	(9, 0.0002247081076791889)	(10, 0.0004475499039677752)	(15, 0.0007996179511570884)	(20, 0.000898899482981108)	(25, 0.0014046038832577902)	(30, 0.0008552115429915874)	(35, 0.0016156622959360148)	(40, 0.001071086841486939)	(45, 0.06286082221902838)	(50, 0.0007112242647592158)	(55, 0.0006508217410930148)	(60, 0.0007072413346387059)	(65, 0.0625004962810949)	(70, 0.0010919594037289025)	(75, 0.0004478112062794605)	(80, 0.05921246941597731)	(85, 0.05882534713127456)	(90, 0.0005012810012455453)	(95, 0.00036397953344989066)	(100, 0.00075886246840531)	(105, 1.7020251019737018)	(110, 0.0008739511890977962)	(115, 0.0641271052525309)	(120, 0.0003551949572712018)	(125, 0.0003676297295118432)	(130, 0.059827067742494223)	(135, 0.00022992716673781634)	(140, 0.0005529342556302676)	(145, 0.0008230673380651713)	(150, 0.0004466527962158397)
WZP-2_S33_R1_001	(1, 27.733699961850583)	(2, 0.004542303844918937)	(3, 0.009859809590486827)	(4, 0.007476395021416395)	(5, 0.0)	(6, 1.4489263600564617e-05)	(7, 0.0)	(8, 0.0003767237193005486)	(9, 0.0)	(10, 1.4489590482587837e-06)	(15, 4.346963057290987e-06)	(20, 1.5939202202647046e-05)	(25, 0.0003332817133091285)	(30, 0.0011783876060061473)	(35, 0.0007515314120979264)	(40, 0.0002889978867574125)	(45, 0.000524760100323665)	(50, 0.0007711710422887355)	(55, 0.0031796105948528526)	(60, 0.0005963665587320962)	(65, 0.0012831487577127422)	(70, 0.0005802459038293131)	(75, 0.0004654039759198227)	(80, 0.061020979943029886)	(85, 5.138205016229902e-05)	(90, 0.00022501541024655172)	(95, 0.0003669293340374054)	(100, 0.0002038137962474365)	(105, 0.028143815920936975)	(110, 0.009516348440816086)	(115, 0.00033208414595291806)	(120, 0.0005484195102616762)	(125, 0.0003629911611652256)	(130, 0.00046847326325927333)	(135, 0.0008385125102888057)	(140, 0.0004262464023281335)	(145, 0.00028859276167292867)	(150, 0.0004551747564400381)
WZP-2_S33_R2_001	(1, 25.63275077591976)	(2, 0.0039265184669162205)	(3, 7.24452630759172e-05)	(4, 8.69345739090218e-05)	(5, 2.1733747395029258e-05)	(6, 0.00037671962547693974)	(7, 0.00018111599182485882)	(8, 7.969126156338317e-05)	(9, 0.000224585294198404)	(10, 0.0004332367529313973)	(15, 0.000778103422029299)	(20, 0.0008824565422393764)	(25, 0.0013114210002960044)	(30, 0.0008233125231429816)	(35, 0.0015640680807205958)	(40, 0.0010166239805621496)	(45, 0.061696769760305414)	(50, 0.0006926398964159946)	(55, 0.000675873510796839)	(60, 0.0006605671480796438)	(65, 0.061973432578807656)	(70, 0.000967631441988054)	(75, 0.00044641079863330966)	(80, 0.05705185694545161)	(85, 0.05674631979906714)	(90, 0.00046330354281747655)	(95, 0.00032716708847641473)	(100, 0.0006617050407833336)	(105, 1.6247486057185165)	(110, 0.0007616533858863283)	(115, 0.061835760015714725)	(120, 0.0002973896496476448)	(125, 0.00033301018844671555)	(130, 0.05769352121144133)	(135, 0.00016497976122131037)	(140, 0.00046884846721638744)	(145, 0.0006782749693579308)	(150, 0.0004164297740347939)
