Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
WBP-7_S11_R1_001	(1, 21.188408995488544)	(2, 31.619234408162033)	(3, 34.18474137181092)	(4, 36.04328473201029)	(5, 36.355211318952655)	(6, 39.92428020225171)	(7, 40.09354860696181)	(8, 40.14822227963733)	(9, 40.18071931857235)	(10, 40.212715336421795)	(15, 40.18113161070479)	(20, 40.132588781298594)	(25, 40.00841320397799)	(30, 39.931446750494686)	(35, 39.87317840692374)	(40, 39.8067352280482)	(45, 39.75476379781982)	(50, 39.681658306321786)	(55, 39.60805945864395)	(60, 39.54015695002594)	(65, 39.4363712233218)	(70, 39.340317721261854)	(75, 38.93525890827374)	(80, 39.2064857759699)	(85, 39.19210829828292)	(90, 39.03634527523945)	(95, 38.88328490028516)	(100, 38.691512035666605)	(105, 38.38862064287491)	(110, 38.10412372745509)	(115, 37.74458081531459)	(120, 37.33850886841054)	(125, 36.824626199679074)	(130, 36.25959324336565)	(135, 35.57513522530749)	(140, 34.93907937072085)	(145, 34.30092666094576)	(150, 31.716555540270694)
WBP-7_S11_R2_001	(1, 20.980210080022236)	(2, 30.927401027262476)	(3, 33.011346258214104)	(4, 34.92830331480184)	(5, 35.42638515595836)	(6, 38.62035859840769)	(7, 38.83353702764469)	(8, 38.87951484883288)	(9, 38.976248334461694)	(10, 39.00238608481328)	(15, 38.9687933216117)	(20, 38.85500967947793)	(25, 38.689490166538825)	(30, 38.63658717022906)	(35, 38.363847272218614)	(40, 38.17271233803416)	(45, 37.95985084756248)	(50, 37.82869911696667)	(55, 37.61689651998871)	(60, 37.41057608425432)	(65, 37.06419810786683)	(70, 36.68563964818809)	(75, 35.417191260801076)	(80, 35.92587901635098)	(85, 35.39040672166446)	(90, 34.689407658130996)	(95, 33.791170527996286)	(100, 33.30526813230127)	(105, 32.18253297987921)	(110, 31.996584688580775)	(115, 31.192907112244132)	(120, 30.547466831424305)	(125, 29.66793403269741)	(130, 28.634807544027076)	(135, 27.719914910895692)	(140, 26.41537250212243)	(145, 25.410589622835076)	(150, 22.195468980334965)
WBP-8_S12_R1_001	(1, 21.218467488044823)	(2, 31.657941035492765)	(3, 34.262818202294255)	(4, 36.11425406096518)	(5, 36.40050239112271)	(6, 39.9741339695224)	(7, 40.131949014106134)	(8, 40.18620667868515)	(9, 40.21793066396306)	(10, 40.24292794789496)	(15, 40.21306295838932)	(20, 40.168421303728984)	(25, 40.05839563984823)	(30, 39.99651203467086)	(35, 39.949107985624764)	(40, 39.88841748252825)	(45, 39.84540283793824)	(50, 39.781599992994096)	(55, 39.712023649413524)	(60, 39.65569131905231)	(65, 39.56397537238523)	(70, 39.47621126729727)	(75, 39.114678020000575)	(80, 39.36999621015714)	(85, 39.366760154296514)	(90, 39.233553541669096)	(95, 39.10010964344735)	(100, 38.920566947627805)	(105, 38.63661518786655)	(110, 38.37642822685039)	(115, 38.042543950246234)	(120, 37.65973719758166)	(125, 37.16423304617971)	(130, 36.617615903512004)	(135, 35.93718763741883)	(140, 35.307147560894585)	(145, 34.68601368223022)	(150, 32.019637085503575)
WBP-8_S12_R2_001	(1, 21.187473740939243)	(2, 31.38904768102409)	(3, 33.4641602491486)	(4, 35.55667655123925)	(5, 35.88017935304479)	(6, 39.28078318563756)	(7, 39.422644817102864)	(8, 39.44532235973155)	(9, 39.54211927005557)	(10, 39.541943641522685)	(15, 39.47447061862889)	(20, 39.395596630915904)	(25, 39.26994468395251)	(30, 39.23259630291088)	(35, 38.95234255156101)	(40, 38.79309469879047)	(45, 38.60894116936712)	(50, 38.50758248896361)	(55, 38.33399324022363)	(60, 38.16250394789225)	(65, 37.85718695580688)	(70, 37.52866404913142)	(75, 36.347531453784875)	(80, 36.86080888058029)	(85, 36.38782396284519)	(90, 35.743108995967916)	(95, 34.89181563819831)	(100, 34.42696999336768)	(105, 33.347290565389144)	(110, 33.18126257694277)	(115, 32.41180653455204)	(120, 31.77375199661944)	(125, 30.88489727971566)	(130, 29.861192847501865)	(135, 28.925413580769458)	(140, 27.582816572864214)	(145, 26.532973384124368)	(150, 22.972354041384317)
WZP-10_S41_R1_001	(1, 21.180592423281144)	(2, 31.613681389500574)	(3, 34.16694880965807)	(4, 36.040548529891325)	(5, 36.35268295404786)	(6, 39.9175415407231)	(7, 40.08867418052066)	(8, 40.1421619782332)	(9, 40.17455795381943)	(10, 40.20864740485034)	(15, 40.17218047300658)	(20, 40.121138770301705)	(25, 39.99300871596506)	(30, 39.910040806884304)	(35, 39.849074833468066)	(40, 39.77479369891533)	(45, 39.716238830723235)	(50, 39.63505121137396)	(55, 39.55019808317735)	(60, 39.471141457297925)	(65, 39.352337425450294)	(70, 39.23586364190932)	(75, 38.73423709627126)	(80, 39.06683512532408)	(85, 39.03935840698293)	(90, 38.855106934119306)	(95, 38.66847263949912)	(100, 38.43133935208348)	(105, 38.06974504818126)	(110, 37.7252929284702)	(115, 37.300268044326415)	(120, 36.81502338878143)	(125, 36.21480932320409)	(130, 35.56333744698749)	(135, 34.78653292846243)	(140, 34.0893867760564)	(145, 33.388379121452296)	(150, 30.741026526587376)
WZP-10_S41_R2_001	(1, 20.958602500774177)	(2, 30.83509334509077)	(3, 32.94606091209962)	(4, 34.799090880681256)	(5, 35.23302363467407)	(6, 38.341893339481544)	(7, 38.592081297553044)	(8, 38.66732474997327)	(9, 38.76625386982289)	(10, 38.741923406280094)	(15, 38.668233360424935)	(20, 38.43797390761458)	(25, 38.1768907817167)	(30, 38.19956343256723)	(35, 37.98878990247791)	(40, 37.85169485405626)	(45, 37.64722179018405)	(50, 37.50709515679533)	(55, 37.27904353442543)	(60, 37.05488505866042)	(65, 36.68031813923675)	(70, 36.27823548777003)	(75, 35.0358168151606)	(80, 35.51716874873527)	(85, 34.940161104108725)	(90, 34.20226535890939)	(95, 33.259959731771815)	(100, 32.74019358408327)	(105, 31.616353240403914)	(110, 31.37405552514636)	(115, 30.54032545155518)	(120, 29.86957415978363)	(125, 28.958574414044733)	(130, 27.904251154564616)	(135, 26.96788008344758)	(140, 25.65429111621261)	(145, 24.649101769097754)	(150, 21.61318454742773)
WZP-11_S42_R1_001	(1, 21.238234481871515)	(2, 31.638573078575714)	(3, 34.2218861049627)	(4, 36.08834487867842)	(5, 36.397957954864076)	(6, 39.9777516395039)	(7, 40.14208233695374)	(8, 40.196453711653696)	(9, 40.22759186496006)	(10, 40.261462619647325)	(15, 40.22887725986487)	(20, 40.18229958784506)	(25, 40.06900060269433)	(30, 40.00016248880159)	(35, 39.94829099098247)	(40, 39.883902438895326)	(45, 39.83285971837687)	(50, 39.75843266061454)	(55, 39.68483890307247)	(60, 39.61880102345373)	(65, 39.51731839593292)	(70, 39.422666436702755)	(75, 39.02473154521343)	(80, 39.29268021043161)	(85, 39.27875780933482)	(90, 39.127925446479544)	(95, 38.97647578986617)	(100, 38.78352324907051)	(105, 38.481248280766295)	(110, 38.195872525755654)	(115, 37.83864809407265)	(120, 37.42862000235466)	(125, 36.91094729076191)	(130, 36.34352070062098)	(135, 35.65241716309744)	(140, 35.00357102917971)	(145, 34.35661049468731)	(150, 31.746283295087117)
WZP-11_S42_R2_001	(1, 21.015833133572173)	(2, 30.97882531658115)	(3, 32.86976028958032)	(4, 34.9336465887738)	(5, 35.413207755414064)	(6, 38.695811581787865)	(7, 38.84186049208861)	(8, 38.79714556614038)	(9, 38.94856367220504)	(10, 39.00000276251995)	(15, 38.93562948117034)	(20, 38.83506889677809)	(25, 38.68382523442973)	(30, 38.62445555548409)	(35, 38.299680424924894)	(40, 38.10083541178319)	(45, 37.89488373870399)	(50, 37.76382649347803)	(55, 37.54059885435045)	(60, 37.3371408099157)	(65, 36.98820570834312)	(70, 36.607431175436886)	(75, 35.3185130975254)	(80, 35.82836175654303)	(85, 35.28446565460213)	(90, 34.57331660039137)	(95, 33.65802647757623)	(100, 33.16381673441286)	(105, 32.05344321950034)	(110, 31.84818906298468)	(115, 31.045570674826667)	(120, 30.39856689314869)	(125, 29.513543957162614)	(130, 28.479481407857982)	(135, 27.562377017417667)	(140, 26.253630740267596)	(145, 25.25105455693959)	(150, 22.049364488311713)
WZP-12_S43_R1_001	(1, 21.185149555910773)	(2, 31.618334604037035)	(3, 34.18309790909829)	(4, 36.0426084697963)	(5, 36.35249795089447)	(6, 39.9166584884115)	(7, 40.086169081805494)	(8, 40.145168700191945)	(9, 40.17859382722542)	(10, 40.21088029577629)	(15, 40.1778138519074)	(20, 40.12773782331312)	(25, 40.003071544150245)	(30, 39.928847860354644)	(35, 39.875843643639215)	(40, 39.80825430363815)	(45, 39.755909649712464)	(50, 39.68341522240744)	(55, 39.60811475844987)	(60, 39.54170709700108)	(65, 39.4391032742824)	(70, 39.34236424858216)	(75, 38.940151613740014)	(80, 39.210979249030935)	(85, 39.19658013770711)	(90, 39.04646520817206)	(95, 38.89626552803672)	(100, 38.70414911674912)	(105, 38.404495510055064)	(110, 38.12038985013413)	(115, 37.76527138835178)	(120, 37.35847633148945)	(125, 36.84752460949811)	(130, 36.284649350461066)	(135, 35.60074688345931)	(140, 34.967444506401165)	(145, 34.33162978866152)	(150, 31.739865782304598)
WZP-12_S43_R2_001	(1, 21.06196259128419)	(2, 31.142866166032242)	(3, 33.2344864945008)	(4, 35.20680699807063)	(5, 35.53001485563217)	(6, 38.855267225350985)	(7, 39.00769268458547)	(8, 39.0347710573013)	(9, 39.11928187046266)	(10, 39.12367083723892)	(15, 39.03897208723654)	(20, 38.944746405924334)	(25, 38.78364007616471)	(30, 38.72279397741203)	(35, 38.41201859133872)	(40, 38.22719236908258)	(45, 38.02944931064873)	(50, 37.90177381966114)	(55, 37.69430413764262)	(60, 37.493472370901166)	(65, 37.15971255036909)	(70, 36.78944314757376)	(75, 35.53357156832327)	(80, 36.03869801413096)	(85, 35.51811086085561)	(90, 34.8287884083954)	(95, 33.94475661733843)	(100, 33.467657273168854)	(105, 32.36591528945778)	(110, 32.17855076288387)	(115, 31.392854888470843)	(120, 30.751572205466868)	(125, 29.87626724766438)	(130, 28.854815034122915)	(135, 27.939348806528756)	(140, 26.634041491845732)	(145, 25.620715431180145)	(150, 22.354179238232312)
WZP-13_S44_R1_001	(1, 21.20755723375035)	(2, 31.61975733041327)	(3, 34.19807671381046)	(4, 36.04899120028917)	(5, 36.357246633366216)	(6, 39.91784169724118)	(7, 40.08383524778409)	(8, 40.14153603797185)	(9, 40.17375072799151)	(10, 40.20235695124914)	(15, 40.16841131645178)	(20, 40.11964563949417)	(25, 39.99766152543591)	(30, 39.92731278476594)	(35, 39.866310012491454)	(40, 39.79721424895091)	(45, 39.74370079556639)	(50, 39.669209110341114)	(55, 39.596348210826314)	(60, 39.532726198876006)	(65, 39.4300140529702)	(70, 39.33291345167728)	(75, 38.93928799849365)	(80, 39.208025369042446)	(85, 39.19682607057017)	(90, 39.04829852869058)	(95, 38.899045524951944)	(100, 38.705657565634525)	(105, 38.40183165082022)	(110, 38.116515325189326)	(115, 37.758827647994664)	(120, 37.34575120989317)	(125, 36.82213287602692)	(130, 36.25035007408153)	(135, 35.54944215061956)	(140, 34.894165799304275)	(145, 34.244059932340484)	(150, 31.61606791621481)
WZP-13_S44_R2_001	(1, 21.12327736827379)	(2, 31.23502332491176)	(3, 33.31694841528413)	(4, 35.31408575603094)	(5, 35.67739706035423)	(6, 39.002086860870655)	(7, 39.16672332095965)	(8, 39.19156303864251)	(9, 39.276730405757846)	(10, 39.26924756853893)	(15, 39.196468128851066)	(20, 39.09751373851988)	(25, 38.94711909662175)	(30, 38.89610765550759)	(35, 38.604335523232535)	(40, 38.425237205520446)	(45, 38.21904167294865)	(50, 38.100223432219636)	(55, 37.89997776234242)	(60, 37.703933010202356)	(65, 37.374525417441774)	(70, 37.012719061048806)	(75, 35.77324599687712)	(80, 36.2702590249224)	(85, 35.75675249671395)	(90, 35.06769373180562)	(95, 34.17034610754813)	(100, 33.68399356611228)	(105, 32.57999554262694)	(110, 32.39018409387075)	(115, 31.599928794305026)	(120, 30.952278660813004)	(125, 30.059066094801597)	(130, 29.02420526258451)	(135, 28.094306306368775)	(140, 26.760881439431593)	(145, 25.73705820920378)	(150, 22.38752754664984)
WZP-14_S45_R1_001	(1, 21.232160144055236)	(2, 31.644922074125137)	(3, 34.237429778403616)	(4, 36.08749256566262)	(5, 36.384146245056165)	(6, 39.9554956909117)	(7, 40.114911939749845)	(8, 40.17370268579848)	(9, 40.20680272816934)	(10, 40.236232552909236)	(15, 40.20444123089211)	(20, 40.15779158503799)	(25, 40.043097981937905)	(30, 39.97476292164681)	(35, 39.92059548377689)	(40, 39.854071936874746)	(45, 39.804432032984906)	(50, 39.73739037029154)	(55, 39.666778307762335)	(60, 39.6056597802382)	(65, 39.50881101315203)	(70, 39.41770405166731)	(75, 39.03862053697645)	(80, 39.30246946415397)	(85, 39.2918273371848)	(90, 39.150540993536914)	(95, 39.00989279868016)	(100, 38.82434139864056)	(105, 38.531288146832296)	(110, 38.257850567945056)	(115, 37.915198829797205)	(120, 37.518321451329655)	(125, 37.0109229400788)	(130, 36.45361942981303)	(135, 35.770792892731144)	(140, 35.135451872596505)	(145, 34.500686107495795)	(150, 31.8790189382934)
WZP-14_S45_R2_001	(1, 21.12594134560865)	(2, 31.2069837530927)	(3, 33.26937291566931)	(4, 35.2964853418114)	(5, 35.715426124819956)	(6, 39.039352990240545)	(7, 39.22850338130109)	(8, 39.23385333549066)	(9, 39.34110719487131)	(10, 39.36189642274669)	(15, 39.31085257070585)	(20, 39.208508877986716)	(25, 39.073359005985644)	(30, 39.02970717863169)	(35, 38.77760485219686)	(40, 38.61279072538197)	(45, 38.41585414553067)	(50, 38.301348875239896)	(55, 38.10697783696132)	(60, 37.92922577295408)	(65, 37.61255169289823)	(70, 37.27032285303276)	(75, 36.07424342325461)	(80, 36.58005111620852)	(85, 36.091984995477006)	(90, 35.43390468613127)	(95, 34.576716550397244)	(100, 34.11277608580535)	(105, 33.020951294211265)	(110, 32.85353523927681)	(115, 32.074125002000414)	(120, 31.44151508387295)	(125, 30.559514669532412)	(130, 29.529329251384503)	(135, 28.604556223099962)	(140, 27.27384471583606)	(145, 26.242033676688873)	(150, 22.800962946297616)
WZP-1_S32_R1_001	(1, 21.225486316595834)	(2, 31.619030597009232)	(3, 34.191340526155024)	(4, 36.0479654544503)	(5, 36.35744086818341)	(6, 39.92347756151431)	(7, 40.0893444355831)	(8, 40.14661731836187)	(9, 40.178329997190204)	(10, 40.21023790710709)	(15, 40.17824112520741)	(20, 40.12941681544591)	(25, 40.00661114965172)	(30, 39.93469685422182)	(35, 39.88144508902946)	(40, 39.81593019387325)	(45, 39.76345151319062)	(50, 39.689839404141864)	(55, 39.61204159932793)	(60, 39.54402514248235)	(65, 39.44096748339176)	(70, 39.34229220418274)	(75, 38.933928573085794)	(80, 39.20507948402913)	(85, 39.189197476017135)	(90, 39.03487508972821)	(95, 38.881570165555516)	(100, 38.683402024055106)	(105, 38.375117565097256)	(110, 38.08338684026922)	(115, 37.716275261612935)	(120, 37.29906634935482)	(125, 36.77136978198111)	(130, 36.19167695352782)	(135, 35.48895129769198)	(140, 34.83497618941066)	(145, 34.17916849488613)	(150, 31.56722083463594)
WZP-1_S32_R2_001	(1, 21.097607953804165)	(2, 31.049965971774316)	(3, 33.13841248414266)	(4, 35.05850602545002)	(5, 35.42605511362647)	(6, 38.727190016115124)	(7, 38.89051276097526)	(8, 38.90363502101152)	(9, 39.01124668760353)	(10, 39.020524015393725)	(15, 38.94323848221031)	(20, 38.835927013153096)	(25, 38.66241095302273)	(30, 38.6025640752251)	(35, 38.27608299052525)	(40, 38.06347164262142)	(45, 37.845063258073225)	(50, 37.70801564994167)	(55, 37.48886196922517)	(60, 37.28023620421304)	(65, 36.92497177533884)	(70, 36.53720809813751)	(75, 35.237118272493625)	(80, 35.74727228613896)	(85, 35.199496801685605)	(90, 34.48392049583325)	(95, 33.56878741386341)	(100, 33.07117337352203)	(105, 31.95462133413602)	(110, 31.75197661865726)	(115, 30.948221943528985)	(120, 30.302722120587738)	(125, 29.41938600874405)	(130, 28.390487493448433)	(135, 27.47712282885102)	(140, 26.17864700160078)	(145, 25.17834518823352)	(150, 21.992819445160542)
WZP-2_S33_R1_001	(1, 21.220855865469474)	(2, 31.650162552174915)	(3, 34.248909915099865)	(4, 36.101811113226525)	(5, 36.39177530371368)	(6, 39.96219867040721)	(7, 40.12089078557215)	(8, 40.17842446751008)	(9, 40.209579538613234)	(10, 40.23465220523507)	(15, 40.201468834023075)	(20, 40.15500002528948)	(25, 40.04358906653728)	(30, 39.980331846373524)	(35, 39.93288693314297)	(40, 39.870925878901765)	(45, 39.824684620088206)	(50, 39.75688563546679)	(55, 39.686174788281214)	(60, 39.627223175086606)	(65, 39.53294243390627)	(70, 39.44411742677462)	(75, 39.07725755319733)	(80, 39.33222776088449)	(85, 39.3252948617039)	(90, 39.19076742211434)	(95, 39.056679928914136)	(100, 38.87537045355236)	(105, 38.58842319174292)	(110, 38.325936936005846)	(115, 37.99227891237527)	(120, 37.60379037760541)	(125, 37.10907856190331)	(130, 36.566027863394375)	(135, 35.888720896973716)	(140, 35.253078412147936)	(145, 34.63345787680057)	(150, 31.953170667817254)
WZP-2_S33_R2_001	(1, 21.189951866242605)	(2, 31.26389369943747)	(3, 33.37094763837498)	(4, 35.19909814073027)	(5, 35.79426443508412)	(6, 38.97272462976249)	(7, 39.19882399213116)	(8, 39.237348034197694)	(9, 39.17706876924868)	(10, 39.355635680063514)	(15, 39.40680370403058)	(20, 39.04551561393856)	(25, 38.68310021580295)	(30, 38.93828248361159)	(35, 38.85754833013546)	(40, 38.770149862993506)	(45, 38.598232927140856)	(50, 38.48833131546495)	(55, 38.30082858439007)	(60, 38.12570461714303)	(65, 37.80315483713295)	(70, 37.459585134596935)	(75, 36.34776075435159)	(80, 36.801427050720235)	(85, 36.30833756762267)	(90, 35.63763030058571)	(95, 34.75437936958424)	(100, 34.26838086224835)	(105, 33.176042834685504)	(110, 32.978059405345675)	(115, 32.18378438900579)	(120, 31.53108604905392)	(125, 30.6190063865929)	(130, 29.573001052366614)	(135, 28.61716774913675)	(140, 27.257455593844526)	(145, 26.199617511447464)	(150, 22.712121232914924)
WZP-3_S34_R1_001	(1, 21.207182702176823)	(2, 31.629287510144447)	(3, 34.210452596145586)	(4, 36.06594600289044)	(5, 36.36976607023108)	(6, 39.92968053045141)	(7, 40.09403749733153)	(8, 40.15278821461622)	(9, 40.18423617614577)	(10, 40.21237268228417)	(15, 40.180297971831884)	(20, 40.13258188101112)	(25, 40.01446523911731)	(30, 39.944360108322876)	(35, 39.8892184553744)	(40, 39.82410306457296)	(45, 39.77332873324674)	(50, 39.704285488975685)	(55, 39.62745045088158)	(60, 39.56434314923399)	(65, 39.46593163286637)	(70, 39.37229401297196)	(75, 38.98745611395606)	(80, 39.25096581713425)	(85, 39.24115554824867)	(90, 39.09814614290159)	(95, 38.95334654702481)	(100, 38.76218809644654)	(105, 38.464540024025645)	(110, 38.18823164356626)	(115, 37.83582970346638)	(120, 37.43399800138099)	(125, 36.922646361095225)	(130, 36.3606559359524)	(135, 35.670224218763636)	(140, 35.029379729083885)	(145, 34.39330197029384)	(150, 31.752504837660435)
WZP-3_S34_R2_001	(1, 21.089571170182783)	(2, 31.09363682674455)	(3, 33.170305486933216)	(4, 35.19092357376276)	(5, 35.62569979096247)	(6, 38.87932878146973)	(7, 39.09593975408363)	(8, 39.117489723485015)	(9, 39.212569805818084)	(10, 39.22733876884752)	(15, 39.19074600946526)	(20, 39.08497342088402)	(25, 38.93738222559294)	(30, 38.88905894560634)	(35, 38.628071150221515)	(40, 38.44834559665962)	(45, 38.24088616356484)	(50, 38.112355420728534)	(55, 37.90438748343437)	(60, 37.71075911563334)	(65, 37.374717366017535)	(70, 37.01570992387609)	(75, 35.779456058651114)	(80, 36.27217740591014)	(85, 35.758192473055814)	(90, 35.07081805248287)	(95, 34.17515116912871)	(100, 33.69087552709905)	(105, 32.592698157367934)	(110, 32.399033746491355)	(115, 31.609173590663517)	(120, 30.965787320320807)	(125, 30.07182779105447)	(130, 29.042135789271207)	(135, 28.114645668572223)	(140, 26.790612138359272)	(145, 25.76777134604575)	(150, 22.405727927208332)
WZP-4_S35_R1_001	(1, 21.20964243588246)	(2, 31.641258506929802)	(3, 34.2312033171238)	(4, 36.08658785788986)	(5, 36.38326800363066)	(6, 39.95345908006885)	(7, 40.114842282667084)	(8, 40.17113808353647)	(9, 40.20368868321489)	(10, 40.230647181473174)	(15, 40.1987977865972)	(20, 40.15277773866641)	(25, 40.038112681818085)	(30, 39.96987481001044)	(35, 39.91807024155544)	(40, 39.85375524085015)	(45, 39.80670296763558)	(50, 39.73737653796)	(55, 39.66468022866498)	(60, 39.603681379555766)	(65, 39.507888868138075)	(70, 39.41644529788216)	(75, 39.03984743298671)	(80, 39.29946704089925)	(85, 39.29041385105901)	(90, 39.15020841560395)	(95, 39.01156121075658)	(100, 38.82739429337965)	(105, 38.534574277606374)	(110, 38.26485310740018)	(115, 37.92258418477127)	(120, 37.531330287757896)	(125, 37.02831220684045)	(130, 36.477080921913284)	(135, 35.79454616287393)	(140, 35.16013011040324)	(145, 34.53110275103161)	(150, 31.88147821002245)
WZP-4_S35_R2_001	(1, 21.122305040929024)	(2, 31.223821060947753)	(3, 33.30537060635517)	(4, 35.34057974475636)	(5, 35.74657519064739)	(6, 39.064712821773135)	(7, 39.244463225154604)	(8, 39.24752165265448)	(9, 39.3532347980972)	(10, 39.36199915147434)	(15, 39.30859903397385)	(20, 39.207570722802494)	(25, 39.07107499901313)	(30, 39.02700936818641)	(35, 38.76197712937683)	(40, 38.59347501016113)	(45, 38.388439937646005)	(50, 38.26721124467451)	(55, 38.06871538478178)	(60, 37.887293914100546)	(65, 37.56452868501945)	(70, 37.21262852576952)	(75, 35.98753587923787)	(80, 36.48861376235207)	(85, 35.98935861295954)	(90, 35.31606670434136)	(95, 34.4347489239005)	(100, 33.95917279257421)	(105, 32.87056508228245)	(110, 32.686404521238174)	(115, 31.904317632987386)	(120, 31.26570190886078)	(125, 30.372865100300878)	(130, 29.341422454706315)	(135, 28.415268661103273)	(140, 27.079160627019615)	(145, 26.042417574613086)	(150, 22.60696586556238)
WZP-5_S36_R1_001	(1, 21.184390566123596)	(2, 31.608160040105197)	(3, 34.164459787491104)	(4, 36.02346690297481)	(5, 36.33949183931215)	(6, 39.898649878137505)	(7, 40.06840033151806)	(8, 40.125766031947144)	(9, 40.16047026829292)	(10, 40.19233186952571)	(15, 40.15882818349202)	(20, 40.10974487153872)	(25, 39.983156994693694)	(30, 39.908145969592056)	(35, 39.850205886864956)	(40, 39.78162763879564)	(45, 39.726588673694735)	(50, 39.65097302826971)	(55, 39.570707076239245)	(60, 39.499911924688625)	(65, 39.39486119957242)	(70, 39.29541625910575)	(75, 38.88461594134901)	(80, 39.15687735654447)	(85, 39.140717025843365)	(90, 38.98696832417799)	(95, 38.830939521306505)	(100, 38.62901137672617)	(105, 38.317769838722946)	(110, 38.02575751231595)	(115, 37.65595519735194)	(120, 37.23522831977135)	(125, 36.70770469331433)	(130, 36.12598560941275)	(135, 35.424260532268576)	(140, 34.76812496361183)	(145, 34.114263662229284)	(150, 31.495398821659037)
WZP-5_S36_R2_001	(1, 21.04128967953041)	(2, 30.966816880003382)	(3, 33.135599749770556)	(4, 35.025829329649845)	(5, 35.386575782660124)	(6, 38.588769664246726)	(7, 38.785610243348835)	(8, 38.82609320709693)	(9, 38.913234734872205)	(10, 38.913189227005034)	(15, 38.84461253937258)	(20, 38.71543178832846)	(25, 38.525015051152)	(30, 38.46303920842496)	(35, 38.162696105113234)	(40, 37.958079424079706)	(45, 37.73811451536689)	(50, 37.595115898462936)	(55, 37.37206602653213)	(60, 37.150008642271494)	(65, 36.78676247308024)	(70, 36.392103244904824)	(75, 35.120698122285376)	(80, 35.595278565600424)	(85, 35.03314319777762)	(90, 34.30760113289959)	(95, 33.38276965886183)	(100, 32.87829581716316)	(105, 31.7606618276308)	(110, 31.554056701864653)	(115, 30.751320040043844)	(120, 30.09877825773601)	(125, 29.21996525331766)	(130, 28.19084933764024)	(135, 27.284419555055194)	(140, 25.991101765974342)	(145, 24.99933485699507)	(150, 21.852077092116932)
WZP-6_S37_R1_001	(1, 21.199675080190726)	(2, 31.624107010147803)	(3, 34.19110766609987)	(4, 36.048827712097925)	(5, 36.35469513244102)	(6, 39.92295942481499)	(7, 40.09105447167381)	(8, 40.146218437763714)	(9, 40.18028083077546)	(10, 40.21216058671929)	(15, 40.17899430602304)	(20, 40.130381938127314)	(25, 40.005795449037656)	(30, 39.93084723340032)	(35, 39.876211037070235)	(40, 39.80634065267748)	(45, 39.753879428562826)	(50, 39.680688859972825)	(55, 39.606694876006024)	(60, 39.54092500109537)	(65, 39.437747121209085)	(70, 39.33948848545886)	(75, 38.937704719768035)	(80, 39.20701547542237)	(85, 39.193262153265934)	(90, 39.04216423443135)	(95, 38.891833206672345)	(100, 38.6991209881784)	(105, 38.395693946933136)	(110, 38.11021146457993)	(115, 37.75285694261684)	(120, 37.34385728079384)	(125, 36.82524939974945)	(130, 36.261802444556864)	(135, 35.57099234400657)	(140, 34.92869084701294)	(145, 34.289215834855426)	(150, 31.676623691610597)
WZP-6_S37_R2_001	(1, 21.049545879287354)	(2, 31.15757676898493)	(3, 33.15157268363422)	(4, 35.192586805451704)	(5, 35.57727427262574)	(6, 38.908694051207505)	(7, 39.038901674951)	(8, 38.99929716906484)	(9, 39.137324603013006)	(10, 39.16150364594924)	(15, 39.08236122146133)	(20, 38.98022529672717)	(25, 38.83417117554037)	(30, 38.77422414747069)	(35, 38.45697809672286)	(40, 38.26493407549431)	(45, 38.054554902911335)	(50, 37.92295072492401)	(55, 37.71221558704756)	(60, 37.517368585150294)	(65, 37.183122526579325)	(70, 36.81419891629832)	(75, 35.543312812335756)	(80, 36.05375166346834)	(85, 35.52642138125891)	(90, 34.830320556474575)	(95, 33.93397805095288)	(100, 33.450461013783766)	(105, 32.3457537071877)	(110, 32.1544684256936)	(115, 31.36602732330104)	(120, 30.723523907641095)	(125, 29.84034841331611)	(130, 28.812011878166025)	(135, 27.891423343024417)	(140, 26.57824131513547)	(145, 25.56429069299903)	(150, 22.29032966704884)
WZP-7_S38_R1_001	(1, 21.22019381382777)	(2, 31.635569329504442)	(3, 34.2199473530272)	(4, 36.07472408065296)	(5, 36.37450525816513)	(6, 39.94067994791403)	(7, 40.10504709185154)	(8, 40.159224939914594)	(9, 40.19103094588382)	(10, 40.21798644298046)	(15, 40.18466063828983)	(20, 40.13822365928684)	(25, 40.020734657947216)	(30, 39.95012274831832)	(35, 39.896221295541615)	(40, 39.82989582081467)	(45, 39.779678207096836)	(50, 39.70761337534668)	(55, 39.63348514322708)	(60, 39.56914834909478)	(65, 39.46883480921768)	(70, 39.373509573447826)	(75, 38.981753230207275)	(80, 39.24646500618009)	(85, 39.2343040734248)	(90, 39.088378590269684)	(95, 38.94126176412409)	(100, 38.74782637585686)	(105, 38.446967802346556)	(110, 38.16514472696814)	(115, 37.806960355482715)	(120, 37.39845076261805)	(125, 36.875648291329924)	(130, 36.30529661034206)	(135, 35.59906650787376)	(140, 34.93890571771347)	(145, 34.28803343532329)	(150, 31.623351633271888)
