Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
WBP-4_S8_R1_001	(1, 27.731367076994317)	(2, 0.00452992556019182)	(3, 0.009514927997979598)	(4, 0.007722411441952773)	(5, 0.0)	(6, 3.4738692946256292e-06)	(7, 0.0)	(8, 0.0004342336618282036)	(9, 0.0)	(10, 0.0)	(15, 7.642512448176382e-06)	(20, 1.3895477178502517e-05)	(25, 0.00033904964315546136)	(30, 0.0011338709377658053)	(35, 0.0007600826016640876)	(40, 0.00027860431742897547)	(45, 0.0005405340622437479)	(50, 0.0007816205912907666)	(55, 0.0032397305041678617)	(60, 0.0005537347655633253)	(65, 0.001248508624488451)	(70, 0.0006516978796717681)	(75, 0.0004439604958531554)	(80, 0.06113315184682181)	(85, 6.878261203358745e-05)	(90, 0.000215379896266789)	(95, 0.0003967158734462468)	(100, 0.0001938419066401101)	(105, 0.027619345213850524)	(110, 0.009516317545697449)	(115, 0.00028624682987715184)	(120, 0.0004960685352725398)	(125, 0.0003459973817447126)	(130, 0.000447434365147781)	(135, 0.0007635564709587132)	(140, 0.0004217277323675513)	(145, 0.00026609838796832314)	(150, 0.0003682301452303167)
WBP-4_S8_R2_001	(1, 25.667183520519888)	(2, 0.0037205140145440485)	(3, 9.379447095489198e-05)	(4, 7.29512551871382e-05)	(5, 3.8212562240881916e-05)	(6, 0.000336965321578686)	(7, 0.0001945366804990352)	(8, 0.0001702195954366558)	(9, 0.00023274924273991715)	(10, 0.0004210329585086262)	(15, 0.0007260386825767564)	(20, 0.0008309495352744505)	(25, 0.0012936689253185841)	(30, 0.0007941265207514187)	(35, 0.0015104383693032234)	(40, 0.001016454155607459)	(45, 0.06273252127006745)	(50, 0.0006426658195057413)	(55, 0.0006468344626592921)	(60, 0.0006558665228253188)	(65, 0.062344142682928316)	(70, 0.0010122855124539082)	(75, 0.00042450682780325184)	(80, 0.05972206613934489)	(85, 0.05926421016631323)	(90, 0.00046132984232628355)	(95, 0.0003578085373464398)	(100, 0.0007517453153569861)	(105, 1.6857214766237256)	(110, 0.0008351181784280011)	(115, 0.06328208739247723)	(120, 0.0003508607987571885)	(125, 0.0003578085373464398)	(130, 0.0600791799028324)	(135, 0.00020773738381861263)	(140, 0.0005405340622437479)	(145, 0.0007586930539462373)	(150, 0.00039428416494000887)
WBP-5_S9_R1_001	(1, 27.65426386463864)	(2, 0.0045099005581665155)	(3, 0.009777767596697151)	(4, 0.007752312724168587)	(5, 0.0)	(6, 1.684369956364712e-05)	(7, 0.0)	(8, 0.0004253034139820898)	(9, 0.0)	(10, 0.0)	(15, 5.895294847276492e-06)	(20, 6.737479825458847e-06)	(25, 0.00031666155179656583)	(30, 0.0011369497205461806)	(35, 0.000795022619404144)	(40, 0.00029729129729837167)	(45, 0.0005937404096185609)	(50, 0.0008051288391423322)	(55, 0.003274415195173)	(60, 0.0005575264555567197)	(65, 0.0013053867161826518)	(70, 0.0006291121787022199)	(75, 0.0005053109869094136)	(80, 0.06203197675299961)	(85, 5.7268578516400205e-05)	(90, 0.00022907431406560082)	(95, 0.0003722457603566013)	(100, 0.00021559935441468311)	(105, 0.028048970698363367)	(110, 0.009671652289446175)	(115, 0.0003040287771238305)	(120, 0.0005229968714512431)	(125, 0.0003621395406184131)	(130, 0.0004514111483057428)	(135, 0.000816077243858703)	(140, 0.0004067753444620779)	(145, 0.00024254927371651852)	(150, 0.0003579286157275013)
WBP-5_S9_R2_001	(1, 25.591504408501486)	(2, 0.0038319416507297194)	(3, 8.842942270914737e-05)	(4, 5.4742023581853144e-05)	(5, 3.368739912729424e-05)	(6, 0.0002947647423638246)	(7, 0.00018528069520011833)	(8, 0.00011369497205461806)	(9, 0.00020633531965467722)	(10, 0.00042193467406936034)	(15, 0.0007621774052550322)	(20, 0.000882609857135109)	(25, 0.0013474959650917695)	(30, 0.0008842942270914738)	(35, 0.001596782718633747)	(40, 0.0010257813034261097)	(45, 0.062480861346370806)	(50, 0.0006796432773931612)	(55, 0.0006501668031567788)	(60, 0.0006771167224586142)	(65, 0.06211787962077421)	(70, 0.0010569421476188568)	(75, 0.00044635803843664866)	(80, 0.05882409417110302)	(85, 0.05837099865284091)	(90, 0.0004598329980875664)	(95, 0.00034529584105476595)	(100, 0.0007023822718040849)	(105, 1.6774800410582018)	(110, 0.0008118663189677912)	(115, 0.06294322089939293)	(120, 0.00030655533205837756)	(125, 0.0003183459217529306)	(130, 0.059183707156786884)	(135, 0.0001970712848946713)	(140, 0.0005095219118003253)	(145, 0.0007318587460404673)	(150, 0.0003747723152911484)
WBP-6_S10_R1_001	(1, 27.71942408754715)	(2, 0.004504450516170343)	(3, 0.009302583268637253)	(4, 0.00760002003389093)	(5, 0.0)	(6, 1.1906036606617645e-05)	(7, 0.0)	(8, 0.0003968678868872548)	(9, 0.0)	(10, 0.0)	(15, 7.937357737745096e-06)	(20, 9.524829285294115e-06)	(25, 0.0003103506875458333)	(30, 0.0010509061644774506)	(35, 0.000734999326515196)	(40, 0.0002468518256438725)	(45, 0.0005151345171796567)	(50, 0.0007603988712759802)	(55, 0.0032297108634884797)	(60, 0.0005468839481306371)	(65, 0.0012541025225637254)	(70, 0.0006008579807473038)	(75, 0.00042782358206446073)	(80, 0.06171295641096813)	(85, 5.79427114855392e-05)	(90, 0.0002103399800502451)	(95, 0.00036829339903137246)	(100, 0.0001627158336237745)	(105, 0.02762438613467426)	(110, 0.009470061516903674)	(115, 0.0003024133298080882)	(120, 0.0005397403261666666)	(125, 0.0003547998908772058)	(130, 0.0004341734682546568)	(135, 0.000741349212705392)	(140, 0.0003913117364708333)	(145, 0.0002635202768931372)	(150, 0.0003968678868872548)
WBP-6_S10_R2_001	(1, 25.661882371374524)	(2, 0.0036591219171004893)	(3, 8.334225624632352e-05)	(4, 9.524829285294116e-05)	(5, 1.1906036606617645e-05)	(6, 0.00034924374046078427)	(7, 0.0001984339434436274)	(8, 0.0001309664026727941)	(9, 0.0002103399800502451)	(10, 0.00048021014313357835)	(15, 0.0008135791681188724)	(20, 0.0008746968226995096)	(25, 0.0012763271242294115)	(30, 0.000822310261630392)	(35, 0.0015120666490404408)	(40, 0.0010286815628117645)	(45, 0.06293927818144975)	(50, 0.0006786440865772057)	(55, 0.0006564194849115195)	(60, 0.000696106273600245)	(65, 0.06246621166028013)	(70, 0.0010477312213823529)	(75, 0.00046195422033676466)	(80, 0.059421441232081124)	(85, 0.058939643617399985)	(90, 0.0005206906675960783)	(95, 0.0003944866795659313)	(100, 0.000778654794072794)	(105, 1.68930387864542)	(110, 0.0008818404446634802)	(115, 0.0627598938965767)	(120, 0.00035559362665098037)	(125, 0.000367499663257598)	(130, 0.059765922557899254)	(135, 0.000203990093860049)	(140, 0.0005460902123568626)	(145, 0.0007913545664531862)	(150, 0.0004444920333137254)
WBP-7_S11_R1_001	(1, 27.765048955809448)	(2, 0.0042735733900205655)	(3, 0.00925818097338076)	(4, 0.007430859937647828)	(5, 0.0)	(6, 2.2104689948382234e-05)	(7, 0.0)	(8, 0.0003978844190708802)	(9, 0.0)	(10, 7.368229982794078e-07)	(15, 1.4736459965588156e-05)	(20, 1.1789167972470524e-05)	(25, 0.000319781181253263)	(30, 0.001087550745460406)	(35, 0.0007633486262174665)	(40, 0.00025125664241327806)	(45, 0.0004885136478592474)	(50, 0.0007618749802209076)	(55, 0.0033215980762435703)	(60, 0.000554827717704394)	(65, 0.0012754406100216548)	(70, 0.0006027212125925556)	(75, 0.000459040727928071)	(80, 0.06200070801321905)	(85, 5.9682662860632034e-05)	(90, 0.00020409997052339595)	(95, 0.00036988514513626274)	(100, 0.00019452127154576362)	(105, 0.027552759197660176)	(110, 0.009383440883088259)	(115, 0.0003124129512704689)	(120, 0.0005120919838041884)	(125, 0.00035293821617583636)	(130, 0.0004258836930054977)	(135, 0.0007441912282622018)	(140, 0.00038904254309152724)	(145, 0.0002549407574046751)	(150, 0.00035735915416551273)
WBP-7_S11_R2_001	(1, 25.726101302625693)	(2, 0.0034372792869734373)	(3, 0.00010315521975911708)	(4, 9.210287478492597e-05)	(5, 4.420937989676447e-05)	(6, 0.00034630680919132164)	(7, 0.00020262632452683712)	(8, 0.00017315340459566082)	(9, 0.00016946928960426377)	(10, 0.000451672497945277)	(15, 0.000809768475109069)	(20, 0.0008856612439318482)	(25, 0.0013130185829339047)	(30, 0.0008289258730643338)	(35, 0.0015053293854848302)	(40, 0.0011118659044036265)	(45, 0.06335572550705487)	(50, 0.0006852453883998492)	(55, 0.0006572461144652318)	(60, 0.0007102973703413491)	(65, 0.06313099449257967)	(70, 0.0010919716834500823)	(75, 0.00047451401089193865)	(80, 0.05992065668907628)	(85, 0.05940488059028069)	(90, 0.0005120919838041884)	(95, 0.0003558855081689539)	(100, 0.0007810323781761722)	(105, 1.7108094254840036)	(110, 0.0008517673860109954)	(115, 0.06351856338967463)	(120, 0.00036251691515346864)	(125, 0.00037283243712938035)	(130, 0.060240437870329545)	(135, 0.0002350465364511311)	(140, 0.0005260916207714972)	(145, 0.0008193471740867014)	(150, 0.000425515281506358)
WBP-8_S12_R1_001	(1, 27.798862498550285)	(2, 0.004346509184815886)	(3, 0.009682296489178245)	(4, 0.007661643308828002)	(5, 0.0)	(6, 1.0524235314324178e-05)	(7, 0.0)	(8, 0.0003683482360013463)	(9, 0.0)	(10, 0.0)	(15, 2.104847062864836e-06)	(20, 1.473392944005385e-05)	(25, 0.00030099312998967153)	(30, 0.0011513513433870652)	(35, 0.0007872128015114485)	(40, 0.00030309797705253637)	(45, 0.0004904293656475068)	(50, 0.000795632189762908)	(55, 0.0031993675355545506)	(60, 0.00047569543620745285)	(65, 0.0012523840024045772)	(70, 0.0006019862599793431)	(75, 0.0004399130361387507)	(80, 0.06183198731871741)	(85, 4.6306635383026385e-05)	(90, 0.00021890409453794292)	(95, 0.00037887247131567045)	(100, 0.00018101684740637588)	(105, 0.028146014924628582)	(110, 0.009286585241359654)	(115, 0.00035150945949842755)	(120, 0.0005283166127790737)	(125, 0.0003367755300583737)	(130, 0.00041675971844723746)	(135, 0.0007430110131912871)	(140, 0.0004335984949501562)	(145, 0.00027573496523529347)	(150, 0.00042096941257296715)
WBP-8_S12_R2_001	(1, 25.707486456887786)	(2, 0.003820297419099677)	(3, 0.00010524235314324179)	(4, 0.00010524235314324179)	(5, 6.314541188594508e-05)	(6, 0.00037887247131567045)	(7, 0.00016838776502918685)	(8, 9.471811782891761e-05)	(9, 0.0002736301181724286)	(10, 0.00044201788320161553)	(15, 0.0007535352485056112)	(20, 0.0008482533663345288)	(25, 0.0012502791553417126)	(30, 0.0007514304014427463)	(35, 0.0015891595324629508)	(40, 0.0009913829666093376)	(45, 0.061686752871379744)	(50, 0.0006335589659223155)	(55, 0.0006924946836825309)	(60, 0.0006609219777395584)	(65, 0.06113107324678342)	(70, 0.001037689601992364)	(75, 0.0004820099773960474)	(80, 0.05823269884121854)	(85, 0.05771701131081666)	(90, 0.00051358268333902)	(95, 0.00035571915362415723)	(100, 0.000783003107385719)	(105, 1.6324436074637034)	(110, 0.0007998418838886377)	(115, 0.06152257480047629)	(120, 0.00032204160061831985)	(125, 0.00037466277718994077)	(130, 0.0585589501359626)	(135, 0.00021469440041221326)	(140, 0.0005009536009618309)	(145, 0.0007535352485056112)	(150, 0.00043675576554445345)
WZP-10_S41_R1_001	(1, 27.74919913001222)	(2, 0.0043829644692083775)	(3, 0.009407568516255656)	(4, 0.007506239473100676)	(5, 0.0)	(6, 9.435876144689726e-06)	(7, 0.0)	(8, 0.0003821529838599338)	(9, 0.0)	(10, 9.435876144689724e-07)	(15, 6.605113301282807e-06)	(20, 1.0379463759158698e-05)	(25, 0.0003208197889194507)	(30, 0.0010879565194827252)	(35, 0.0007237317002977019)	(40, 0.0002689224701236571)	(45, 0.0005567166925366938)	(50, 0.0007756290190934953)	(55, 0.0033185976400873763)	(60, 0.000586911496199701)	(65, 0.0013342328868591272)	(70, 0.000582193558127356)	(75, 0.00051425524988559)	(80, 0.06182952202569389)	(85, 5.850243209707629e-05)	(90, 0.00020664568756870497)	(95, 0.00038687092193227866)	(100, 0.0002019277494963601)	(105, 0.027972654830932687)	(110, 0.009672716635921437)	(115, 0.0003170454384615748)	(120, 0.0004944399099817416)	(125, 0.0003264813146062645)	(130, 0.000409517024679534)	(135, 0.0008388493892629165)	(140, 0.000410460612294003)	(145, 0.00024816354260533976)	(150, 0.00035148638638969224)
WZP-10_S41_R2_001	(1, 25.681586359497445)	(2, 0.0039866576711314085)	(3, 9.90766995192421e-05)	(4, 0.00012266638988096641)	(5, 5.189731879579348e-05)	(6, 0.000377435045787589)	(7, 0.00027364040819600197)	(8, 0.00018399958482144963)	(9, 0.0002830762843406917)	(10, 0.00046707586916214136)	(15, 0.0008360186264195096)	(20, 0.0009011261718178687)	(25, 0.0013899045561127966)	(30, 0.0008397929768773854)	(35, 0.0017211038087914057)	(40, 0.001098335983241884)	(45, 0.06292219648324897)	(50, 0.0007152394117674812)	(55, 0.0007133522365385432)	(60, 0.0007454342154304883)	(65, 0.06255891525167841)	(70, 0.0011049410965431666)	(75, 0.000479342508150238)	(80, 0.05980269582981453)	(85, 0.0592686252400251)	(90, 0.0005302962393315625)	(95, 0.0003812093962454649)	(100, 0.0007963879466118128)	(105, 1.6846709474091444)	(110, 0.0008586647291667649)	(115, 0.06315431903640832)	(120, 0.0003830965714744028)	(125, 0.00037554787055865105)	(130, 0.060160315535698276)	(135, 0.00023023537793042927)	(140, 0.000585967908585232)	(145, 0.0008303571007326957)	(150, 0.0004175375194025203)
WZP-11_S42_R1_001	(1, 27.597782305070005)	(2, 0.004286597143003703)	(3, 0.009551697584673748)	(4, 0.007718885636787178)	(5, 0.0)	(6, 2.6344319579478424e-05)	(7, 0.0)	(8, 0.0003424761545332195)	(9, 0.0)	(10, 0.0)	(15, 9.03233814153546e-06)	(20, 6.774253606151594e-06)	(25, 0.0003070994968122056)	(30, 0.001066568595546312)	(35, 0.0007609744884243625)	(40, 0.00026269050094965626)	(45, 0.0005411875936469997)	(50, 0.0007188235770971969)	(55, 0.0032651902381650682)	(60, 0.0005697899977618619)	(65, 0.0012570003913636846)	(70, 0.0006074247400182596)	(75, 0.00045914385552805255)	(80, 0.06205667920141937)	(85, 5.193594431382889e-05)	(90, 0.00018064676283070918)	(95, 0.00036355161019680226)	(100, 0.00018817371128198874)	(105, 0.027845193100663565)	(110, 0.009538901772306572)	(115, 0.00028903482052913473)	(120, 0.0004425845689352375)	(125, 0.00029204559990964654)	(130, 0.0004057025215239677)	(135, 0.0007474259812120592)	(140, 0.0003914013194665366)	(145, 0.00022505575869325852)	(150, 0.0003368309431947598)
WZP-11_S42_R2_001	(1, 25.52372036889725)	(2, 0.0037333664318346567)	(3, 8.279643296407504e-05)	(4, 9.785032986663415e-05)	(5, 5.268863915895685e-05)	(6, 0.00032365878340502065)	(7, 0.0001957006597332683)	(8, 0.00018441023705634895)	(9, 0.00021828150508710695)	(10, 0.0004320468411034461)	(15, 0.0007557056245084667)	(20, 0.0008234481605699827)	(25, 0.0012916243542395705)	(30, 0.0007654906574951302)	(35, 0.001520443587158469)	(40, 0.0010146326512324832)	(45, 0.062376574510598755)	(50, 0.0006458121771197853)	(55, 0.0006375325338233779)	(60, 0.0006811888348407991)	(65, 0.06264754465484482)	(70, 0.0010394715811217056)	(75, 0.00041699294420088705)	(80, 0.05882234945190455)	(85, 0.05833309780257138)	(90, 0.0005073163256162416)	(95, 0.00037183125349320975)	(100, 0.0007812972492428172)	(105, 1.6872588295151068)	(110, 0.0008663517667422761)	(115, 0.06330615264433177)	(120, 0.0003582827462809065)	(125, 0.00036957316895782586)	(130, 0.05919568609508802)	(135, 0.00024086235044094555)	(140, 0.0005441983730275114)	(145, 0.0008023727049064)	(150, 0.00041021869059473543)
WZP-12_S43_R1_001	(1, 27.79541370251126)	(2, 0.004311677551808837)	(3, 0.00912482729322372)	(4, 0.007984223881570756)	(5, 0.0)	(6, 1.4749182047236615e-05)	(7, 0.0)	(8, 0.00037856233921240647)	(9, 0.0)	(10, 0.0)	(15, 5.899672818894646e-06)	(20, 1.7699018456683936e-05)	(25, 0.00031563249581086355)	(30, 0.0010717738954325274)	(35, 0.0007512250056059183)	(40, 0.00026155216163766264)	(45, 0.0005231043232753253)	(50, 0.0007610577936374094)	(55, 0.003320532518234536)	(60, 0.0005073718624249396)	(65, 0.001240897849574174)	(70, 0.0006165158095744906)	(75, 0.000456241364661186)	(80, 0.061980979356504)	(85, 5.21137765669027e-05)	(90, 0.00018682297259833047)	(95, 0.00033628135067699484)	(100, 0.00015732460850385722)	(105, 0.027598669446789154)	(110, 0.009502406353632977)	(115, 0.00030186659256677606)	(120, 0.0004729571043147208)	(125, 0.0003303816778581002)	(130, 0.0004355925097950547)	(135, 0.0007020610654484629)	(140, 0.0003805288968187047)	(145, 0.00024778625839357515)	(150, 0.00037118774818878814)
WZP-12_S43_R2_001	(1, 25.739977525196394)	(2, 0.0038298709382657745)	(3, 7.374591023618308e-05)	(4, 3.9331152125964305e-05)	(5, 4.916394015745538e-05)	(6, 0.0003982279152753886)	(7, 0.00013274263842512953)	(8, 9.832788031491077e-05)	(9, 0.00016224100251960278)	(10, 0.0003579134843462752)	(15, 0.0006696128649445423)	(20, 0.0007925227153381808)	(25, 0.0012035332550545078)	(30, 0.0007640076300468567)	(35, 0.0014513195134480828)	(40, 0.0009990112639994934)	(45, 0.06266140828828318)	(50, 0.0005870174454800172)	(55, 0.0005781679362516753)	(60, 0.000611599415558745)	(65, 0.06206259149716538)	(70, 0.0009498473238420381)	(75, 0.00039134496365334485)	(80, 0.05945100299600135)	(85, 0.05901442720740314)	(90, 0.0003972446364722395)	(95, 0.0002792511800943466)	(100, 0.0006430643372595165)	(105, 1.685554223376657)	(110, 0.000767940745259453)	(115, 0.0632002450724089)	(120, 0.000310716101795118)	(125, 0.0003795456180155556)	(130, 0.05986496337212712)	(135, 0.00020353871225186528)	(140, 0.0004621410374800806)	(145, 0.0006784623741728843)	(150, 0.0003982279152753886)
WZP-13_S44_R1_001	(1, 27.73601975634558)	(2, 0.004284925892606807)	(3, 0.010279457192280848)	(4, 0.007718686539992909)	(5, 0.0)	(6, 7.2749166258180094e-06)	(7, 0.0)	(8, 0.0004655946640523526)	(9, 0.0)	(10, 1.4549833251636019e-06)	(15, 7.2749166258180094e-06)	(20, 2.6189699852944836e-05)	(25, 0.00035792589799024606)	(30, 0.001147981843554082)	(35, 0.0007769610956373635)	(40, 0.0002982715816585384)	(45, 0.000570353463464132)	(50, 0.0008133356787664535)	(55, 0.0032999021814710495)	(60, 0.0006692923295752569)	(65, 0.0013211248592485505)	(70, 0.000643102629722312)	(75, 0.00048450944727947945)	(80, 0.062081228518080574)	(85, 5.8199333006544075e-05)	(90, 0.0002080626154983951)	(95, 0.0003826606145180273)	(100, 0.00017023304904414144)	(105, 0.02817575209179315)	(110, 0.009448661713612432)	(115, 0.00029390663168304764)	(120, 0.0005383438303105327)	(125, 0.0003564709146650825)	(130, 0.000449589847475553)	(135, 0.0007216717292811465)	(140, 0.00040303038107031774)	(145, 0.00024152723197715792)	(150, 0.00034555853972635545)
WZP-13_S44_R2_001	(1, 25.670518153026705)	(2, 0.0036811078126639126)	(3, 0.00012367358263890615)	(4, 6.547424963236208e-05)	(5, 2.9099666503272038e-05)	(6, 0.0004073953310458085)	(7, 0.00016732308239381422)	(8, 0.00014549833251636019)	(9, 0.00021824749877454028)	(10, 0.0004073953310458085)	(15, 0.0007638662457108911)	(20, 0.000899179694951106)	(25, 0.0013604094090279679)	(30, 0.0008598951451716889)	(35, 0.0015772019244773446)	(40, 0.0010257632442403394)	(45, 0.06237077019978813)	(50, 0.0006663823629249297)	(55, 0.0006270978131455125)	(60, 0.0006634723962746025)	(65, 0.06153997472111971)	(70, 0.001019943310939685)	(75, 0.0003855705811683545)	(80, 0.05900539376868471)	(85, 0.058593633487663416)	(90, 0.0004539547974510438)	(95, 0.00033755613143795566)	(100, 0.0006998469794036925)	(105, 1.6711501977831582)	(110, 0.0008453453119200527)	(115, 0.06307207216251699)	(120, 0.0003302812148121376)	(125, 0.00038848054781868177)	(130, 0.05946225853278609)	(135, 0.00019933271554741346)	(140, 0.00048741941392980667)	(145, 0.0007143968126553286)	(150, 0.00041830770598453557)
WZP-14_S45_R1_001	(1, 27.672519309639643)	(2, 0.004378453793485782)	(3, 0.00971160803818275)	(4, 0.007690276738032171)	(5, 0.0)	(6, 6.584141042835763e-06)	(7, 0.0)	(8, 0.00029628634692760935)	(9, 0.0)	(10, 0.0)	(15, 1.053462566853722e-05)	(20, 1.1851453877104373e-05)	(25, 0.0003081378008047137)	(30, 0.0011114030080306768)	(35, 0.00077692864305462)	(40, 0.00024229639037635608)	(45, 0.0005570183322239056)	(50, 0.0007703445020117843)	(55, 0.003385565324226149)	(60, 0.0006031073195237558)	(65, 0.0013089272393157496)	(70, 0.0005899390374380844)	(75, 0.00042006819853292166)	(80, 0.0612127592752441)	(85, 4.872264371698465e-05)	(90, 0.00018172229278226706)	(95, 0.0003344743649760568)	(100, 0.0001777718081565656)	(105, 0.02800366868338907)	(110, 0.009835389889788063)	(115, 0.00032262291109895236)	(120, 0.000483275952544145)	(125, 0.0003436921624360268)	(130, 0.0004148008856986531)	(135, 0.000716354545460531)	(140, 0.00037924652406733995)	(145, 0.00023439542112495317)	(150, 0.00038517225100589216)
WZP-14_S45_R2_001	(1, 25.59643429257684)	(2, 0.004167761280115038)	(3, 9.876211564253644e-05)	(4, 7.242555147119339e-05)	(5, 2.6336564171343052e-05)	(6, 0.00040163260361298156)	(7, 0.0001777718081565656)	(8, 0.00017118766711372984)	(9, 0.00014485110294238678)	(10, 0.0003976821189872801)	(15, 0.0007229386865033667)	(20, 0.0008414532252744106)	(25, 0.0012865411597701082)	(30, 0.000828284943188739)	(35, 0.0015064514706008226)	(40, 0.0009981557820939017)	(45, 0.06238078589624316)	(50, 0.0006491963068236062)	(55, 0.0005728202707267114)	(60, 0.0006544636196578748)	(65, 0.06199232157471584)	(70, 0.0010376606283509161)	(75, 0.00043587013703572753)	(80, 0.05852379607334997)	(85, 0.0580813417952714)	(90, 0.000483275952544145)	(95, 0.0003529099598959969)	(100, 0.0007216218582947996)	(105, 1.655819294298595)	(110, 0.0007914137533488588)	(115, 0.062691557353465)	(120, 0.00037002872660736987)	(125, 0.0003924148061530115)	(130, 0.058893824799957334)	(135, 0.00021859348262214732)	(140, 0.0005043452038812194)	(145, 0.0007532257353004113)	(150, 0.0004148008856986531)
WZP-1_S32_R1_001	(1, 27.642900939186465)	(2, 0.004645986800812323)	(3, 0.008964461943964159)	(4, 0.00758423424382354)	(5, 0.0)	(6, 4.6787379665783715e-06)	(7, 0.0)	(8, 0.00041640767902547505)	(9, 0.0)	(10, 0.0)	(15, 4.6787379665783715e-06)	(20, 9.357475933156743e-06)	(25, 0.00033312614322038005)	(30, 0.0011930781814774847)	(35, 0.0008178433965578992)	(40, 0.0002648165689083358)	(45, 0.0005492838372763007)	(50, 0.000743919336685961)	(55, 0.0033312614322038004)	(60, 0.0005848422458222965)	(65, 0.0013568340103077274)	(70, 0.0006681237816273914)	(75, 0.00044635160201157665)	(80, 0.06285884458098041)	(85, 6.17593411588345e-05)	(90, 0.0002292581603623402)	(95, 0.0003593270758332189)	(100, 0.00017217755717008405)	(105, 0.027846912629481153)	(110, 0.009351861447596848)	(115, 0.000287274511147912)	(120, 0.0005184041666968836)	(125, 0.00036119857101985024)	(130, 0.0004435443592316296)	(135, 0.0007635700361455902)	(140, 0.00038552800844605776)	(145, 0.00024797311222865364)	(150, 0.00032985102664377517)
WZP-1_S32_R2_001	(1, 25.589856683237976)	(2, 0.003602628234265346)	(3, 0.00010293223526472416)	(4, 6.55023315320972e-05)	(5, 4.678737966578371e-05)	(6, 0.0003321903956270643)	(7, 0.00018247078069655645)	(8, 0.0001450408769639295)	(9, 0.00022457942239576182)	(10, 0.0004472873496048922)	(15, 0.0007991284446915857)	(20, 0.000899253437176363)	(25, 0.0014054928851601426)	(30, 0.000856209047883842)	(35, 0.0016169718412494853)	(40, 0.0010704952467531312)	(45, 0.06285416584301384)	(50, 0.0007092966757332811)	(55, 0.0006475373345744466)	(60, 0.0007018106949867557)	(65, 0.06256876282705255)	(70, 0.001082659965466235)	(75, 0.00044448010682494524)	(80, 0.0591504768686704)	(85, 0.05869476779072567)	(90, 0.0004959462244573073)	(95, 0.00036119857101985024)	(100, 0.0007467265794659081)	(105, 1.7012677274457342)	(110, 0.0008655665238169986)	(115, 0.06406034449079774)	(120, 0.00034996959990006213)	(125, 0.0003640058137997973)	(130, 0.05950325371135041)	(135, 0.0002236436748024461)	(140, 0.0005408621089364597)	(145, 0.0008000641922849014)	(150, 0.0004468194758082344)
WZP-2_S33_R1_001	(1, 27.723370976520922)	(2, 0.004540034743213245)	(3, 0.009854844155523488)	(4, 0.00747259307016917)	(5, 0.0)	(6, 1.4481769515831724e-05)	(7, 0.0)	(8, 0.00037652600741162483)	(9, 0.0)	(10, 1.4481769515831723e-06)	(15, 4.344530854749517e-06)	(20, 1.5929946467414895e-05)	(25, 0.0003330806988641297)	(30, 0.0011773678616371192)	(35, 0.0007501556609200833)	(40, 0.0002881872133650513)	(45, 0.0005256882334246916)	(50, 0.0007704301382422476)	(55, 0.003171507523967148)	(60, 0.000596648904052267)	(65, 0.0012787402482479413)	(70, 0.000579270780633269)	(75, 0.000461968447555032)	(80, 0.06102038403190855)	(85, 5.0686193305411035e-05)	(90, 0.00022157107359222536)	(95, 0.0003620442378957931)	(100, 0.00019984841931847778)	(105, 0.028117803691938874)	(110, 0.009491351740676111)	(115, 0.0003316325219125465)	(120, 0.0005445145337952728)	(125, 0.00035914788399262675)	(130, 0.000461968447555032)	(135, 0.0008254608624024082)	(140, 0.0004243158468138695)	(145, 0.00028529085946188496)	(150, 0.0004525552973697414)
WZP-2_S33_R2_001	(1, 25.62255135905252)	(2, 0.003924559538790397)	(3, 7.240884757915862e-05)	(4, 8.689061709499034e-05)	(5, 2.1722654273747586e-05)	(6, 0.00037652600741162483)	(7, 0.00018102211894789654)	(8, 7.964973233707448e-05)	(9, 0.0002244674274953917)	(10, 0.00043300490852336853)	(15, 0.0007776710230001636)	(20, 0.0008819397635141521)	(25, 0.0013106001411827709)	(30, 0.0008225645084992419)	(35, 0.001562582930758243)	(40, 0.0010137238661082205)	(45, 0.061689441783539974)	(50, 0.00068933222895359)	(55, 0.000671954105534592)	(60, 0.000656024159067177)	(65, 0.062042796959726275)	(70, 0.0009615894958512265)	(75, 0.0004416939702328676)	(80, 0.05705093100761907)	(85, 0.05667585317715903)	(90, 0.00045907209365186565)	(95, 0.00032294346020304745)	(100, 0.000656024159067177)	(105, 1.6242781652495892)	(110, 0.0007501556609200833)	(115, 0.06168654542963681)	(120, 0.0002925317442198008)	(125, 0.00032728799105779697)	(130, 0.057368081760015795)	(135, 0.00016074764162573213)	(140, 0.000470657509264531)	(145, 0.0006647132207766762)	(150, 0.0004127304312012041)
