Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
WBP-8_S12_R2_001	(1, 21.190309431461866)	(2, 31.389047512502266)	(3, 33.464334734670345)	(4, 35.556733205793634)	(5, 35.880108437510984)	(6, 39.28075818275082)	(7, 39.42268812544215)	(8, 39.445316494276184)	(9, 39.5421658749986)	(10, 39.54193707812287)	(15, 39.47441141635369)	(20, 39.395404319019875)	(25, 39.269541852673754)	(30, 39.23061487423855)	(35, 38.94280408567654)	(40, 38.77355922692335)	(45, 38.57825688774366)	(50, 38.466411608315745)	(55, 38.28205464225072)	(60, 38.10051354058639)	(65, 37.78444751658567)	(70, 37.44574685130666)	(75, 36.251630824980076)	(80, 36.749787799843354)	(85, 36.267773191783775)	(90, 35.619205992752164)	(95, 34.76667713477273)	(100, 34.303016603665085)	(105, 33.23171831926278)	(110, 33.06816597729417)	(115, 32.304824035837974)	(120, 31.671806120853166)	(125, 30.78900179522406)	(130, 29.771651519836393)	(135, 28.840190539175516)	(140, 27.50451870672303)	(145, 26.4572136581842)	(150, 22.899125362375734)
WZP-10_S41_R1_001	(1, 21.183972975650722)	(2, 31.613655599956594)	(3, 34.16729171482895)	(4, 36.04057261614384)	(5, 36.35264129045042)	(6, 39.91748227234769)	(7, 40.08864618767014)	(8, 40.1421454823384)	(9, 40.17456927584369)	(10, 40.20860765155197)	(15, 40.172128695914736)	(20, 40.12108397457975)	(25, 39.992946399505556)	(30, 39.909840882820575)	(35, 39.848143812188326)	(40, 39.77261747429904)	(45, 39.712150974018314)	(50, 39.628556018437706)	(55, 39.54071122916441)	(60, 39.45812120382908)	(65, 39.33511739645304)	(70, 39.21390302750086)	(75, 38.705831380893294)	(80, 39.034044980821584)	(85, 39.001215501257334)	(90, 38.81123697731143)	(95, 38.61886873280901)	(100, 38.375974315545136)	(105, 38.00872280698444)	(110, 37.659646135772824)	(115, 37.22922248380567)	(120, 36.74043808885765)	(125, 36.136603763970996)	(130, 35.483620111626415)	(135, 34.70840346862808)	(140, 34.013690437211324)	(145, 33.31658268422369)	(150, 30.672196152993298)
WZP-10_S41_R2_001	(1, 20.961748231952708)	(2, 30.835055789617705)	(3, 32.94609732162655)	(4, 34.79912010454951)	(5, 35.23293285902329)	(6, 38.3417046853843)	(7, 38.59199700882726)	(8, 38.667266473860266)	(9, 38.76626405355803)	(10, 38.74183980713069)	(15, 38.6681141552296)	(20, 38.437762480125684)	(25, 38.176462461725734)	(30, 38.19767937836448)	(35, 37.979887656458615)	(40, 37.83272299570196)	(45, 37.61647870086857)	(50, 37.46441555598541)	(55, 37.22336943814075)	(60, 36.98637307567101)	(65, 36.598868657322)	(70, 36.18424353052742)	(75, 34.924470444476945)	(80, 35.38697711328241)	(85, 34.79716986936029)	(90, 34.05161415758857)	(95, 33.10554112390721)	(100, 32.5842518057908)	(105, 31.466443023820876)	(110, 31.226614700151448)	(115, 30.399967427355545)	(120, 29.73635936534297)	(125, 28.83521459541322)	(130, 27.793933580867815)	(135, 26.86875008610237)	(140, 25.569939855725455)	(145, 24.576382171855613)	(150, 21.549506126242587)
WZP-11_S42_R1_001	(1, 21.24148121614261)	(2, 31.638547279378837)	(3, 34.222241771380006)	(4, 36.088373073802146)	(5, 36.39789681253679)	(6, 39.977681092452265)	(7, 40.14204928623265)	(8, 40.19641549402768)	(9, 40.22757299606382)	(10, 40.26141369715692)	(15, 40.22881135220388)	(20, 40.1822419038543)	(25, 40.068887949442086)	(30, 39.99993323596724)	(35, 39.947396942244936)	(40, 39.881836724455695)	(45, 39.8291632897326)	(50, 39.75264789202352)	(55, 39.67650509331666)	(60, 39.607496855711375)	(65, 39.50262431197575)	(70, 39.40442791560018)	(75, 39.00137113903768)	(80, 39.265814154449146)	(85, 39.24740520307086)	(90, 39.09178735030828)	(95, 38.935167894042245)	(100, 38.73711808875123)	(105, 38.42961629912514)	(110, 38.139620076524224)	(115, 37.77672055597956)	(120, 37.36159041861613)	(125, 36.8386346898312)	(130, 36.26649987450695)	(135, 35.57289947801741)	(140, 34.92238971731528)	(145, 34.275048704060815)	(150, 31.664453963357985)
WZP-11_S42_R2_001	(1, 21.018896027739515)	(2, 30.978773290307288)	(3, 32.86973004938092)	(4, 34.93357358850993)	(5, 35.413063952378806)	(6, 38.6955781774646)	(7, 38.841714182724125)	(8, 38.79707779774886)	(9, 38.94851341450871)	(10, 38.999881495723585)	(15, 38.935422636085626)	(20, 38.834706563608194)	(25, 38.68313589081228)	(30, 38.62227168347316)	(35, 38.290455215917476)	(40, 38.08188223238603)	(45, 37.86498433849018)	(50, 37.723177593117484)	(55, 37.488785475307786)	(60, 37.27429640061701)	(65, 36.9145950202537)	(70, 36.52370631608449)	(75, 35.22022346531448)	(80, 35.713596133978626)	(85, 35.159049787489785)	(90, 34.441601376347684)	(95, 33.523569656808405)	(100, 33.027830718778795)	(105, 31.923823887019303)	(110, 31.719992331544915)	(115, 30.922948623345594)	(120, 30.281965683663508)	(125, 29.404755842163354)	(130, 28.381526836224474)	(135, 27.473799847827685)	(140, 26.177965114325126)	(145, 25.18498391848646)	(150, 21.990586440736777)
WZP-12_S43_R1_001	(1, 21.188478469955253)	(2, 31.61832632083473)	(3, 34.18343818281031)	(4, 36.04259494945726)	(5, 36.352445815069544)	(6, 39.91660463406517)	(7, 40.086151988059456)	(8, 40.145149207887805)	(9, 40.178594551425995)	(10, 40.21083794478801)	(15, 40.177746699612406)	(20, 40.127697002243494)	(25, 40.002960878630404)	(30, 39.92862642686659)	(35, 39.874936896853704)	(40, 39.80614880616925)	(45, 39.75192028204763)	(50, 39.677171338937136)	(55, 39.59899060531184)	(60, 39.52919900977925)	(65, 39.42261294444263)	(70, 39.32144749849202)	(75, 38.91315848767984)	(80, 39.17984364982079)	(85, 39.16029060018404)	(90, 39.00458521588205)	(95, 38.848862221056706)	(100, 38.651010813067835)	(105, 38.345712361156735)	(110, 38.05662718359797)	(115, 37.695552035089676)	(120, 37.28454836849219)	(125, 36.769638602267214)	(130, 36.20410314378323)	(135, 35.52029871420073)	(140, 34.88889168795588)	(145, 34.256745658860964)	(150, 31.666478442521772)
WZP-12_S43_R2_001	(1, 21.065153479250924)	(2, 31.14286844353996)	(3, 33.23463239704051)	(4, 35.206810916616924)	(5, 35.529936046071725)	(6, 38.855173061739926)	(7, 39.007623803036275)	(8, 39.03474848293601)	(9, 39.119284108134906)	(10, 39.123640200390255)	(15, 39.03888291465076)	(20, 38.94451692028623)	(25, 38.78312220616692)	(30, 38.720565841553174)	(35, 38.40176641120592)	(40, 38.20586501224109)	(45, 37.99524964244296)	(50, 37.854697184297564)	(55, 37.63403477984953)	(60, 37.42010670443244)	(65, 37.073470031702385)	(70, 36.69107350495777)	(75, 35.41801607670676)	(80, 35.90383368114363)	(85, 35.3707095993724)	(90, 34.67406109042374)	(95, 33.786298481851944)	(100, 33.30705828498183)	(105, 32.21223363038678)	(110, 32.02677859525939)	(115, 31.247791007630195)	(120, 30.61381092758048)	(125, 29.748700299619806)	(130, 28.73986270773055)	(135, 27.83550222513535)	(140, 26.546659789614715)	(145, 25.54639828661702)	(150, 22.286715421562842)
WZP-13_S44_R1_001	(1, 21.210768520737368)	(2, 31.61973647051018)	(3, 34.19844233850158)	(4, 36.04902871860637)	(5, 36.357201316294315)	(6, 39.91777787380668)	(7, 40.08381213197106)	(8, 40.14152288157702)	(9, 40.173742250576936)	(10, 40.20230291850741)	(15, 40.16836320632348)	(20, 40.119604998216914)	(25, 39.99760135813964)	(30, 39.927076293942136)	(35, 39.8655202998546)	(40, 39.79536531066586)	(45, 39.74027924912967)	(50, 39.663858927144766)	(55, 39.58840458313928)	(60, 39.521696056602345)	(65, 39.41547425690728)	(70, 39.314476181995715)	(75, 38.91485184414044)	(80, 39.1801248550291)	(85, 39.1640194409052)	(90, 39.01027315711449)	(95, 38.85569322607778)	(100, 38.657308257568715)	(105, 38.34780392819307)	(110, 38.05778678703452)	(115, 37.694930590747965)	(120, 37.27767117114954)	(125, 36.74994749692671)	(130, 36.175169574669084)	(135, 35.47441449652267)	(140, 34.81944362601632)	(145, 34.172381986666245)	(150, 31.540777435420203)
WZP-13_S44_R2_001	(1, 21.12632892720733)	(2, 31.23499850354965)	(3, 33.31711310647524)	(4, 35.314102454978816)	(5, 35.67730303126861)	(6, 39.00201973510283)	(7, 39.16664673339511)	(8, 39.19147398686238)	(9, 39.276689304752225)	(10, 39.26915863115751)	(15, 39.19632891702245)	(20, 39.09725112910344)	(25, 38.94653138522706)	(30, 38.89395410778895)	(35, 38.5938390913571)	(40, 38.40320698694633)	(45, 38.18369416192306)	(50, 38.05220194993955)	(55, 37.838289952278004)	(60, 37.62901348784092)	(65, 37.28608989381677)	(70, 36.911439820943926)	(75, 35.65431748114451)	(80, 36.13177478429508)	(85, 35.60499262978196)	(90, 34.908478537031726)	(95, 34.00799242710279)	(100, 33.5205223943031)	(105, 32.42405812018192)	(110, 32.23680869195398)	(115, 31.454117770133298)	(120, 30.8148767680048)	(125, 29.93333980800913)	(130, 28.912525500401507)	(135, 27.995853690368783)	(140, 26.679583179286972)	(145, 25.668764505274385)	(150, 22.32296734100779)
WZP-14_S45_R1_001	(1, 21.23519282644665)	(2, 31.644901800828418)	(3, 34.23773654349714)	(4, 36.08750257604518)	(5, 36.384078493495856)	(6, 39.955416739915236)	(7, 40.11489424881864)	(8, 40.173652308630295)	(9, 40.206762768789325)	(10, 40.23619268093714)	(15, 40.20438538030986)	(20, 40.157748026239126)	(25, 40.04298605281402)	(30, 39.97449668521419)	(35, 39.919452568177135)	(40, 39.85143861506544)	(45, 39.79957391389655)	(50, 39.72980216631409)	(55, 39.655819794693315)	(60, 39.59063613995514)	(65, 39.48893207207528)	(70, 39.39261667591738)	(75, 39.00593227157475)	(80, 39.26507579333961)	(85, 39.248154801056884)	(90, 39.100433723707056)	(95, 38.95336604334604)	(100, 38.76092051559092)	(105, 38.46077471637167)	(110, 38.18086881691545)	(115, 37.831038733843336)	(120, 37.427590158289334)	(125, 36.913393933767495)	(130, 36.35060009836707)	(135, 35.66418706598165)	(140, 35.02606168945108)	(145, 34.39026325371131)	(150, 31.77083051038286)
WZP-14_S45_R2_001	(1, 21.128900889583296)	(2, 31.206993213725827)	(3, 33.269473090944764)	(4, 35.29652140076284)	(5, 35.715335386268514)	(6, 39.03922271581333)	(7, 39.22842880667052)	(8, 39.233840312193635)	(9, 39.341142717182834)	(10, 39.361834907930664)	(15, 39.310745502537856)	(20, 39.20828934139495)	(25, 39.07283548009253)	(30, 39.02727951851493)	(35, 38.76574058089243)	(40, 38.58795281277797)	(45, 38.37584340542309)	(50, 38.24638028286786)	(55, 38.03622824846705)	(60, 37.84320867579097)	(65, 37.51100206017773)	(70, 37.15439576350029)	(75, 35.93764669630847)	(80, 36.42103648865125)	(85, 35.91782926137131)	(90, 35.25082273451228)	(95, 34.38878624651946)	(100, 33.92237059364591)	(105, 32.837673691286746)	(110, 32.67155104585788)	(115, 31.898398012642865)	(120, 31.272455285452146)	(125, 30.400028351311327)	(130, 29.38141307518233)	(135, 28.46593146830954)	(140, 27.14935727590382)	(145, 26.128708329794357)	(150, 22.702776466436354)
WZP-1_S32_R1_001	(1, 21.228519855511212)	(2, 31.619024169658523)	(3, 34.19167923882548)	(4, 36.04797227005582)	(5, 36.35737403024383)	(6, 39.923410275958986)	(7, 40.08930587881086)	(8, 40.146588182396854)	(9, 40.178322751977525)	(10, 40.21020265251691)	(15, 40.17820416468502)	(20, 40.129362182743556)	(25, 40.00653846144849)	(30, 39.93442341689637)	(35, 39.88028471056275)	(40, 39.813391306015895)	(45, 39.7588355089075)	(50, 39.68257297836996)	(55, 39.601317691688486)	(60, 39.52930137786494)	(65, 39.42170392618635)	(70, 39.31813400700922)	(75, 38.90249571836991)	(80, 39.16898934347247)	(85, 39.1469355693334)	(90, 38.98620978478507)	(95, 38.82618108540639)	(100, 38.62114569660209)	(105, 38.30532118951298)	(110, 38.00713010657931)	(115, 37.63191260491777)	(120, 37.20744614597148)	(125, 36.6719319187481)	(130, 36.085750187675885)	(135, 35.37905964384979)	(140, 34.72122632529347)	(145, 34.063463094231885)	(150, 31.456875557500872)
WZP-1_S32_R2_001	(1, 21.100496203555046)	(2, 31.04993050904435)	(3, 33.138397069051386)	(4, 35.05840819509027)	(5, 35.425899200801375)	(6, 38.72702586429742)	(7, 38.89039387253761)	(8, 38.90356437955139)	(9, 39.011205015981396)	(10, 39.02039260693899)	(15, 38.943029955385896)	(20, 38.83554975288076)	(25, 38.661688402133784)	(30, 38.59981595716335)	(35, 38.26347286343675)	(40, 38.03763677881055)	(45, 37.804045283633286)	(50, 37.65217180232238)	(55, 37.41755251941852)	(60, 37.19397808058049)	(65, 36.82380532519919)	(70, 36.42201320012342)	(75, 35.10242027839895)	(80, 35.58976420330333)	(85, 35.02772596725305)	(90, 34.30380689725514)	(95, 33.38487349043444)	(100, 32.885143626728414)	(105, 31.7764280408931)	(110, 31.575442885826863)	(115, 30.778135845753233)	(120, 30.138883807519527)	(125, 29.264231361720952)	(130, 28.246860293118253)	(135, 27.342490805695057)	(140, 26.05803217427738)	(145, 25.067230432757533)	(150, 21.901353161201005)
WZP-2_S33_R1_001	(1, 21.223640808091428)	(2, 31.65012479302836)	(3, 34.24919946588338)	(4, 36.10181024291213)	(5, 36.39175510864332)	(6, 39.96215022996688)	(7, 40.12083110585616)	(8, 40.17839831194702)	(9, 40.2095597491381)	(10, 40.23460190013849)	(15, 40.201406918390234)	(20, 40.15494213193515)	(25, 40.04350863732559)	(30, 39.98009795034447)	(35, 39.93183709138872)	(40, 39.868513526733025)	(45, 39.82033451873857)	(50, 39.750063629274806)	(55, 39.67639688071374)	(60, 39.61401591995405)	(65, 39.51552653505489)	(70, 39.42256860684002)	(75, 39.04952886821279)	(80, 39.30065151308786)	(85, 39.288705588304865)	(90, 39.1490664870348)	(95, 39.009591782812265)	(100, 38.82297329988914)	(105, 38.53075224755253)	(110, 38.26335384603576)	(115, 37.924242590782775)	(120, 37.53102221669984)	(125, 37.031390162258816)	(130, 36.484745113977674)	(135, 35.80586463875552)	(140, 35.16992627403548)	(145, 34.54999046737522)	(150, 31.870718817835776)
WZP-2_S33_R2_001	(1, 21.192652934907994)	(2, 31.263908671589455)	(3, 33.3710246003991)	(4, 35.19914742926506)	(5, 35.7941821952871)	(6, 38.97260650201039)	(7, 39.198790453646495)	(8, 39.23730153368456)	(9, 39.17702203698108)	(10, 39.35556260335005)	(15, 39.40666899967974)	(20, 39.04530877920349)	(25, 38.682636409036704)	(30, 38.93600400334036)	(35, 38.847105691646775)	(40, 38.74824547207563)	(45, 38.56349951091444)	(50, 38.44118418298237)	(55, 38.24028456097828)	(60, 38.052171849076494)	(65, 37.71629070906871)	(70, 37.36029909777852)	(75, 36.23048092435975)	(80, 36.66561762176471)	(85, 36.159590403423714)	(90, 35.48229140984154)	(95, 34.59655820472979)	(100, 34.10967265625413)	(105, 33.02518916992452)	(110, 32.830334050253335)	(115, 32.04386900167822)	(120, 31.39925714315092)	(125, 30.49795557239303)	(130, 29.4658156309993)	(135, 28.52204544567537)	(140, 27.178055499499038)	(145, 26.13139609254343)	(150, 22.647799781137017)
WZP-3_S34_R1_001	(1, 21.210231396069766)	(2, 31.629278690016854)	(3, 34.21082176814418)	(4, 36.06600557998354)	(5, 36.369746165701436)	(6, 39.92964997579574)	(7, 40.094026256796695)	(8, 40.152782094972984)	(9, 40.18421884425294)	(10, 40.21234902750896)	(15, 40.18027261671948)	(20, 40.13253512763656)	(25, 40.01438135676406)	(30, 39.94410640980789)	(35, 39.888087939064)	(40, 39.821474127451154)	(45, 39.76852031647593)	(50, 39.696638303218535)	(55, 39.616184930604675)	(60, 39.5487058062535)	(65, 39.4449239537426)	(70, 39.34580077084482)	(75, 38.95299590625024)	(80, 39.2115755084782)	(85, 39.19523264193889)	(90, 39.045285937451496)	(95, 38.893140840261125)	(100, 38.69429792548108)	(105, 38.389364336178275)	(110, 38.10635340818616)	(115, 37.746073928699374)	(120, 37.33728283284631)	(125, 36.81923470915878)	(130, 36.25261247639351)	(135, 35.56075525886811)	(140, 34.918710322004735)	(145, 34.28370926490366)	(150, 31.649764716357126)
WZP-3_S34_R2_001	(1, 21.092479879423358)	(2, 31.09361448027122)	(3, 33.17038943477812)	(4, 35.19092225986397)	(5, 35.6255922597549)	(6, 38.87912463431434)	(7, 39.09582516387164)	(8, 39.117364699451905)	(9, 39.21256745311631)	(10, 39.22723479347517)	(15, 39.19059514580864)	(20, 39.084644337923336)	(25, 38.936709072360244)	(30, 38.88621802374115)	(35, 38.61459003984264)	(40, 38.420085623089776)	(45, 38.195546940741096)	(50, 38.05027666055058)	(55, 37.82457513555643)	(60, 37.61323118255213)	(65, 37.2592888352508)	(70, 36.88374111426843)	(75, 35.62347554069461)	(80, 36.09007555126563)	(85, 35.55855838679664)	(90, 34.86074833737297)	(95, 33.959109516091004)	(100, 33.4712250375229)	(105, 32.38081176972983)	(110, 32.1886676352565)	(115, 31.405385541961458)	(120, 30.770051099510965)	(125, 29.886680683743045)	(130, 28.871589181577246)	(135, 27.955944127593778)	(140, 26.649137959241205)	(145, 25.638450887587375)	(150, 22.298756611076573)
WZP-4_S35_R1_001	(1, 21.212569314840426)	(2, 31.64123705265168)	(3, 34.23147091424727)	(4, 36.08658443617962)	(5, 36.38318601365635)	(6, 39.95338216141462)	(7, 40.11478962750127)	(8, 40.171088643927966)	(9, 40.20365755597029)	(10, 40.23059354538416)	(15, 40.1987420018469)	(20, 40.15272618232432)	(25, 40.03801750232355)	(30, 39.969630738567616)	(35, 39.91698001375481)	(40, 39.85139277141506)	(45, 39.80249339485702)	(50, 39.73077413320086)	(55, 39.65525596327675)	(60, 39.59091503794507)	(65, 39.490930582968204)	(70, 39.395141702881205)	(75, 39.01259127479632)	(80, 39.26828436352679)	(85, 39.25404761371961)	(90, 39.108772868116446)	(95, 38.964829116633915)	(100, 38.7751891733837)	(105, 38.47737614331258)	(110, 38.20234341969623)	(115, 37.85442242481476)	(120, 37.457826322408565)	(125, 36.94959001120375)	(130, 36.394313221773174)	(135, 35.70916141910247)	(140, 35.07315968259509)	(145, 34.44294749750489)	(150, 31.785847725906336)
WZP-4_S35_R2_001	(1, 21.125078209965224)	(2, 31.22380096701382)	(3, 33.30541121956823)	(4, 35.34056878075997)	(5, 35.74647693384116)	(6, 39.064579575749164)	(7, 39.24437760979605)	(8, 39.24747840927569)	(9, 39.35322119135744)	(10, 39.361902907754754)	(15, 39.30846668188349)	(20, 39.20729550909951)	(25, 39.07054443385235)	(30, 39.02483166768858)	(35, 38.751777443604524)	(40, 38.57221534481755)	(45, 38.35500243916629)	(50, 38.22171518891977)	(55, 38.01073348042924)	(60, 37.81751716740439)	(65, 37.48245808288988)	(70, 37.118911729033236)	(75, 35.87757794516277)	(80, 36.36126563639863)	(85, 35.85099107727607)	(90, 35.1720106189515)	(95, 34.28859417494267)	(100, 33.81244201572106)	(105, 32.73117476813002)	(110, 32.54996862650322)	(115, 31.774615573964915)	(120, 31.1434008691488)	(125, 30.260101341019315)	(130, 29.241219090839923)	(135, 28.324446935825314)	(140, 27.001865313265036)	(145, 25.97422723183716)	(150, 22.541553659420778)
WZP-5_S36_R1_001	(1, 21.18760046819401)	(2, 31.608149426607024)	(3, 34.164808162769894)	(4, 36.023514129081846)	(5, 36.33943060867231)	(6, 39.898585852604626)	(7, 40.06835822763087)	(8, 40.12572411787268)	(9, 40.16046482871358)	(10, 40.192296662556956)	(15, 40.158786320771846)	(20, 40.109682283717156)	(25, 39.983085238826774)	(30, 39.90784107072117)	(35, 39.848853957577724)	(40, 39.778701124681106)	(45, 39.72140085233602)	(50, 39.642980834295784)	(55, 39.55917223117059)	(60, 39.48445427894198)	(65, 39.37459563875432)	(70, 39.27016961918175)	(75, 38.852362706474324)	(80, 39.119925588394125)	(85, 39.09767471769769)	(90, 38.937238973601055)	(95, 38.774712446112744)	(100, 38.56585357456105)	(105, 38.24800683294243)	(110, 37.94943041173823)	(115, 37.57248596576803)	(120, 37.14580177420182)	(125, 36.61203086318615)	(130, 36.026004340319766)	(135, 35.32270886968283)	(140, 34.66564270773899)	(145, 34.01292491707669)	(150, 31.401569370294595)
WZP-5_S36_R2_001	(1, 21.04439235590354)	(2, 30.966791288869192)	(3, 33.13567893423032)	(4, 35.02582401837408)	(5, 35.38645163252317)	(6, 38.58862743248745)	(7, 38.785566192823644)	(8, 38.82609984664597)	(9, 38.913264809207725)	(10, 38.91314364786473)	(15, 38.84446132301917)	(20, 38.715071900361544)	(25, 38.52418496423101)	(30, 38.46019930263903)	(35, 38.150494404995854)	(40, 37.93369709423108)	(45, 37.699792067093696)	(50, 37.54335127130321)	(55, 37.30644093645768)	(60, 37.07113829366942)	(65, 36.694314499960946)	(70, 36.28726484966629)	(75, 34.99759323790024)	(80, 35.45127682272196)	(85, 34.87651992577595)	(90, 34.143249066539205)	(95, 33.21493375178028)	(100, 32.70932146566642)	(105, 31.59890603793165)	(110, 31.394476548568292)	(115, 30.59838581045806)	(120, 29.95359094542689)	(125, 29.084306685563405)	(130, 28.067748562615726)	(135, 27.172201469717635)	(140, 25.893868236637587)	(145, 24.91273627567126)	(150, 21.779452662608932)
WZP-6_S37_R1_001	(1, 21.20267430002819)	(2, 31.624077251838496)	(3, 34.19140792762181)	(4, 36.0488787396629)	(5, 36.354651097232654)	(6, 39.92291942023282)	(7, 40.091025565833014)	(8, 40.146203039596486)	(9, 40.180245158043505)	(10, 40.21212430069037)	(15, 40.178915515261366)	(20, 40.1303232007144)	(25, 40.0057101126274)	(30, 39.930605917620994)	(35, 39.875178934343886)	(40, 39.8040565842473)	(45, 39.749627381720416)	(50, 39.67395107812403)	(55, 39.59692174732338)	(60, 39.527616389528475)	(65, 39.42031618917166)	(70, 39.31762040423266)	(75, 38.909587620635044)	(80, 39.17457954392809)	(85, 39.1555626356287)	(90, 38.99897853211669)	(95, 38.843273592062914)	(100, 38.64469719632886)	(105, 38.33548632976198)	(110, 38.04514157602681)	(115, 37.68209165709659)	(120, 37.26832690513984)	(125, 36.745273853151126)	(130, 36.17858826957168)	(135, 35.48740771572413)	(140, 34.84603295387252)	(145, 34.209569949882415)	(150, 31.60028409424149)
WZP-6_S37_R2_001	(1, 21.052412814511964)	(2, 31.15756400917971)	(3, 33.151631328314636)	(4, 35.192534390803644)	(5, 35.57715909542396)	(6, 38.908567136562375)	(7, 39.03881791367819)	(8, 38.999192442820735)	(9, 39.1372714011923)	(10, 39.16137899980513)	(15, 39.082181819557775)	(20, 38.97988453846984)	(25, 38.83351070934639)	(30, 38.771729111524394)	(35, 38.445365218888405)	(40, 38.240789742638924)	(45, 38.01623755243048)	(50, 37.87116778701256)	(55, 37.64630165526141)	(60, 37.43773767446085)	(65, 37.08977429491995)	(70, 36.70759134776382)	(75, 35.41840111851701)	(80, 35.908286614310285)	(85, 35.367742135663704)	(90, 34.6644474068076)	(95, 33.764629510156894)	(100, 33.278816521207744)	(105, 32.18199254195858)	(110, 31.9928254625329)	(115, 31.21062899933214)	(120, 30.57572592549148)	(125, 29.702767754471136)	(130, 28.68666696685504)	(135, 27.777148697302277)	(140, 26.479725955762575)	(145, 25.476978868882636)	(150, 22.212909336173773)
WZP-7_S38_R1_001	(1, 21.22325659151557)	(2, 31.635547647967883)	(3, 34.22028396783621)	(4, 36.074742835824615)	(5, 36.37443202981193)	(6, 39.94062803794081)	(7, 40.10503640501695)	(8, 40.15920333055107)	(9, 40.19106000892605)	(10, 40.21796014851938)	(15, 40.184633628277155)	(20, 40.13818351886251)	(25, 40.02067564554038)	(30, 39.9499299482175)	(35, 39.895308466451226)	(40, 39.827890093735526)	(45, 39.776104958819815)	(50, 39.70196443626473)	(55, 39.6252141996824)	(60, 39.55788973957484)	(65, 39.454056535450135)	(70, 39.355125290344226)	(75, 38.95765864972938)	(80, 39.219311586666876)	(85, 39.202556484877185)	(90, 39.05202335299525)	(95, 38.90042977999118)	(100, 38.70223843057595)	(105, 38.396703904561505)	(110, 38.110802741203685)	(115, 37.74865819622362)	(120, 37.33667221318312)	(125, 36.80993032038636)	(130, 36.23777998577955)	(135, 35.53207102062206)	(140, 34.87355762809587)	(145, 34.22419673806006)	(150, 31.55981331229979)
WZP-7_S38_R2_001	(1, 21.138174439743313)	(2, 31.16137639146881)	(3, 33.286964020576136)	(4, 35.296494244438705)	(5, 35.69132758032319)	(6, 39.00516384283549)	(7, 39.189174328392795)	(8, 39.19646651185643)	(9, 39.30267892542847)	(10, 39.322057802625054)	(15, 39.27059358831102)	(20, 39.167217356514655)	(25, 39.02366998407177)	(30, 38.97325672657685)	(35, 38.695425309462905)	(40, 38.502257684311374)	(45, 38.28916566946423)	(50, 38.15580937571376)	(55, 37.935838179782166)	(60, 37.73743868593181)	(65, 37.39329684878029)	(70, 37.02545090207427)	(75, 35.76931987042521)	(80, 36.23575088517661)	(85, 35.714419832277905)	(90, 35.013640483687446)	(95, 34.11218408792068)	(100, 33.62292954813599)	(105, 32.53595239660233)	(110, 32.34149453106875)	(115, 31.557672110836684)	(120, 30.92034279452588)	(125, 30.034538620171976)	(130, 29.013291395306048)	(135, 28.091011551941115)	(140, 26.77143350438094)	(145, 25.7453234432462)	(150, 22.35317773673916)
WZP-8_S39_R1_001	(1, 21.223851684830564)	(2, 31.64278243398427)	(3, 34.2392911077871)	(4, 36.093623696114086)	(5, 36.38813223453383)	(6, 39.95952423027825)	(7, 40.11981553155534)	(8, 40.174814911548715)	(9, 40.207298106973006)	(10, 40.23325834148527)	(15, 40.20170316718553)	(20, 40.1546451555318)	(25, 40.04122948212374)	(30, 39.9773096384972)	(35, 39.92907911344444)	(40, 39.86662060446752)	(45, 39.81910272161942)	(50, 39.75019398719372)	(55, 39.67378157915389)	(60, 39.6102233521452)	(65, 39.50984057742685)	(70, 39.41469753560845)	(75, 39.03602681783247)	(80, 39.29216896288766)	(85, 39.27939410676215)	(90, 39.13696876065168)	(95, 38.99411463353415)	(100, 38.80582836179873)	(105, 38.50985294161694)	(110, 38.23708226679214)	(115, 37.891417802396994)	(120, 37.49440252028201)	(125, 36.98936883325536)	(130, 36.43491283066271)	(135, 35.75393580804835)	(140, 35.11709600877474)	(145, 34.48697309171246)	(150, 31.833397540460673)
WZP-8_S39_R2_001	(1, 21.151448868622694)	(2, 31.149168442321713)	(3, 33.29867965545603)	(4, 35.29149476708418)	(5, 35.6626702696939)	(6, 38.951285330643245)	(7, 39.141429022420276)	(8, 39.17766244922385)	(9, 39.26972714317121)	(10, 39.28137773259683)	(15, 39.22998111226193)	(20, 39.13418736899739)	(25, 38.989211237754866)	(30, 38.93770668235353)	(35, 38.653263325499886)	(40, 38.4546041452385)	(45, 38.24334445351657)	(50, 38.10941584593165)	(55, 37.892911305506324)	(60, 37.68380286305281)	(65, 37.3293653708029)	(70, 36.95497902460677)	(75, 35.69523891221485)	(80, 36.17807603857101)	(85, 35.64526193333042)	(90, 34.9399535024983)	(95, 34.0242547909739)	(100, 33.53099787520435)	(105, 32.43784264052135)	(110, 32.228097621990045)	(115, 31.433437382625563)	(120, 30.789148662013723)	(125, 29.89235911023359)	(130, 28.86296748948834)	(135, 27.932322496895473)	(140, 26.606676231342146)	(145, 25.583957008081647)	(150, 22.237358843660687)
