Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
FZP-1_S50_R1_001 - illumina_universal_adapter	(1, 1.181059978890915e-05)	(2, 1.7715899683363723e-05)	(3, 2.36211995778183e-05)	(4, 3.543179936672745e-05)	(5, 4.72423991556366e-05)	(6, 5.3147699050091174e-05)	(7, 5.905299894454575e-05)	(8, 6.495829883900032e-05)	(9, 8.267419852236405e-05)	(10, 0.00013109765765689156)	(15, 0.00024093623569374666)	(20, 0.00042045735248516573)	(25, 0.0007582405064479674)	(30, 0.0014231772745635525)	(35, 0.0030931960847153063)	(40, 0.006563150302696816)	(45, 0.013347158821446232)	(50, 0.023589310958388243)	(55, 0.03845058867277264)	(60, 0.058234524379174334)	(65, 0.08486742690316448)	(70, 0.11956696908297956)	(75, 0.16246070539633983)	(80, 0.2163194025537233)	(85, 0.28071197366283485)	(90, 0.35641319406982697)	(95, 0.4440820952429207)	(100, 0.5468721073257548)	(105, 0.6653584065280492)	(110, 0.8035743126777163)	(115, 0.9673849696299286)	(120, 1.1603843429004508)	(125, 1.3888958276162648)	(130, 1.6636717938251941)	(135, 1.9966267745942894)	(140, 2.2229556604691134)
FZP-1_S50_R1_001 - polya	(1, 0.005338391104586936)	(2, 0.015902972615766172)	(3, 0.02473139595797576)	(4, 0.03358344049976317)	(5, 0.04206935644809439)	(6, 0.050696999593892525)	(7, 0.05817901456016647)	(8, 0.06458626494564969)	(9, 0.07098761003123845)	(10, 0.09039596866435284)	(15, 0.1188725058153917)	(20, 0.1447448057129761)	(25, 0.16913605639703128)	(30, 0.1929722088910077)	(35, 0.2166359266280661)	(40, 0.24031736026480782)	(45, 0.26438027627473126)	(50, 0.2888506579773722)	(55, 0.31288640960778125)	(60, 0.33733198905086537)	(65, 0.36182126771316847)	(70, 0.3861853540177092)	(75, 0.41050101686311524)	(80, 0.4354532710371437)	(85, 0.4606133917674569)	(90, 0.4862140478698963)	(95, 0.5125788497786783)	(100, 0.5385645314342361)	(105, 0.5661517304211701)	(110, 0.5955128814963982)	(115, 0.6282624936510645)	(120, 0.6636990172577074)	(125, 0.7018838674352297)	(130, 0.7437819701863848)	(135, 0.7904409257124493)	(140, 0.8225374116987888)
FZP-1_S50_R2_001 - illumina_universal_adapter	(1, 5.905299894454575e-06)	(2, 1.181059978890915e-05)	(3, 2.9526499472272876e-05)	(4, 3.543179936672745e-05)	(5, 5.905299894454575e-05)	(6, 7.08635987334549e-05)	(7, 7.08635987334549e-05)	(8, 8.857949841681862e-05)	(9, 0.00010629539810018235)	(10, 0.00019959913643256464)	(15, 0.00045234597191522044)	(20, 0.0010735835208118417)	(25, 0.0025239251748898853)	(30, 0.00496990039117297)	(35, 0.00892054602056308)	(40, 0.015520309182605514)	(45, 0.02632818904943628)	(50, 0.041515439317994556)	(55, 0.06231744872620024)	(60, 0.08851454011797963)	(65, 0.12242749635185338)	(70, 0.16510746080903435)	(75, 0.21714378241898918)	(80, 0.28086196828015403)	(85, 0.3551825295718226)	(90, 0.44121211949421574)	(95, 0.5362035925364332)	(100, 0.641021484603023)	(105, 0.7609404095597121)	(110, 0.9075087718800958)	(115, 1.079297488989716)	(120, 1.2789119792020063)	(125, 1.5107540530582928)	(130, 1.7850446036158978)	(135, 2.1101597082451153)	(140, 2.326398798720274)
FZP-1_S50_R2_001 - polya	(1, 0.009300847333765955)	(2, 0.02324326038457321)	(3, 0.03376650479649126)	(4, 0.043982673613897676)	(5, 0.054653550523177094)	(6, 0.0656374083268626)	(7, 0.07683385692674848)	(8, 0.08624099965861462)	(9, 0.09593159678541457)	(10, 0.12526558348112823)	(15, 0.16844631736935897)	(20, 0.20838976585544972)	(25, 0.24708719606381052)	(30, 0.2850192994058501)	(35, 0.3229313247282485)	(40, 0.35974024003036265)	(45, 0.397165668641458)	(50, 0.43386120218559876)	(55, 0.4694642552492653)	(60, 0.5054204452466203)	(65, 0.5413152201250732)	(70, 0.5776812379351032)	(75, 0.6137460854505162)	(80, 0.6493066203549429)	(85, 0.6849309324982295)	(90, 0.7207808270974843)	(95, 0.7564653732996943)	(100, 0.7923766830178515)	(105, 0.8320898248080585)	(110, 0.8770704941041192)	(115, 0.924047154764505)	(120, 0.9734367209617656)	(125, 1.0271359750219986)	(130, 1.0832091596398026)	(135, 1.1437290350781306)	(140, 1.1855834386100672)
FZP-2_S51_R1_001 - illumina_universal_adapter	(1, 1.4888413204087019e-05)	(2, 2.2332619806130528e-05)	(3, 5.9553652816348075e-05)	(4, 7.44420660204351e-05)	(5, 8.933047922452211e-05)	(6, 9.677468582656562e-05)	(7, 0.00011166309903065263)	(8, 0.00013399571883678316)	(9, 0.00013399571883678316)	(10, 0.00019950473693476606)	(15, 0.0003498777102960449)	(20, 0.0005851146389206198)	(25, 0.0013101803619596578)	(30, 0.004213420936756626)	(35, 0.013351928961425239)	(40, 0.03496990493375959)	(45, 0.07131847693021763)	(50, 0.12429145111035926)	(55, 0.1958823860022117)	(60, 0.28609425928841575)	(65, 0.3986357746981095)	(70, 0.5340622700438054)	(75, 0.6932700278003896)	(80, 0.8776719583809296)	(85, 1.086542996062387)	(90, 1.31955112923031)	(95, 1.5767574003788356)	(100, 1.8591310452075498)	(105, 2.1671202049538962)	(110, 2.5111899452590265)	(115, 2.886060834800772)	(120, 3.2991800578638175)	(125, 3.757671720166319)	(130, 4.266382000206205)	(135, 4.832408204557864)	(140, 5.196525193242298)
FZP-2_S51_R1_001 - polya	(1, 0.0037965453670421897)	(2, 0.010756878539952872)	(3, 0.01682390692061833)	(4, 0.02210184940146718)	(5, 0.02776689062562229)	(6, 0.033126719379093617)	(7, 0.037876123191197375)	(8, 0.04222353984679078)	(9, 0.04639229554393515)	(10, 0.0583596020773803)	(15, 0.07622718676360511)	(20, 0.09199550518805369)	(25, 0.1073275931056225)	(30, 0.12231724751949731)	(35, 0.13696595727099853)	(40, 0.15203452027485498)	(45, 0.16705097383249717)	(50, 0.1818753668598066)	(55, 0.19662978434505685)	(60, 0.21150182029461936)	(65, 0.2273803129767782)	(70, 0.24255011719042244)	(75, 0.2571884050526808)	(80, 0.27248773846120067)	(85, 0.2873255310603937)	(90, 0.30348094822814853)	(95, 0.3209525011231447)	(100, 0.3418617886269645)	(105, 0.37058749306293)	(110, 0.4093211888546827)	(115, 0.45800927771468813)	(120, 0.519962942739535)	(125, 0.5928268369603369)	(130, 0.6787612691330066)	(135, 0.7773612744183934)	(140, 0.8461308550080714)
FZP-2_S51_R2_001 - illumina_universal_adapter	(1, 2.2332619806130528e-05)	(2, 3.722103301021755e-05)	(3, 5.9553652816348075e-05)	(4, 8.18862726224786e-05)	(5, 9.677468582656562e-05)	(6, 0.00010421889242860913)	(7, 0.00011910730563269615)	(8, 0.0001488841320408702)	(9, 0.0001488841320408702)	(10, 0.00024714765918784447)	(15, 0.0005151390968614108)	(20, 0.0011389636101126568)	(25, 0.0028972852095153338)	(30, 0.007552892018433344)	(35, 0.01890977361051092)	(40, 0.043640916783819865)	(45, 0.08392300754879771)	(50, 0.14167218468481044)	(55, 0.21879416508198118)	(60, 0.31500755773075273)	(65, 0.43408955306100194)	(70, 0.5772044249852883)	(75, 0.7451680585471961)	(80, 0.9386459658169478)	(85, 1.156540870741402)	(90, 1.3988363960660346)	(95, 1.6575195978044057)	(100, 1.9290574555031856)	(105, 2.225369632773566)	(110, 2.5721743745842875)	(115, 2.950599128357849)	(120, 3.3648736922855313)	(125, 3.820421915297584)	(130, 4.320799150467143)	(135, 4.868630225042088)	(140, 5.21357987056758)
FZP-2_S51_R2_001 - polya	(1, 0.007317655089808769)	(2, 0.017516218134608377)	(3, 0.02496786894325393)	(4, 0.03205475362839935)	(5, 0.03967017698228986)	(6, 0.04737493081540489)	(7, 0.054744695351427966)	(8, 0.06160825383851208)	(9, 0.06827826295394307)	(10, 0.0878907696676869)	(15, 0.1166849608043912)	(20, 0.14265481995628018)	(25, 0.16859192459912015)	(30, 0.19396326954020487)	(35, 0.21921699601697728)	(40, 0.24336600223400642)	(45, 0.26780533250851524)	(50, 0.29193647262969946)	(55, 0.3171217124057331)	(60, 0.3425868543500035)	(65, 0.3671036043731736)	(70, 0.3911335032845701)	(75, 0.41488647771037046)	(80, 0.439313897254316)	(85, 0.46433089796114346)	(90, 0.4917300447806248)	(95, 0.525059246579294)	(100, 0.566496678208909)	(105, 0.619692978587112)	(110, 0.6875915870043509)	(115, 0.7666699048965385)	(120, 0.8579061010111838)	(125, 0.9604440915890514)	(130, 1.0733831276312944)	(135, 1.1963375992359269)	(140, 1.2813787266163512)
FZP-3_S52_R1_001 - illumina_universal_adapter	(1, 1.606195803941958e-05)	(2, 4.818587411825873e-05)	(3, 6.424783215767832e-05)	(4, 9.637174823651747e-05)	(5, 0.00012849566431535664)	(6, 0.00016865055941390559)	(7, 0.00019274349647303493)	(8, 0.00020880545451245453)	(9, 0.00024092937059129368)	(10, 0.00027947806988590067)	(15, 0.0004754339579668195)	(20, 0.0007822173565197335)	(25, 0.0017491472304927921)	(30, 0.005893132404663043)	(35, 0.01859814121384393)	(40, 0.04605284609062382)	(45, 0.09293770160768958)	(50, 0.1594293893034748)	(55, 0.24924625246410512)	(60, 0.3629279728797051)	(65, 0.5021851490814728)	(70, 0.6679333126776553)	(75, 0.8636306032341394)	(80, 1.0897701228627357)	(85, 1.3429001567807723)	(90, 1.6229966120511907)	(95, 1.9301687099886586)	(100, 2.262948387628373)	(105, 2.6258345994171757)	(110, 3.0205941607394022)	(115, 3.4469459873293635)	(120, 3.9112136720671784)	(125, 4.413011727959902)	(130, 4.959890881481863)	(135, 5.556330812730257)	(140, 5.933584445985321)
FZP-3_S52_R1_001 - polya	(1, 0.003983365593776055)	(2, 0.011227308669554285)	(3, 0.016889148878449688)	(4, 0.022245811884596116)	(5, 0.027979930904668906)	(6, 0.03315188139336201)	(7, 0.037504672022044716)	(8, 0.04137560390954483)	(9, 0.04564808474803044)	(10, 0.05729300432660963)	(15, 0.0745756711770251)	(20, 0.08977831446133573)	(25, 0.10395620482273138)	(30, 0.11804093582749842)	(35, 0.1318590383288111)	(40, 0.14630034480205323)	(45, 0.16085569117737525)	(50, 0.17518777633594937)	(55, 0.18950540573228794)	(60, 0.20313237093293152)	(65, 0.21997654632887081)	(70, 0.2351149417810238)	(75, 0.24998028394650662)	(80, 0.26477174110500806)	(85, 0.2795037690187637)	(90, 0.29495858504429323)	(95, 0.31184452153113507)	(100, 0.3345079443247561)	(105, 0.36717957317273947)	(110, 0.41384437986466516)	(115, 0.4746260414774367)	(120, 0.5512865548079785)	(125, 0.6420574982761504)	(130, 0.7490156830564494)	(135, 0.8719362417363232)	(140, 0.9594289395686497)
FZP-3_S52_R2_001 - illumina_universal_adapter	(1, 4.0154895098548946e-05)	(2, 5.6216853137968526e-05)	(3, 8.834076921680768e-05)	(4, 0.00012849566431535664)	(5, 0.00015258860137448599)	(6, 0.00018471251745332516)	(7, 0.00020880545451245453)	(8, 0.0002248674125518741)	(9, 0.0002891152447095524)	(10, 0.0003597878600829985)	(15, 0.000685845608283216)	(20, 0.0013765098039782578)	(25, 0.0033714049924741694)	(30, 0.009283811746784517)	(35, 0.024125060975208206)	(40, 0.05404848880264688)	(45, 0.10416822266885173)	(50, 0.17491472304927919)	(55, 0.2695694479713827)	(60, 0.38861264998054096)	(65, 0.5333292857199075)	(70, 0.7059487549653536)	(75, 0.9092851127653857)	(80, 1.142858106574625)	(85, 1.4032304773726363)	(90, 1.691284026655783)	(95, 1.9969960926074677)	(100, 2.3135997723056825)	(105, 2.65942336606921)	(110, 3.054597325908854)	(115, 3.482630839505542)	(120, 3.9461355812364842)	(125, 4.443985607843118)	(130, 4.980316873520594)	(135, 5.5545607849543135)	(140, 5.911748214030731)
FZP-3_S52_R2_001 - polya	(1, 0.006521154964004349)	(2, 0.0159977102072619)	(3, 0.023603047338927072)	(4, 0.030646215939212556)	(5, 0.038275646007936856)	(6, 0.04612191251019332)	(7, 0.05334979362793213)	(8, 0.060111877962527774)	(9, 0.06701048894045848)	(10, 0.08639887848984186)	(15, 0.11481730084898692)	(20, 0.1403815132645271)	(25, 0.16494827808581938)	(30, 0.1890524585155763)	(35, 0.21329959037188412)	(40, 0.23736682829815042)	(45, 0.26136018121743537)	(50, 0.28476727266828156)	(55, 0.3094416526084379)	(60, 0.3346782010799739)	(65, 0.357368929202262)	(70, 0.38068446749228346)	(75, 0.4033205849572374)	(80, 0.42676461891157424)	(85, 0.4504463698448945)	(90, 0.4773646053231578)	(95, 0.512114651541442)	(100, 0.5584148517858729)	(105, 0.6199594564055169)	(110, 0.6998628790642175)	(115, 0.7934639395389351)	(120, 0.9010790584030464)	(125, 1.021768611111245)	(130, 1.154927061845445)	(135, 1.3014153315565593)	(140, 1.4027148885195708)
HFP-1_S53_R1_001 - illumina_universal_adapter	(1, 8.538658177191161e-06)	(2, 3.4154632708764645e-05)	(3, 3.4154632708764645e-05)	(4, 3.4154632708764645e-05)	(5, 4.2693290885955805e-05)	(6, 7.684792359472044e-05)	(7, 8.538658177191161e-05)	(8, 0.00010246389812629393)	(9, 0.00010246389812629393)	(10, 0.00014003399410593501)	(15, 0.00021175872279434078)	(20, 0.0003893628128799169)	(25, 0.0008692354024380601)	(30, 0.00272383195852398)	(35, 0.008820433897038469)	(40, 0.0227760168218397)	(45, 0.046972866364364006)	(50, 0.08333388834611485)	(55, 0.13447361990094814)	(60, 0.20272653017450798)	(65, 0.29040318006954224)	(70, 0.3976162798739899)	(75, 0.5332494495554007)	(80, 0.694367098432456)	(85, 0.882082667531462)	(90, 1.0991421893222033)	(95, 1.3520162589713547)	(100, 1.6421018009567052)	(105, 1.9718767338812762)	(110, 2.344908509131497)	(115, 2.7664022927321845)	(120, 3.240828926104915)	(125, 3.7733491742519845)	(130, 4.374344337785219)	(135, 5.056062267993984)	(140, 5.5028151102144385)
HFP-1_S53_R1_001 - polya	(1, 0.0032617674236870235)	(2, 0.00912782559141735)	(3, 0.014729185355654753)	(4, 0.019459601985818656)	(5, 0.024770647372031558)	(6, 0.02962914387485333)	(7, 0.03369354516719632)	(8, 0.036750384794630754)	(9, 0.04040493049446857)	(10, 0.05038832963524048)	(15, 0.06534635103004396)	(20, 0.07884084641327686)	(25, 0.0907283663275624)	(30, 0.10263296355820231)	(35, 0.11512160500816211)	(40, 0.1278202974492808)	(45, 0.13988883691692278)	(50, 0.1519761614325546)	(55, 0.16422742818518848)	(60, 0.1766767918075332)	(65, 0.1898638954963872)	(70, 0.2023354596299926)	(75, 0.21467723615930473)	(80, 0.22745277652401813)	(85, 0.24043324468498412)	(90, 0.25337443501833506)	(95, 0.26716778343776965)	(100, 0.2835876231125083)	(105, 0.30389767545277513)	(110, 0.3314246016844041)	(115, 0.36711960832833396)	(120, 0.4123437574980092)	(125, 0.4672797764784217)	(130, 0.5335039015690809)	(135, 0.6101024963450274)	(140, 0.6662031883008087)
HFP-1_S53_R2_001 - illumina_universal_adapter	(1, 1.7077316354382322e-05)	(2, 1.7077316354382322e-05)	(3, 3.4154632708764645e-05)	(4, 4.2693290885955805e-05)	(5, 5.9770607240338124e-05)	(6, 9.392523994910276e-05)	(7, 9.392523994910276e-05)	(8, 0.00011100255630348508)	(9, 0.0001280798726578674)	(10, 0.00020492779625258783)	(15, 0.00042010198231780504)	(20, 0.0009238828147720837)	(25, 0.002440348507041234)	(30, 0.006031708136367836)	(35, 0.014592566824819695)	(40, 0.031591327523971854)	(45, 0.05972791394945217)	(50, 0.10095597109220196)	(55, 0.15811716439359044)	(60, 0.23259475647832262)	(65, 0.3268939896555864)	(70, 0.44238958789190946)	(75, 0.5872991558170206)	(80, 0.7575787849182022)	(85, 0.9547739723255256)	(90, 1.1821721014372097)	(95, 1.4375514133955494)	(100, 1.716731381156992)	(105, 2.0330118186983293)	(110, 2.408740102200907)	(115, 2.833787675334942)	(120, 3.308880324045494)	(125, 3.8371005039345283)	(130, 4.427459914842254)	(135, 5.086432567398617)	(140, 5.509842425894266)
HFP-1_S53_R2_001 - polya	(1, 0.00610514059669168)	(2, 0.014413255003098679)	(3, 0.02074893937057452)	(4, 0.027451786039669582)	(5, 0.03398385954522082)	(6, 0.04016584806550722)	(7, 0.04673207620376722)	(8, 0.05210289219722046)	(9, 0.05767863598692629)	(10, 0.07397893444718422)	(15, 0.09775738973902616)	(20, 0.11975638866674147)	(25, 0.14151288970222456)	(30, 0.16303884696692347)	(35, 0.1836853224393717)	(40, 0.20393048097749192)	(45, 0.22532665063789756)	(50, 0.24611316010445167)	(55, 0.266440289761073)	(60, 0.2873121858093991)	(65, 0.3073831557207046)	(70, 0.3275685436515845)	(75, 0.34782565631115275)	(80, 0.3678897952959166)	(85, 0.3890451747957254)	(90, 0.4112132391553491)	(95, 0.4374166733695134)	(100, 0.4688969983371817)	(105, 0.5089791675525525)	(110, 0.5606961124001639)	(115, 0.6228729135148344)	(120, 0.6958989337094442)	(125, 0.7784694660145182)	(130, 0.8721368384866697)	(135, 0.9798263954174047)	(140, 1.0539265788107048)
KTP-10_S22_R1_001 - illumina_universal_adapter	(1, 3.049928581347375e-06)	(2, 9.149785744042124e-06)	(3, 2.4399428650779e-05)	(4, 4.269900013886325e-05)	(5, 4.8798857301558e-05)	(6, 6.09985716269475e-05)	(7, 6.404850020829488e-05)	(8, 7.014835737098962e-05)	(9, 7.624821453368438e-05)	(10, 0.00010857745749596654)	(15, 0.00017201597198799196)	(20, 0.0003483018439898702)	(25, 0.0006691543307476141)	(30, 0.0012150915468087942)	(35, 0.0023216056361216215)	(40, 0.004355907999880322)	(45, 0.007986542983116235)	(50, 0.01382715621639646)	(55, 0.022185180500720804)	(60, 0.03368524120954922)	(65, 0.04962965784711702)	(70, 0.07029109402859668)	(75, 0.09695112974387035)	(80, 0.13050278408155655)	(85, 0.17190312463048207)	(90, 0.22207688973651146)	(95, 0.2815151179012417)	(100, 0.3522569913741615)	(105, 0.43488748645717334)	(110, 0.5305393466253897)	(115, 0.6429054254051059)	(120, 0.7729513301851767)	(125, 0.9229602375015986)	(130, 1.0985098567439393)	(135, 1.3022054369063867)	(140, 1.437836980890337)
KTP-10_S22_R1_001 - polya	(1, 0.005059831516455295)	(2, 0.014636607261886052)	(3, 0.02330755421865664)	(4, 0.03144171374511009)	(5, 0.039783268415095156)	(6, 0.04764293436922734)	(7, 0.05499936210743721)	(8, 0.06069662869739411)	(9, 0.06671108785981113)	(10, 0.08456841970360002)	(15, 0.11133093301920696)	(20, 0.1352600626827422)	(25, 0.15830349308625413)	(30, 0.18047220397263566)	(35, 0.20203519904276163)	(40, 0.22410997212883763)	(45, 0.246844139774201)	(50, 0.26967773509131626)	(55, 0.2917171290058486)	(60, 0.3143225896650791)	(65, 0.3397760736335718)	(70, 0.3633617813388473)	(75, 0.3861301081843217)	(80, 0.40922111747370266)	(85, 0.4324536434492582)	(90, 0.45569653918199016)	(95, 0.4794451130735097)	(100, 0.5041501445681398)	(105, 0.5293998933073983)	(110, 0.5551132311910217)	(115, 0.5823680029796583)	(120, 0.6112953556023055)	(125, 0.642271650245902)	(130, 0.6755244115826161)	(135, 0.7113202033704578)	(140, 0.7351639350337152)
KTP-10_S22_R2_001 - illumina_universal_adapter	(1, 3.049928581347375e-06)	(2, 1.5249642906736875e-05)	(3, 2.7449357232126375e-05)	(4, 3.964907155751587e-05)	(5, 5.184878588290537e-05)	(6, 7.319828595233699e-05)	(7, 7.929814311503175e-05)	(8, 9.454778602176862e-05)	(9, 0.00011284735750985287)	(10, 0.0001762858720018783)	(15, 0.00044833950145806406)	(20, 0.0011992319181857876)	(25, 0.002999909752613278)	(30, 0.005900391833474631)	(35, 0.010191031361714117)	(40, 0.01613717212390896)	(45, 0.02479225945205654)	(50, 0.0368388673626624)	(55, 0.052431932227658996)	(60, 0.07199356416270479)	(65, 0.09660892775704319)	(70, 0.12746505521453458)	(75, 0.16521951113731745)	(80, 0.21077019449974052)	(85, 0.26478991954684894)	(90, 0.32779961408033687)	(95, 0.39789063279399717)	(100, 0.4756967508470337)	(105, 0.5654543190389382)	(110, 0.6721469206716322)	(115, 0.7958904530312065)	(120, 0.9358894947436462)	(125, 1.0939508235005415)	(130, 1.2742906605727466)	(135, 1.4781692364500745)	(140, 1.6101884450222772)
KTP-10_S22_R2_001 - polya	(1, 0.00798166309738608)	(2, 0.021093306068598446)	(3, 0.031273967673135984)	(4, 0.041265533705629985)	(5, 0.05165054052511779)	(6, 0.06257843463208544)	(7, 0.07274994645087893)	(8, 0.08147884205069512)	(9, 0.09087567200982638)	(10, 0.11835674849919878)	(15, 0.15865362488739282)	(20, 0.19582432447970582)	(25, 0.23188668002555718)	(30, 0.2666003571527368)	(35, 0.30111395896497994)	(40, 0.33575687774907215)	(45, 0.3703717371902161)	(50, 0.40448701832973527)	(55, 0.43940199074328373)	(60, 0.4756052529895934)	(65, 0.5092203458417716)	(70, 0.5428573981797354)	(75, 0.576579238532261)	(80, 0.6110373316443235)	(85, 0.6456540210426163)	(90, 0.6807300296852599)	(95, 0.7149050894249735)	(100, 0.7480315837184198)	(105, 0.7834357646764164)	(110, 0.8219264733587366)	(115, 0.861176004272096)	(120, 0.9027477508072931)	(125, 0.9462671817345388)	(130, 0.9922161857696861)	(135, 1.0410065032712161)	(140, 1.0739957507785018)
KTP-11_S23_R1_001 - illumina_universal_adapter	(1, 0.0)	(2, 7.874372264886009e-06)	(3, 1.5748744529772018e-05)	(4, 2.3623116794658025e-05)	(5, 2.3623116794658025e-05)	(6, 2.3623116794658025e-05)	(7, 5.512060585420206e-05)	(8, 6.299497811908807e-05)	(9, 7.086935038397407e-05)	(10, 0.00012756483069115333)	(15, 0.00021260805115192225)	(20, 0.0003874191154323916)	(25, 0.0008268090878130309)	(30, 0.0018426031099833258)	(35, 0.004392324849353415)	(40, 0.009367353246308396)	(45, 0.017805530565360245)	(50, 0.030437598552690383)	(55, 0.04801162257346297)	(60, 0.07169458459733413)	(65, 0.10305348470501619)	(70, 0.14220643848048237)	(75, 0.19176616264122195)	(80, 0.25222086826765777)	(85, 0.32427137449136473)	(90, 0.4112879126417141)	(95, 0.5113097640247493)	(100, 0.629513540967406)	(105, 0.7662819379617581)	(110, 0.9259820818659111)	(115, 1.1066075826267725)	(120, 1.316985611553279)	(125, 1.555035759493048)	(130, 1.8266716800170086)	(135, 2.1401299665142317)	(140, 2.346051100738813)
KTP-11_S23_R1_001 - polya	(1, 0.003456849424284958)	(2, 0.01018156333849761)	(3, 0.015851111369215534)	(4, 0.021048197064040302)	(5, 0.02614291591942155)	(6, 0.031253383519332566)	(7, 0.035371680213867954)	(8, 0.03908838392289415)	(9, 0.04286808261003943)	(10, 0.05392685101884535)	(15, 0.0700315171749902)	(20, 0.08492195512788965)	(25, 0.09890841514478019)	(30, 0.11208696456729342)	(35, 0.12589546377099753)	(40, 0.14000476399522027)	(45, 0.1541424119595966)	(50, 0.1680816257428978)	(55, 0.18162712091295471)	(60, 0.19532222915604447)	(65, 0.20923624494809806)	(70, 0.2229644255547003)	(75, 0.23679182325184014)	(80, 0.25149327627038237)	(85, 0.2658986528917648)	(90, 0.28096862653230364)	(95, 0.29564488155959817)	(100, 0.3111369215535349)	(105, 0.3284290430472246)	(110, 0.3477700762042376)	(115, 0.37064355275927846)	(120, 0.39685576315463106)	(125, 0.4264004078924833)	(130, 0.4601042960606484)	(135, 0.49918638048573066)	(140, 0.5262915446959213)
KTP-11_S23_R2_001 - illumina_universal_adapter	(1, 7.874372264886009e-06)	(2, 7.874372264886009e-06)	(3, 7.874372264886009e-06)	(4, 3.1497489059544035e-05)	(5, 3.1497489059544035e-05)	(6, 3.1497489059544035e-05)	(7, 4.724623358931605e-05)	(8, 7.086935038397407e-05)	(9, 0.00011024121170840412)	(10, 0.00020315880443405902)	(15, 0.00042836585120979893)	(20, 0.0012079287054335137)	(25, 0.0029828122139388203)	(30, 0.006245952080507582)	(35, 0.011869828752089171)	(40, 0.02085606238077708)	(45, 0.034429905290987585)	(50, 0.053037046952913225)	(55, 0.07793738692893577)	(60, 0.10979709711266454)	(65, 0.14964142077298775)	(70, 0.19911610171326655)	(75, 0.2596826234258638)	(80, 0.3313472854085913)	(85, 0.41525344651431073)	(90, 0.5148122848081704)	(95, 0.6238345436899702)	(100, 0.7448494715311913)	(105, 0.8833565299216304)	(110, 1.0517090340704403)	(115, 1.240923900097839)	(120, 1.4574360650186917)	(125, 1.69913047244265)	(130, 1.9696687054728859)	(135, 2.274010043761824)	(140, 2.469505509107696)
KTP-11_S23_R2_001 - polya	(1, 0.006023894782637797)	(2, 0.01463845804042309)	(3, 0.021504910655403688)	(4, 0.027891026562226244)	(5, 0.034985835972888533)	(6, 0.04226175594564321)	(7, 0.04908096232703449)	(8, 0.05555369632877079)	(9, 0.061427978038375755)	(10, 0.07947603926949448)	(15, 0.10515121747638181)	(20, 0.12930191721278717)	(25, 0.15303999984251254)	(30, 0.17672611161528967)	(35, 0.19955706656010014)	(40, 0.22222895918515997)	(45, 0.2450740880000472)	(50, 0.2672120981855478)	(55, 0.2887926028146944)	(60, 0.3108644682731699)	(65, 0.33316626540178)	(70, 0.3554050675522711)	(75, 0.37726904958295354)	(80, 0.3994432818808725)	(85, 0.4222380147132646)	(90, 0.44579026215753864)	(95, 0.46979922319317613)	(100, 0.49476413302177064)	(105, 0.5227732751679701)	(110, 0.5564173181069222)	(115, 0.5925244646903305)	(120, 0.6325215511725925)	(125, 0.6765991373625184)	(130, 0.7244926443520081)	(135, 0.7772840108902568)	(140, 0.814367579634511)
KTP-12_S24_R1_001 - illumina_universal_adapter	(1, 1.1576012118232527e-05)	(2, 2.3152024236465053e-05)	(3, 2.8940030295581315e-05)	(4, 4.051604241381384e-05)	(5, 4.051604241381384e-05)	(6, 5.209205453204637e-05)	(7, 5.209205453204637e-05)	(8, 5.788006059116263e-05)	(9, 7.524407876851142e-05)	(10, 0.00010649931148773925)	(15, 0.00018174339025625065)	(20, 0.00037737799505438034)	(25, 0.0007883264252516349)	(30, 0.002132301432178431)	(35, 0.006539289245589555)	(40, 0.016514338887870524)	(45, 0.03320694836236183)	(50, 0.0585306324722073)	(55, 0.09360016118439274)	(60, 0.13995861691427852)	(65, 0.19825772914412115)	(70, 0.269530078154867)	(75, 0.35425722605063453)	(80, 0.45420219947703055)	(85, 0.5695779970570304)	(90, 0.70147392153096)	(95, 0.8508311026840316)	(100, 1.0194461375969945)	(105, 1.20722410297048)	(110, 1.4198430327484803)	(115, 1.6567866367905228)	(120, 1.921470996272698)	(125, 2.2189444100797657)	(130, 2.5574779388702056)	(135, 2.9346336744919155)	(140, 3.1809202779145838)
KTP-12_S24_R1_001 - polya	(1, 0.0035075316718244554)	(2, 0.010366318851877226)	(3, 0.015714436450500652)	(4, 0.020732637703754452)	(5, 0.02610969533267346)	(6, 0.030942680392035543)	(7, 0.03526632091819539)	(8, 0.03854812035371431)	(9, 0.04212510809824816)	(10, 0.052948679428795574)	(15, 0.06809241848186735)	(20, 0.08133884914876084)	(25, 0.09448456851022571)	(30, 0.10679218459433053)	(35, 0.1194957002928789)	(40, 0.13203020621450107)	(45, 0.1450208070135816)	(50, 0.15761782340064226)	(55, 0.17028776866404774)	(60, 0.1830943108704484)	(65, 0.19613700372406098)	(70, 0.2088162097971611)	(75, 0.22221428622280337)	(80, 0.23530096792246527)	(85, 0.2485844418281371)	(90, 0.2618621277277498)	(95, 0.27584595036657467)	(100, 0.2917583366242972)	(105, 0.3109895655563168)	(110, 0.3344217292860431)	(115, 0.36430751977168396)	(120, 0.4004848728435843)	(125, 0.4438428262324242)	(130, 0.49391370904862714)	(135, 0.5521202131815239)	(140, 0.5932185290048849)
