Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67
20150415.B-CAMA_reseq_3_R1	(1, 0.0790250418382799)	(2, 0.0008442913082881619)	(3, 0.0)	(4, 7.481124588297682e-05)	(5, 5.343681550779136e-06)	(6, 0.008843832663784842)	(7, 3.2062342874480956e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.00010153655536434322)	(22, 0.00018971476118452018)	(24, 3.740886432432844e-05)	(26, 0.00013894842814189852)	(28, 0.0008550734191422667)	(30, 0.0005477859760109824)	(32, 0.0015957998761103305)	(34, 0.004174418601230681)	(36, 0.003887237162372518)	(38, 0.00037737780132091867)	(40, 0.00017403927375606634)	(42, 0.00031607585081123415)	(44, 0.00015809955968736696)	(46, 8.042011036748721e-06)	(48, 1.877157071359295e-05)	(50, 0.0)	(52, 0.0)	(54, 2.95296916082764e-05)	(56, 7.250769111906195e-05)	(58, 2.6864438363589273e-06)	(60, 0.0)	(62, 7.796456145055163e-05)	(64, 7.261500845722798e-05)	(66, 0.0009793213077340177)	(68, 0.0008397270564094725)	(70, 6.192576640674716e-05)	(72, 0.00020739198358877607)	(74, 0.0002748266174105518)	(76, 0.0)	(78, 0.0008412419740594948)	(80, 0.0015077504848267436)	(82, 0.001181799765561146)	(84, 0.00111742410746964)	(86, 0.0026001122881306737)	(88, 0.004553785473273088)	(90, 0.002458707294382024)	(92, 0.0026838701753886187)	(94, 0.0026225868753532045)	(96, 0.0026234695368397057)	(98, 0.003035599300892282)	(100, 0.0035294083894145682)	(102, 0.0013971326181566699)	(104, 0.0017551879550334931)	(106, 0.003928772386246663)	(108, 0.006114587367262499)	(110, 0.009451432717633676)	(112, 0.004350277510548813)	(114, 0.0009522810604102687)	(116, 0.0010802544069697796)	(118, 0.0)	(120, 0.0004735671036557013)	(122, 0.000537722781687444)	(124, 0.00012287050063585484)	(126, 3.823578973702243e-05)
20150415.B-CAMA_reseq_3_R2	(1, 0.09374638812703917)	(2, 0.09746587652334515)	(3, 0.10986333343307955)	(4, 0.12274186626736641)	(5, 0.13113185008284445)	(6, 0.12609338466342787)	(7, 0.12180829015627102)	(8, 0.11531624732716657)	(9, 0.12996904351344554)	(10, 0.11348707369539293)	(12, 0.1026643871952201)	(14, 0.10814545993202025)	(16, 0.10842687355518787)	(18, 0.09912949076966834)	(20, 0.09620457520155733)	(22, 0.08408256272792178)	(24, 0.09329644370501779)	(26, 0.09612433027736308)	(28, 0.08173879445031262)	(30, 0.08501298669233454)	(32, 0.08865835435788369)	(34, 0.0744783533563715)	(36, 0.0800902858324573)	(38, 0.09633493145724395)	(40, 0.11557194618723426)	(42, 0.11867497601321725)	(44, 0.11222860657929958)	(46, 0.10075518944447182)	(48, 0.11670768951383514)	(50, 0.11170670194338972)	(52, 0.10197570686406802)	(54, 0.09437377410400283)	(56, 0.08638303230680293)	(58, 0.05963339191633078)	(60, 0.04747873460881562)	(62, 0.049606711154627656)	(64, 0.05665284147281681)	(66, 0.05460221766523662)	(68, 0.05552394485597565)	(70, 0.05825564029940873)	(72, 0.06997141996491274)	(74, 0.06871970779103119)	(76, 0.08179490919072419)	(78, 0.07987689278914012)	(80, 0.06938836125815237)	(82, 0.0747630901242623)	(84, 0.07402740214965838)	(86, 0.06450815099853714)	(88, 0.06315816880851834)	(90, 0.06082938217487278)	(92, 0.06204736465055391)	(94, 0.060373053016354525)	(96, 0.050884178182252396)	(98, 0.053122802360259506)	(100, 0.05506040228711108)	(102, 0.05445017695089081)	(104, 0.05192138232168619)	(106, 0.06429071541872512)	(108, 0.06719783665952189)	(110, 0.05938704511628721)	(112, 0.05983489669245536)	(114, 0.05239139122977715)	(116, 0.08696808655010124)	(118, 0.1301499062929373)	(120, 0.1568265260866981)	(122, 0.19935402973205646)	(124, 0.1555882747701983)	(126, 0.13420252833390547)
20150415.B-CAMA_reseq_4_R1	(1, 0.07982588537567797)	(2, 0.000871350805606533)	(3, 0.0)	(4, 3.986601601531767e-05)	(5, 5.69516622766427e-06)	(6, 0.008878798533967412)	(7, 4.556165417280681e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.00010251908763024052)	(22, 0.0001794097623857238)	(24, 4.2716987201648894e-05)	(26, 0.0001708695302634287)	(28, 0.0009397914090249879)	(30, 0.000515465928656155)	(32, 0.0016551503621488935)	(34, 0.004286348484520738)	(36, 0.0037492275949651548)	(38, 0.0004478037905193263)	(40, 0.00017405434632962897)	(42, 0.0003111337943822367)	(44, 0.00012849692605370263)	(46, 1.428234038884757e-05)	(48, 2.57170822632884e-05)	(50, 0.0)	(52, 0.0)	(54, 2.288243121255147e-05)	(56, 6.867009179732033e-05)	(58, 8.586745116696586e-06)	(60, 0.0)	(62, 8.306239478106943e-05)	(64, 7.44951584880199e-05)	(66, 0.0009659009727941236)	(68, 0.000822867174873639)	(70, 5.736196509931693e-05)	(72, 0.0002811668343291277)	(74, 0.0002525594895267598)	(76, 0.0)	(78, 0.0007208435443262491)	(80, 0.0013559655863978036)	(82, 0.0011495005664307729)	(84, 0.0011354947019829474)	(86, 0.002602407166241425)	(88, 0.004231292394903441)	(90, 0.0022673726060300258)	(92, 0.0026796737049692492)	(94, 0.0026142956075601398)	(96, 0.0025373787426012442)	(98, 0.0031201617505680467)	(100, 0.0034383668420387464)	(102, 0.0013954457379483222)	(104, 0.0017997433116101816)	(106, 0.004024729554042078)	(108, 0.006008665465299134)	(110, 0.009353549625892658)	(112, 0.004435677563898159)	(114, 0.0009128528028033132)	(116, 0.00102595267219633)	(118, 0.0)	(120, 0.0004028445812274077)	(122, 0.0004534791970488039)	(124, 0.00011340739437148053)	(126, 4.0721141159952175e-05)
20150415.B-CAMA_reseq_4_R2	(1, 0.09597671728874231)	(2, 0.10021417598058063)	(3, 0.11194061088160008)	(4, 0.12544958510459875)	(5, 0.13350867202694616)	(6, 0.12827534527247775)	(7, 0.12465937788882404)	(8, 0.11830413839528264)	(9, 0.13296386460523224)	(10, 0.11624940200924894)	(12, 0.10521579489295761)	(14, 0.11056731729425703)	(16, 0.11081318435983273)	(18, 0.10075890824876672)	(20, 0.09788916781962309)	(22, 0.08584695628599856)	(24, 0.09510851534747528)	(26, 0.09828742547744825)	(28, 0.08388710584529693)	(30, 0.08721698975341337)	(32, 0.09123899668895424)	(34, 0.07630596700692431)	(36, 0.08152007963325458)	(38, 0.09843437659739811)	(40, 0.11776595299388277)	(42, 0.12145297375108666)	(44, 0.114935944883286)	(46, 0.1032786346277149)	(48, 0.11932411120252817)	(50, 0.11377563553289273)	(52, 0.10417216482470866)	(54, 0.09656983864487943)	(56, 0.0884934052828294)	(58, 0.060801160256608776)	(60, 0.04772317534799651)	(62, 0.05005674023301403)	(64, 0.05732265304606854)	(66, 0.05500347472578729)	(68, 0.05621454085848409)	(70, 0.05934242535426418)	(72, 0.07131428553067086)	(74, 0.07025007684229952)	(76, 0.08328997108306102)	(78, 0.08053437630084355)	(80, 0.07010633560296993)	(82, 0.07568988750457921)	(84, 0.07517071153605959)	(86, 0.06516770872314481)	(88, 0.06389054042043152)	(90, 0.06134986094712481)	(92, 0.06280519168477798)	(94, 0.06102266032368814)	(96, 0.05166496461343049)	(98, 0.053574292037741236)	(100, 0.05590299226984133)	(102, 0.05479862320441314)	(104, 0.052716041314286644)	(106, 0.06538342664144266)	(108, 0.06762290705775133)	(110, 0.060631784756038254)	(112, 0.06121407275667085)	(114, 0.053732510141610484)	(116, 0.08885060065549173)	(118, 0.13188764690290225)	(120, 0.15807054415704402)	(122, 0.20057338157140459)	(124, 0.15670909333788188)	(126, 0.13553274216028685)
20150415.B-CAMA_reseq_5_R1	(1, 0.0792742075601103)	(2, 0.0010980462573670024)	(3, 0.0)	(4, 5.997778422872169e-05)	(5, 0.0)	(6, 0.009075171300202144)	(7, 4.15235641612886e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.00014534074931046197)	(22, 0.00018225422452603865)	(24, 4.614069747477961e-05)	(26, 0.0001291951958305019)	(28, 0.0008905318355326124)	(30, 0.0004821832371050936)	(32, 0.0014978348324375173)	(34, 0.0038906200544677576)	(36, 0.0034626931427402963)	(38, 0.00038825272062894173)	(40, 0.00018265002763448676)	(42, 0.00034695111044825457)	(44, 0.00013883748688043598)	(46, 9.2594901034917e-06)	(48, 4.631563843594961e-06)	(50, 0.0)	(52, 0.0)	(54, 2.0865645620981435e-05)	(56, 6.95780294291408e-05)	(58, 0.0)	(60, 0.0)	(62, 0.00010216465543158855)	(64, 8.129815783484516e-05)	(66, 0.0011037489122264009)	(68, 0.0008368381743259443)	(70, 8.836559301463476e-05)	(72, 0.0002698465571057077)	(74, 0.0002815822343112793)	(76, 0.0)	(78, 0.0007801524557627358)	(80, 0.0014234178372938828)	(82, 0.001095328999776786)	(84, 0.001074737602581198)	(86, 0.0024370726843751596)	(88, 0.004094297814277192)	(90, 0.0022403813427762918)	(92, 0.0024956255932217595)	(94, 0.002540870889102102)	(96, 0.0025067246451285054)	(98, 0.0029329523128362187)	(100, 0.0032474362671344346)	(102, 0.0013471864012010917)	(104, 0.0017524837362372994)	(106, 0.003768276198074266)	(108, 0.005642577683076125)	(110, 0.00883208106009518)	(112, 0.004078962911613864)	(114, 0.0008882515976634624)	(116, 0.0010082207269970162)	(118, 0.0)	(120, 0.00046085875998097217)	(122, 0.0004999704026955008)	(124, 0.00015334440369834616)	(126, 5.1914191881743626e-05)
20150415.B-CAMA_reseq_5_R2	(1, 0.09428661932758975)	(2, 0.09811164834304992)	(3, 0.11053632284744594)	(4, 0.12412382874399502)	(5, 0.13253038173418907)	(6, 0.12699912198194846)	(7, 0.12271356707412018)	(8, 0.11639791431399071)	(9, 0.13154504294291433)	(10, 0.11469198622561196)	(12, 0.10387380453888016)	(14, 0.1090073955380396)	(16, 0.10968187734034238)	(18, 0.10002374058569047)	(20, 0.09721230749014843)	(22, 0.08492163936528971)	(24, 0.09433487373716284)	(26, 0.09714563609409439)	(28, 0.08269761722155385)	(30, 0.08622813131416715)	(32, 0.08951735770829655)	(34, 0.07523387578426248)	(36, 0.08084581740066987)	(38, 0.09721799571009533)	(40, 0.11691405525702875)	(42, 0.11970446407862256)	(44, 0.11350374822914322)	(46, 0.10200207869889191)	(48, 0.11777491895115368)	(50, 0.11267678590180569)	(52, 0.10316456300505236)	(54, 0.0955757089511244)	(56, 0.08727164711399875)	(58, 0.060025331190901685)	(60, 0.047345734175809964)	(62, 0.04981335316889571)	(64, 0.05687011102632572)	(66, 0.05450512624000208)	(68, 0.05536698660846024)	(70, 0.058256971774563446)	(72, 0.07006059434218015)	(74, 0.06904412079886771)	(76, 0.08225223965843892)	(78, 0.08033502011181651)	(80, 0.06979221678987485)	(82, 0.07504207294259145)	(84, 0.07452340641555447)	(86, 0.06429524563360772)	(88, 0.06297145041519095)	(90, 0.06053563441554898)	(92, 0.06193403341435649)	(94, 0.0601014602137371)	(96, 0.05121262631159059)	(98, 0.05365659029708902)	(100, 0.05563561782106306)	(102, 0.054730848114844924)	(104, 0.05218990292668697)	(106, 0.06474071485301931)	(108, 0.06730704035200824)	(110, 0.05997318573033051)	(112, 0.060464047507573)	(114, 0.05277374446450457)	(116, 0.08793605279923984)	(118, 0.1310000425269919)	(120, 0.15677922304619546)	(122, 0.19941369139286863)	(124, 0.156023489201837)	(126, 0.13457155904945362)
20150415.B-CAMA_reseq_6_R1	(1, 0.07733044095366387)	(2, 0.0009441295093919016)	(3, 0.0)	(4, 6.93434889184304e-05)	(5, 0.0)	(6, 0.008876033812568037)	(7, 6.401018359347517e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 5.334438344454926e-06)	(20, 8.801897923909673e-05)	(22, 0.00016803777489179567)	(24, 4.801120773633397e-05)	(26, 0.00012269638536715439)	(28, 0.0008348770556846992)	(30, 0.0005201360120995907)	(32, 0.0015450276287764517)	(34, 0.003930005638436758)	(36, 0.003531363017974424)	(38, 0.0003554539830208986)	(40, 0.00017113064977478806)	(42, 0.00031032657698870647)	(44, 0.00012312029436242343)	(46, 1.338901198597742e-05)	(48, 2.4111303563964113e-05)	(50, 0.0)	(52, 0.0)	(54, 1.8777891372098108e-05)	(56, 6.709322931628458e-05)	(58, 5.369874253654602e-06)	(60, 0.0)	(62, 9.405824650973362e-05)	(64, 8.603466266655673e-05)	(66, 0.0009817716475537693)	(68, 0.0008126735525591103)	(70, 6.192001140620454e-05)	(72, 0.00022893477537822113)	(74, 0.0002775358694902394)	(76, 0.0)	(78, 0.0007632062732427323)	(80, 0.0013516949080519657)	(82, 0.00119302998413648)	(84, 0.001126018145201849)	(86, 0.0025420257503156393)	(88, 0.004356464638141426)	(90, 0.0022737580954980564)	(92, 0.002564099790003473)	(94, 0.002705883139238983)	(96, 0.0025527175424265446)	(98, 0.0029600249844524214)	(100, 0.0033786524330117807)	(102, 0.0013200740791961504)	(104, 0.0017165931781285418)	(106, 0.0037546745562579654)	(108, 0.005927370978924044)	(110, 0.009138936018786785)	(112, 0.004193738552777765)	(114, 0.0009401658099247219)	(116, 0.000984132976265241)	(118, 0.0)	(120, 0.000373544621077427)	(122, 0.00045126383410819433)	(124, 0.00014500794287847116)	(126, 4.378896739156018e-05)
20150415.B-CAMA_reseq_6_R2	(1, 0.09298001425743335)	(2, 0.09614351172644144)	(3, 0.10868938481232132)	(4, 0.12189671566946995)	(5, 0.12937550436044257)	(6, 0.12446340027139358)	(7, 0.12057007391451195)	(8, 0.1137376557731955)	(9, 0.1288228120124672)	(10, 0.1122773036570055)	(12, 0.10189538212688587)	(14, 0.10745721034680915)	(16, 0.10764485721227078)	(18, 0.09819880486469484)	(20, 0.09524978758033134)	(22, 0.08343767599280447)	(24, 0.09221090692435577)	(26, 0.09499092379780297)	(28, 0.08125011119145198)	(30, 0.0844808923495301)	(32, 0.0877678156498031)	(34, 0.07372827207184747)	(36, 0.07938943988761483)	(38, 0.09544074290270384)	(40, 0.11481462398197277)	(42, 0.117527473213899)	(44, 0.11106207849885695)	(46, 0.09967032637760916)	(48, 0.11533980262089837)	(50, 0.11011086505640648)	(52, 0.10080125927301738)	(54, 0.09361889080069931)	(56, 0.08545316693054221)	(58, 0.05922557148555207)	(60, 0.04709823664997071)	(62, 0.04948150966841772)	(64, 0.05632438263166819)	(66, 0.053476895208174856)	(68, 0.05447728620073522)	(70, 0.05727445628705812)	(72, 0.06926568569635311)	(74, 0.06817498958662196)	(76, 0.08117018116137462)	(78, 0.07915007863499636)	(80, 0.06888045850519611)	(82, 0.07419505691256686)	(84, 0.07336455633803882)	(86, 0.06355973753602165)	(88, 0.06233738689846327)	(90, 0.06003539346798373)	(92, 0.06112570945716962)	(94, 0.0600230984619903)	(96, 0.051093676730483276)	(98, 0.05316546421057315)	(100, 0.05547177561160112)	(102, 0.05466138470249405)	(104, 0.052548834037152714)	(106, 0.06462283510721717)	(108, 0.0664127741582742)	(110, 0.05888583727873964)	(112, 0.0596262836504312)	(114, 0.05231930486704851)	(116, 0.0861855115747471)	(118, 0.12886124598635992)	(120, 0.15555843651979337)	(122, 0.19765202790980635)	(124, 0.1545337458683439)	(126, 0.13325049100063863)
20150415.B-CAMA_reseq_7_R1	(1, 0.07997594753884242)	(2, 0.0009263627976975965)	(3, 0.0)	(4, 0.00010243524199880552)	(5, 0.0)	(6, 0.008929766782995622)	(7, 4.453765879512539e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 2.2269979946773855e-06)	(20, 7.126457700219944e-05)	(22, 0.00021824956057789365)	(24, 5.122232844545378e-05)	(26, 0.00018039345415849336)	(28, 0.0009331561539276486)	(30, 0.0005055573221604125)	(32, 0.0016820867982186277)	(34, 0.004306316206825502)	(36, 0.003677191879529396)	(38, 0.0003993385793037003)	(40, 0.00015176824738652846)	(42, 0.0002924998092052771)	(44, 0.00013402369534466237)	(46, 6.703823577173222e-06)	(48, 2.0119348871700207e-05)	(50, 0.0)	(52, 0.0)	(54, 4.252192811072746e-05)	(56, 0.00010298598459258028)	(58, 6.719002018567379e-06)	(60, 0.0)	(62, 9.862026218734632e-05)	(64, 0.00010538422111654493)	(66, 0.0010654534284923064)	(68, 0.0008459480758866136)	(70, 5.836250130277449e-05)	(72, 0.00022904302366611741)	(74, 0.00026956128160125867)	(76, 0.0)	(78, 0.0007733053204979637)	(80, 0.0014414757041181544)	(82, 0.0012395188948008617)	(84, 0.0010891803546519761)	(86, 0.0025798338708550024)	(88, 0.0045196555360409426)	(90, 0.0024464579389001863)	(92, 0.0027537530476632287)	(94, 0.0027299151564461176)	(96, 0.00272634848714043)	(98, 0.0032123068166278568)	(100, 0.003527284800422029)	(102, 0.0014132501138219452)	(104, 0.0018135263545692453)	(106, 0.004082332721277118)	(108, 0.006262282469301822)	(110, 0.009347924927956549)	(112, 0.0042967729516423985)	(114, 0.0009840695429051266)	(116, 0.0010342829491711489)	(118, 0.0)	(120, 0.00039262933516687453)	(122, 0.0004939558807257254)	(124, 0.0001798880349545678)	(126, 5.010844150037611e-05)
20150415.B-CAMA_reseq_7_R2	(1, 0.09603526744223176)	(2, 0.09972316489580706)	(3, 0.11171697025536223)	(4, 0.12504254817981525)	(5, 0.13309522715215671)	(6, 0.1275021671226561)	(7, 0.12374831536215578)	(8, 0.1170638941281)	(9, 0.13216238867295066)	(10, 0.11505663279063706)	(12, 0.10399897920577131)	(14, 0.1097964877950754)	(16, 0.10971954130862789)	(18, 0.10013797559748412)	(20, 0.09724826319799608)	(22, 0.08510327471121061)	(24, 0.09436605227256632)	(26, 0.09714168065129021)	(28, 0.08316142215073583)	(30, 0.08677449874665367)	(32, 0.09019883309840689)	(34, 0.07564963997382164)	(36, 0.08100441640975056)	(38, 0.09740590602417036)	(40, 0.11714957155408165)	(42, 0.12035379783281445)	(44, 0.11377320770956884)	(46, 0.1022119586695615)	(48, 0.11832229091054514)	(50, 0.11246797123818308)	(52, 0.10321014512595593)	(54, 0.09595735928695164)	(56, 0.08774545820316045)	(58, 0.06037707283736073)	(60, 0.04790291282017135)	(62, 0.05018032552908877)	(64, 0.05753339492949176)	(66, 0.05494867453313309)	(68, 0.05596989598650924)	(70, 0.05948971369809299)	(72, 0.07090454934519445)	(74, 0.06987484457749574)	(76, 0.08259404628515885)	(78, 0.08010202634253842)	(80, 0.07005224009982534)	(82, 0.07525086339298116)	(84, 0.07456849869446056)	(86, 0.06459753894091867)	(88, 0.06354366523725322)	(90, 0.0610021692263249)	(92, 0.06254152778627194)	(94, 0.060674345441347255)	(96, 0.051819765623574765)	(98, 0.053901943533321006)	(100, 0.05613329348593146)	(102, 0.05501666291498328)	(104, 0.05274518295103144)	(106, 0.06522383232882246)	(108, 0.06730679269110108)	(110, 0.06001356527667154)	(112, 0.06066735080918785)	(114, 0.05378606529188555)	(116, 0.08817123347366483)	(118, 0.13112877184482216)	(120, 0.15803697985896026)	(122, 0.2014421023872619)	(124, 0.15704353494703074)	(126, 0.13590094331243005)
20150415.B-CAMA_reseq_8_R1	(1, 0.07959439777652053)	(2, 0.0010586623100404694)	(3, 0.0)	(4, 4.4669615039937764e-05)	(5, 0.0)	(6, 0.008871451726415328)	(7, 4.9137114303246664e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 2.2336120553581987e-06)	(20, 9.827966801842904e-05)	(22, 0.00023676670141701967)	(24, 3.573867416845263e-05)	(26, 0.00013848852241748333)	(28, 0.0008934819819306672)	(30, 0.0005182242955165111)	(32, 0.0016177833539164981)	(34, 0.004151376582614517)	(36, 0.003527012228131266)	(38, 0.00039603926722622015)	(40, 0.00018803163426307066)	(42, 0.0003403885427724629)	(44, 0.00014338019573144163)	(46, 6.723692544366285e-06)	(48, 2.6905550285430894e-05)	(50, 0.0)	(52, 0.0)	(54, 3.3670720688779035e-05)	(56, 7.859439625996664e-05)	(58, 6.73924640353938e-06)	(60, 0.0)	(62, 0.00012140202067818138)	(64, 8.996253173006608e-05)	(66, 0.0010124695752892626)	(68, 0.000808036756083999)	(70, 9.231824187518975e-05)	(72, 0.0002905739303647009)	(74, 0.0003109648574783837)	(76, 0.0)	(78, 0.0008185796565050338)	(80, 0.0014234478541873257)	(82, 0.0011373680396376373)	(84, 0.001099401990784483)	(86, 0.002655784574317931)	(88, 0.004407573245519835)	(90, 0.002332270538139335)	(92, 0.0026993417539834396)	(94, 0.0027093572106556894)	(96, 0.0025519808869300976)	(98, 0.0028878619878987266)	(100, 0.003289824554539529)	(102, 0.0013227793660190302)	(104, 0.001710769938015293)	(106, 0.0038488371695034915)	(108, 0.005890862988072907)	(110, 0.009215854408825734)	(112, 0.0042226391362998935)	(114, 0.0008852204948064795)	(116, 0.0010581918548611302)	(118, 0.0)	(120, 0.00043723158079984957)	(122, 0.00046139079539981497)	(124, 0.0001530874027620806)	(126, 5.028034491950939e-05)
20150415.B-CAMA_reseq_8_R2	(1, 0.09436619605066347)	(2, 0.09813662360075466)	(3, 0.1105415113593497)	(4, 0.12385331161653118)	(5, 0.13157267019218588)	(6, 0.12684721791536377)	(7, 0.12285866710406924)	(8, 0.11625251215983409)	(9, 0.1311950227190291)	(10, 0.11436645728853378)	(12, 0.10317525337728425)	(14, 0.10872862356285519)	(16, 0.10905121268213963)	(18, 0.09944105198943749)	(20, 0.09644216676319892)	(22, 0.08433905932386963)	(24, 0.09363398568807209)	(26, 0.09630184304314003)	(28, 0.08230644421619764)	(30, 0.08550360043668731)	(32, 0.0890148697086378)	(34, 0.07470596569767096)	(36, 0.08062381347752655)	(38, 0.09702843509300008)	(40, 0.11618868867546864)	(42, 0.11921974419417335)	(44, 0.11291511994212702)	(46, 0.10084746655394904)	(48, 0.11750632076564195)	(50, 0.11173611650827327)	(52, 0.10234165837061983)	(54, 0.09482685765073391)	(56, 0.08654931412312664)	(58, 0.05951578537485498)	(60, 0.046828701584919405)	(62, 0.04923459981060641)	(64, 0.05644404580538785)	(66, 0.053997741949426026)	(68, 0.0550696029408928)	(70, 0.05823181662440233)	(72, 0.06984722111381327)	(74, 0.0687764216706253)	(76, 0.08222303717914481)	(78, 0.07959060370403101)	(80, 0.06909158395343676)	(82, 0.0744243665646931)	(84, 0.07391174877148045)	(86, 0.0640699810131905)	(88, 0.06282802516229538)	(90, 0.06045075303210844)	(92, 0.06170892346617232)	(94, 0.060012321794319576)	(96, 0.050516609193249136)	(98, 0.05284576958751082)	(100, 0.05472677469244293)	(102, 0.05385546413819978)	(104, 0.051490496237504874)	(106, 0.06392256522766132)	(108, 0.06635683214728101)	(110, 0.05917342160715856)	(112, 0.05991068624532646)	(114, 0.05274517432611503)	(116, 0.0871841482078746)	(118, 0.13068676115864103)	(120, 0.15709390194796483)	(122, 0.20016208382711695)	(124, 0.1559219615665902)	(126, 0.1347334065215119)
20150415.B-CAMA_reseq_9_R1	(1, 0.07875992244789073)	(2, 0.0009085016481427732)	(3, 0.0)	(4, 6.82694907689408e-05)	(5, 0.0)	(6, 0.009027421146211505)	(7, 1.0503144746568571e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 5.251832869977249e-06)	(20, 0.00010241164723987744)	(22, 0.0002021991016740326)	(24, 4.989378008118978e-05)	(26, 0.00015756070400328398)	(28, 0.00090073046877585)	(30, 0.0005278385185983508)	(32, 0.001620910491431163)	(34, 0.004234364143856516)	(36, 0.003463321401485468)	(38, 0.00037886325080928746)	(40, 0.00016583228896281617)	(42, 0.0002975842949651318)	(44, 0.00011329240561748009)	(46, 2.635893071939901e-06)	(48, 1.054826867969826e-05)	(50, 0.0)	(52, 0.0)	(54, 1.848298766405797e-05)	(56, 7.924652823601349e-05)	(58, 1.5856269052133114e-05)	(60, 0.0)	(62, 9.257618113783585e-05)	(64, 7.14467733446378e-05)	(66, 0.0010483324406182547)	(68, 0.000828962542254909)	(70, 7.418778550043186e-05)	(72, 0.0002915746329009105)	(74, 0.00029965214893549764)	(76, 0.0)	(78, 0.0007908844883214891)	(80, 0.001462947159357533)	(82, 0.0011394997357104342)	(84, 0.0011372997708022092)	(86, 0.002655647104640205)	(88, 0.004467710341531458)	(90, 0.0023305149621321913)	(92, 0.00262951079202595)	(94, 0.002678451783514747)	(96, 0.0026741837154091075)	(98, 0.0030429602300819)	(100, 0.003513486603632727)	(102, 0.001373449289078646)	(104, 0.0017768743643372029)	(106, 0.003912709740992494)	(108, 0.005975332290418023)	(110, 0.009172007322114407)	(112, 0.00426172734515842)	(114, 0.0009301738037771096)	(116, 0.0010081442276268797)	(118, 0.0)	(120, 0.0004800170253189405)	(122, 0.0004948852533231545)	(124, 0.00014797798840874966)	(126, 4.305915719988669e-05)
20150415.B-CAMA_reseq_9_R2	(1, 0.09382082774063315)	(2, 0.09747621568784168)	(3, 0.1095653363927325)	(4, 0.12287285107078401)	(5, 0.13047226654299854)	(6, 0.12476455010506102)	(7, 0.12210262281433233)	(8, 0.11526562400877549)	(9, 0.1303065193959151)	(10, 0.1131899078095811)	(12, 0.10241187286611844)	(14, 0.10794276292194976)	(16, 0.10825620075747043)	(18, 0.09907187178641377)	(20, 0.09605816985093771)	(22, 0.08395607804112919)	(24, 0.09297952586008819)	(26, 0.0959608171682129)	(28, 0.082012339271269)	(30, 0.08518787879424489)	(32, 0.08858892335823422)	(34, 0.07424591040341644)	(36, 0.08014946366863127)	(38, 0.09616128618180209)	(40, 0.1153015720196956)	(42, 0.1181390517258701)	(44, 0.11171215281524849)	(46, 0.10044938507073682)	(48, 0.11604211808074642)	(50, 0.11123290047748655)	(52, 0.10149063278198113)	(54, 0.09425899135829427)	(56, 0.08608681031990403)	(58, 0.05933587006752577)	(60, 0.04671114589330691)	(62, 0.04940046948035187)	(64, 0.056275261948418025)	(66, 0.05402258174095506)	(68, 0.05454899183812332)	(70, 0.05799795049179427)	(72, 0.06994225728185256)	(74, 0.06909910471075947)	(76, 0.08225124946028006)	(78, 0.07978488362680855)	(80, 0.06938893241350717)	(82, 0.07457852627700454)	(84, 0.07383262426272999)	(86, 0.06405591517579451)	(88, 0.0625918504224704)	(90, 0.06029943219941262)	(92, 0.06170435054394574)	(94, 0.059920338378185986)	(96, 0.05091745573807658)	(98, 0.053341095267824976)	(100, 0.055271065336055886)	(102, 0.05431545591140812)	(104, 0.05213645825529672)	(106, 0.06448075140145551)	(108, 0.06691512541346381)	(110, 0.05925058269037922)	(112, 0.06006602961567066)	(114, 0.05212572568942433)	(116, 0.0871341349049798)	(118, 0.12971813007710725)	(120, 0.1558438243066757)	(122, 0.1982117827234814)	(124, 0.15480786146610612)	(126, 0.13351527190920381)
