Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67
20150415.B-CAMA_reseq_4_R1	(1, 33.338969571229015)	(2, 33.43484038675675)	(3, 33.44706584059267)	(4, 33.405360897076484)	(5, 33.4403428490069)	(6, 37.38228996914461)	(7, 37.54503254098769)	(8, 37.601551778733565)	(9, 37.61900144955501)	(10, 37.62993378946804)	(12, 37.621135538672)	(14, 37.62189940767183)	(16, 37.618857870538285)	(18, 37.620634427252185)	(20, 37.583820128158166)	(22, 37.527008233238945)	(24, 37.543314684816394)	(26, 37.54075198345798)	(28, 37.51412221453003)	(30, 37.44940418679137)	(32, 37.462623373208956)	(34, 37.475584914424275)	(36, 37.45875363866738)	(38, 37.42783384864126)	(40, 37.40740958143457)	(42, 37.38593811451164)	(44, 37.35778365060071)	(46, 37.341158339833065)	(48, 37.321064864960924)	(50, 37.31838360642705)	(52, 37.30701279303593)	(54, 37.297656637111075)	(56, 37.28831368551825)	(58, 37.27178554386039)	(60, 37.257315870339326)	(62, 37.241511406114924)	(64, 37.21215899369485)	(66, 37.194554006990636)	(68, 37.1819864826233)	(70, 37.17719660075854)	(72, 37.1659045125469)	(74, 37.15053613627174)	(76, 37.1488453506316)	(78, 37.13713299973746)	(80, 37.12014319886942)	(82, 37.09904548973017)	(84, 37.078259215472265)	(86, 37.04462448886814)	(88, 37.02038183769364)	(90, 36.99655399706164)	(92, 36.975047810293134)	(94, 36.95895005107312)	(96, 36.92812740436801)	(98, 36.879272677260104)	(100, 36.82982919545563)	(102, 36.77172887257322)	(104, 36.73718916862747)	(106, 36.69353722487803)	(108, 36.64287607594788)	(110, 36.57817988526408)	(112, 36.52070621792494)	(114, 36.43246951019389)	(116, 36.38848291743791)	(118, 36.35115425841484)	(120, 36.293165825703404)	(122, 36.22009926687814)	(124, 36.01264120116966)	(126, 32.70826920723152)
20150415.B-CAMA_reseq_4_R2	(1, 32.94772848173581)	(2, 33.03594122165506)	(3, 33.069174525128005)	(4, 33.04069411868221)	(5, 33.043583009869664)	(6, 37.15520821308469)	(7, 37.1555390702275)	(8, 37.15304960766514)	(9, 37.14683055994491)	(10, 37.15334269757075)	(12, 37.13646404037877)	(14, 37.13843132087634)	(16, 37.12985868126819)	(18, 37.1308460490838)	(20, 37.12725730247173)	(22, 37.11261598934887)	(24, 37.12562550495112)	(26, 37.10995748512272)	(28, 37.10608327156858)	(30, 37.08292199245672)	(32, 37.05965112647402)	(34, 37.043507926616385)	(36, 37.04846991214675)	(38, 37.05734861771102)	(40, 37.03005515997348)	(42, 37.0207453166627)	(44, 37.00333018208843)	(46, 37.00071776349264)	(48, 36.985428579052964)	(50, 36.98402223274468)	(52, 36.98601359767019)	(54, 36.96702461271788)	(56, 36.94255233940166)	(58, 36.91821114573136)	(60, 36.8990538785511)	(62, 36.87398670388728)	(64, 36.83616593399678)	(66, 36.84538754990105)	(68, 36.862449030914696)	(70, 36.849538515063706)	(72, 36.835326255146754)	(74, 36.77338343699921)	(76, 36.761873703121466)	(78, 36.74265090307499)	(80, 36.72123333344794)	(82, 36.69034236542302)	(84, 36.63427538916112)	(86, 36.621250354645994)	(88, 36.602450255940944)	(90, 36.56146519426177)	(92, 36.500797878358426)	(94, 36.45500032396605)	(96, 36.372319617797885)	(98, 36.308957350477854)	(100, 36.21564267066447)	(102, 36.14132483638258)	(104, 36.05054854559789)	(106, 35.940201463545215)	(108, 35.88657172680388)	(110, 35.78851993056384)	(112, 35.678292418130795)	(114, 35.57362028094677)	(116, 35.45968994699044)	(118, 35.31059346076486)	(120, 35.16480581861702)	(122, 34.90631900078115)	(124, 34.503937422424364)	(126, 27.872207498481735)
20150415.B-CAMA_reseq_5_R1	(1, 33.335941282369994)	(2, 33.43394534340958)	(3, 33.44617183230568)	(4, 33.4036336018062)	(5, 33.43688500315323)	(6, 37.385095828180205)	(7, 37.54284262938281)	(8, 37.59799078532453)	(9, 37.61669323659673)	(10, 37.62712139997414)	(12, 37.61940997101889)	(14, 37.61932238052521)	(16, 37.615582071380814)	(18, 37.617668441979774)	(20, 37.57886917491568)	(22, 37.521228042122225)	(24, 37.53676774541603)	(26, 37.53287371362045)	(28, 37.5054400637056)	(30, 37.44073709056539)	(32, 37.45372801426103)	(34, 37.465551589324775)	(36, 37.44951018824156)	(38, 37.42014629861906)	(40, 37.4013901578267)	(42, 37.38002937196197)	(44, 37.35180953861468)	(46, 37.3359936694806)	(48, 37.31627352559401)	(50, 37.31342904492384)	(52, 37.30373008135871)	(54, 37.292383785699535)	(56, 37.28211764287092)	(58, 37.26654416115253)	(60, 37.2518927088303)	(62, 37.23675087774209)	(64, 37.20721970723396)	(66, 37.190226202092504)	(68, 37.177290313463594)	(70, 37.17279164018498)	(72, 37.161091072526)	(74, 37.14666276309465)	(76, 37.1443820863895)	(78, 37.131936718447285)	(80, 37.115343690942424)	(82, 37.09327772764715)	(84, 37.073597996748376)	(86, 37.039766724782126)	(88, 37.01659980959046)	(90, 36.99235083014068)	(92, 36.970409588338256)	(94, 36.95427741776976)	(96, 36.9243289852594)	(98, 36.876014906478595)	(100, 36.82714718104715)	(102, 36.76967366725957)	(104, 36.73581833043593)	(106, 36.69149368283422)	(108, 36.64148124562241)	(110, 36.5769252485935)	(112, 36.518746753328564)	(114, 36.43182562187249)	(116, 36.38879848117589)	(118, 36.35217559024774)	(120, 36.29226125744775)	(122, 36.22125060109505)	(124, 36.016694162008534)	(126, 32.76683651574409)
20150415.B-CAMA_reseq_5_R2	(1, 32.903630373938235)	(2, 32.99293283333578)	(3, 33.023853451506945)	(4, 32.988820458692544)	(5, 32.99096983948811)	(6, 37.08846621259109)	(7, 37.08696520139802)	(8, 37.08638036442988)	(9, 37.07683587850446)	(10, 37.08434228431612)	(12, 37.06600128462791)	(14, 37.069329218887574)	(16, 37.061971985550045)	(18, 37.06113977184387)	(20, 37.05720368414423)	(22, 37.04218843011682)	(24, 37.054581613803755)	(26, 37.03627843280272)	(28, 37.03183402636611)	(30, 37.007735662855964)	(32, 36.98239448301211)	(34, 36.96412351127532)	(36, 36.970837940437434)	(38, 36.97843743142509)	(40, 36.94962169295884)	(42, 36.940493569876196)	(44, 36.92070331824007)	(46, 36.917434821181104)	(48, 36.90116756640212)	(50, 36.897472836076545)	(52, 36.89856136669942)	(54, 36.879940237790265)	(56, 36.85257988841625)	(58, 36.82813960722319)	(60, 36.80568344341218)	(62, 36.780043661545534)	(64, 36.74175487441812)	(66, 36.74993742747063)	(68, 36.76857862460085)	(70, 36.754056759230494)	(72, 36.73677221621978)	(74, 36.67240449300963)	(76, 36.66179750054812)	(78, 36.639295863122115)	(80, 36.617632660694554)	(82, 36.585220432701746)	(84, 36.52673311418984)	(86, 36.51272933603016)	(88, 36.49238285699133)	(90, 36.44904648981971)	(92, 36.383449263792905)	(94, 36.3343580348169)	(96, 36.248274938924084)	(98, 36.18373380517455)	(100, 36.087923232482396)	(102, 36.00975211759882)	(104, 35.915394779703774)	(106, 35.80016519012311)	(108, 35.74370575554978)	(110, 35.64134660958322)	(112, 35.52816643800664)	(114, 35.415685922342306)	(116, 35.294704126322344)	(118, 35.13786511670159)	(120, 34.983908076943486)	(122, 34.714941960346025)	(124, 34.29500339241203)	(126, 27.64801113608438)
20150415.B-CAMA_reseq_6_R1	(1, 33.321242482244216)	(2, 33.41971922761885)	(3, 33.431601755939965)	(4, 33.3881469787522)	(5, 33.421820188423006)	(6, 37.361319279470884)	(7, 37.52634411117246)	(8, 37.584786798135674)	(9, 37.60280519600782)	(10, 37.614417919109364)	(12, 37.60676108623595)	(14, 37.60686581310015)	(16, 37.60327890063556)	(18, 37.606551306475)	(20, 37.56826067054682)	(22, 37.509650341568275)	(24, 37.526875713918685)	(26, 37.523234346784704)	(28, 37.49447314527845)	(30, 37.42870516315026)	(32, 37.441958252111945)	(34, 37.45510312104338)	(36, 37.43828745093225)	(38, 37.40570888982924)	(40, 37.38371757315855)	(42, 37.36143404054018)	(44, 37.33291308780947)	(46, 37.31473372271277)	(48, 37.29450115466925)	(50, 37.29084436169008)	(52, 37.27989450775169)	(54, 37.26953355344589)	(56, 37.25938334889436)	(58, 37.24230204218351)	(60, 37.22690548603876)	(62, 37.2108456850511)	(64, 37.18115766659303)	(66, 37.16294334120991)	(68, 37.148707508871595)	(70, 37.144866748273465)	(72, 37.131453892117584)	(74, 37.116961490026206)	(76, 37.11394605362179)	(78, 37.10238682089559)	(80, 37.08479639364111)	(82, 37.06309128425552)	(84, 37.04172836992955)	(86, 37.006763905216914)	(88, 36.982300995343564)	(90, 36.95713327938212)	(92, 36.93589313078284)	(94, 36.9188214619051)	(96, 36.88763430528354)	(98, 36.837980558067365)	(100, 36.78886594570183)	(102, 36.72785204333154)	(104, 36.69202474375837)	(106, 36.64684409639921)	(108, 36.59314962544451)	(110, 36.52777330793862)	(112, 36.469400490316225)	(114, 36.37932689108331)	(116, 36.33346144183562)	(118, 36.29494119730643)	(120, 36.23553077372254)	(122, 36.16156915219949)	(124, 35.94998413934958)	(126, 32.63208848962108)
20150415.B-CAMA_reseq_6_R2	(1, 32.91312070573495)	(2, 32.99926568226023)	(3, 33.027434401926484)	(4, 32.996721008752)	(5, 32.99583699443875)	(6, 37.09283223310831)	(7, 37.095301831636725)	(8, 37.0963295482834)	(9, 37.0872560522345)	(10, 37.09532164804283)	(12, 37.07883455214113)	(14, 37.08032860276997)	(16, 37.07181139395191)	(18, 37.07281980887677)	(20, 37.066854309222855)	(22, 37.0513471720583)	(24, 37.06543090371034)	(26, 37.04767306164574)	(28, 37.043930633665695)	(30, 37.0208070925682)	(32, 36.99804658411263)	(34, 36.97987100578678)	(36, 36.98430568956168)	(38, 36.99349865421993)	(40, 36.963337101806005)	(42, 36.95518041478505)	(44, 36.93630067154662)	(46, 36.933069305020666)	(48, 36.91649940652267)	(50, 36.912782407522094)	(52, 36.916316180532874)	(54, 36.89663036544499)	(56, 36.87084979693711)	(58, 36.84467859410344)	(60, 36.82238254953503)	(62, 36.79607619654861)	(64, 36.75866331234494)	(66, 36.76581973245604)	(68, 36.78305071789593)	(70, 36.76956970035468)	(72, 36.753409707437086)	(74, 36.68891150647971)	(76, 36.67786959591197)	(78, 36.65466234580563)	(80, 36.6328559344733)	(82, 36.600006555149065)	(84, 36.5430344619603)	(86, 36.52843787137846)	(88, 36.50690226754818)	(90, 36.464248889042395)	(92, 36.3978987073274)	(94, 36.349796740961835)	(96, 36.263692077444674)	(98, 36.19908043380863)	(100, 36.10121978027634)	(102, 36.02316561654473)	(104, 35.92929490251389)	(106, 35.81449703267626)	(108, 35.756595030037865)	(110, 35.65384049262615)	(112, 35.54068151359168)	(114, 35.4276675912174)	(116, 35.307292907367035)	(118, 35.14982404554618)	(120, 34.99221582260284)	(122, 34.72032813806822)	(124, 34.298973861705846)	(126, 27.66267588397082)
20150415.B-CAMA_reseq_7_R1	(1, 33.32805222494395)	(2, 33.426906412327824)	(3, 33.43780157303318)	(4, 33.395086671349)	(5, 33.42867810808655)	(6, 37.374751581014095)	(7, 37.53347804509429)	(8, 37.58967776169269)	(9, 37.607681618916814)	(10, 37.61856463425911)	(12, 37.61021270442953)	(14, 37.61062546865086)	(16, 37.60709711614091)	(18, 37.60887789398819)	(20, 37.571045496352376)	(22, 37.51232607479245)	(24, 37.52819554092161)	(26, 37.52290363962331)	(28, 37.49478580987519)	(30, 37.4296340421693)	(32, 37.44245020588255)	(34, 37.454627090073586)	(36, 37.4376244366112)	(38, 37.406503022745156)	(40, 37.38477692052922)	(42, 37.36239484080567)	(44, 37.333318821571396)	(46, 37.31679375895786)	(48, 37.29562428867334)	(50, 37.29260361917408)	(52, 37.28091163967754)	(54, 37.270492507455565)	(56, 37.259813790495556)	(58, 37.242003420776015)	(60, 37.226353356345115)	(62, 37.21164481030695)	(64, 37.18120294041917)	(66, 37.16340888294931)	(68, 37.14939328802275)	(70, 37.14351115310842)	(72, 37.131015330228195)	(74, 37.11596579707904)	(76, 37.11357395542862)	(78, 37.10056009276648)	(80, 37.082978576185695)	(82, 37.06127071859219)	(84, 37.039612350434126)	(86, 37.005113082245984)	(88, 36.980424901681545)	(90, 36.955054077559524)	(92, 36.93351068678032)	(94, 36.916593486771134)	(96, 36.88482943353672)	(98, 36.836059920815096)	(100, 36.78556037581248)	(102, 36.727130753000324)	(104, 36.69015535099285)	(106, 36.64507813139066)	(108, 36.59367868849336)	(110, 36.52856140474525)	(112, 36.46862052847716)	(114, 36.37919404365666)	(116, 36.33336274627136)	(118, 36.29508386269286)	(120, 36.23295364038242)	(122, 36.15849586704252)	(124, 35.9488620568356)	(126, 32.6661077297783)
20150415.B-CAMA_reseq_7_R2	(1, 32.90809081095602)	(2, 32.99752954474674)	(3, 33.02792710486619)	(4, 32.99633797285708)	(5, 32.995846368960905)	(6, 37.0944934063534)	(7, 37.095670416719535)	(8, 37.09383184396231)	(9, 37.087415699992135)	(10, 37.09405430374374)	(12, 37.07745099137824)	(14, 37.078871025807715)	(16, 37.06871933339195)	(18, 37.06875793748403)	(20, 37.06304660844921)	(22, 37.04706982087195)	(24, 37.06047167534704)	(26, 37.042585946941315)	(28, 37.03747451850241)	(30, 37.01357569813469)	(32, 36.989157485723595)	(34, 36.971294682853454)	(36, 36.975321630136506)	(38, 36.98439418191217)	(40, 36.953836142795765)	(42, 36.94466633424627)	(44, 36.92568118020834)	(46, 36.92318621507849)	(48, 36.90589849821437)	(50, 36.90056326588782)	(52, 36.902418308041476)	(54, 36.883681290147)	(56, 36.85660040447241)	(58, 36.83188186397574)	(60, 36.8098524085453)	(62, 36.781952727774595)	(64, 36.74280424171618)	(66, 36.751243296042205)	(68, 36.76773726903485)	(70, 36.753454032125234)	(72, 36.73636145805681)	(74, 36.67054409627639)	(76, 36.65863849432985)	(78, 36.6371589575787)	(80, 36.61532221900727)	(82, 36.58162495982946)	(84, 36.52252633441628)	(86, 36.5076097344158)	(88, 36.48568818108113)	(90, 36.4431877978365)	(92, 36.37720754715846)	(94, 36.327089931896616)	(96, 36.239652657157336)	(98, 36.174932945211665)	(100, 36.07763598361642)	(102, 35.99907794596942)	(104, 35.902948212720325)	(106, 35.78622587755045)	(108, 35.728349161318086)	(110, 35.624682562423004)	(112, 35.51078762203687)	(114, 35.397726155874054)	(116, 35.27423423389883)	(118, 35.11645201376066)	(120, 34.961252679147734)	(122, 34.690437052754845)	(124, 34.268087077111446)	(126, 27.646954812196146)
20150415.B-CAMA_reseq_8_R1	(1, 33.32544053862077)	(2, 33.42348877742013)	(3, 33.43513484683601)	(4, 33.39205225701717)	(5, 33.4252524055465)	(6, 37.36766556860489)	(7, 37.529781714623525)	(8, 37.58698334138292)	(9, 37.60524465139375)	(10, 37.616614845871375)	(12, 37.60766948622813)	(14, 37.607799180555475)	(16, 37.603833708346336)	(18, 37.60641598571199)	(20, 37.568629832378534)	(22, 37.50991715558074)	(24, 37.5268064631313)	(26, 37.52295867160241)	(28, 37.49454020526255)	(30, 37.42915872925876)	(32, 37.441478886790264)	(34, 37.45406051778461)	(36, 37.436953496648954)	(38, 37.40440819576678)	(40, 37.38472691616799)	(42, 37.362665563991435)	(44, 37.334070992524026)	(46, 37.31582393197368)	(48, 37.29607835416759)	(50, 37.29280226759872)	(52, 37.28127522339985)	(54, 37.271667608332635)	(56, 37.260794078871854)	(58, 37.244166590951814)	(60, 37.22944675865169)	(62, 37.214528858278044)	(64, 37.18471976509049)	(66, 37.16591429453681)	(68, 37.15253114093126)	(70, 37.14789703608504)	(72, 37.135549431518726)	(74, 37.11993259823366)	(76, 37.11756489282133)	(78, 37.10433541244272)	(80, 37.087319099514716)	(82, 37.06653955530901)	(84, 37.04507993462619)	(86, 37.01071501121382)	(88, 36.986777157251076)	(90, 36.96115858545143)	(92, 36.93861449591145)	(94, 36.92104838195253)	(96, 36.890230036073476)	(98, 36.84144902593114)	(100, 36.791557979274785)	(102, 36.73226585435355)	(104, 36.69627758278623)	(106, 36.651073074185014)	(108, 36.598527137702305)	(110, 36.53318542505252)	(112, 36.473463223092864)	(114, 36.38328593848027)	(116, 36.337266863951356)	(118, 36.29818772325764)	(120, 36.23669917162303)	(122, 36.160833782243174)	(124, 35.94801158954117)	(126, 32.622501752498565)
20150415.B-CAMA_reseq_8_R2	(1, 32.89811617807168)	(2, 32.98764496983695)	(3, 33.02134308360654)	(4, 32.98894338835627)	(5, 32.99179402853494)	(6, 37.0888671141273)	(7, 37.08971528138204)	(8, 37.09074025624153)	(9, 37.08208752409932)	(10, 37.088866616485305)	(12, 37.07190097282013)	(14, 37.07435689137394)	(16, 37.06462707747533)	(18, 37.06561344934737)	(20, 37.06053206576528)	(22, 37.04441761169285)	(24, 37.057624094390476)	(26, 37.040750918944504)	(28, 37.03741752502193)	(30, 37.01382875933035)	(32, 36.98933887314051)	(34, 36.97209166076822)	(36, 36.97646665333433)	(38, 36.98640380377575)	(40, 36.95703314163707)	(42, 36.946890796250955)	(44, 36.92811627941649)	(46, 36.9265296695843)	(48, 36.90878458055406)	(50, 36.905247149751304)	(52, 36.90854125789201)	(54, 36.88905213291396)	(56, 36.862255937375224)	(58, 36.83703230918757)	(60, 36.81508583841797)	(62, 36.78868052566715)	(64, 36.751380462249614)	(66, 36.75907656081517)	(68, 36.77669809161128)	(70, 36.76219783883231)	(72, 36.74470290992731)	(74, 36.680176772136065)	(76, 36.669156851758416)	(78, 36.647220538922994)	(80, 36.625401193299254)	(82, 36.59198390641501)	(84, 36.53362977617236)	(86, 36.51761119180042)	(88, 36.49804959948763)	(90, 36.45469416518963)	(92, 36.38807365416443)	(94, 36.33932853742613)	(96, 36.25254200221391)	(98, 36.187837518219254)	(100, 36.09066276201476)	(102, 36.01108789937928)	(104, 35.9174314294205)	(106, 35.79983980913042)	(108, 35.74435937584125)	(110, 35.63946315215293)	(112, 35.52574037207869)	(114, 35.41075622991307)	(116, 35.28655923588681)	(118, 35.1288018724472)	(120, 34.97085585689476)	(122, 34.69874812707425)	(124, 34.274513550915344)	(126, 27.64287689782799)
20150415.B-CAMA_reseq_9_R1	(1, 33.31322429405945)	(2, 33.41301267391308)	(3, 33.42546510379154)	(4, 33.38156537846164)	(5, 33.415332595388975)	(6, 37.362569959231664)	(7, 37.52290846152246)	(8, 37.57898390014541)	(9, 37.596954378966444)	(10, 37.60920696150053)	(12, 37.60122863045144)	(14, 37.60113003219229)	(16, 37.597139298304505)	(18, 37.598152575422255)	(20, 37.559175024268875)	(22, 37.50001351007809)	(24, 37.51498216794704)	(26, 37.509801351336954)	(28, 37.481397931517535)	(30, 37.41515331395523)	(32, 37.42771848048342)	(34, 37.438705263561076)	(36, 37.42306921797572)	(38, 37.39152693120459)	(40, 37.37347131041106)	(42, 37.35195718851833)	(44, 37.32327432364903)	(46, 37.305358861745106)	(48, 37.285674498539485)	(50, 37.28215867215451)	(52, 37.27150063080159)	(54, 37.259670761264616)	(56, 37.250349792723355)	(58, 37.23343445155771)	(60, 37.21744009410216)	(62, 37.201541903247765)	(64, 37.17081437582496)	(66, 37.15361887685374)	(68, 37.13978309601313)	(70, 37.134677351045745)	(72, 37.1219477629126)	(74, 37.10502808049279)	(76, 37.102477479772915)	(78, 37.0902166527943)	(80, 37.07260387585357)	(82, 37.05090674053329)	(84, 37.029708466972046)	(86, 36.99433585588339)	(88, 36.9705574522296)	(90, 36.94517618221748)	(92, 36.92284008861553)	(94, 36.90587877772781)	(96, 36.874052152491174)	(98, 36.824998932131535)	(100, 36.7738683592826)	(102, 36.715899874504004)	(104, 36.679930251069116)	(106, 36.633664658003)	(108, 36.581371389995454)	(110, 36.51545794016095)	(112, 36.45594657842461)	(114, 36.36490860245281)	(116, 36.31892585222164)	(118, 36.280085560589114)	(120, 36.218459911027196)	(122, 36.14337792182705)	(124, 35.93405181162403)	(126, 32.677713296091824)
20150415.B-CAMA_reseq_9_R2	(1, 32.84266064440509)	(2, 32.9353037196508)	(3, 32.96890742238461)	(4, 32.93522519083549)	(5, 32.93291940006809)	(6, 37.02310076719853)	(7, 37.02530561234615)	(8, 37.023221541065)	(9, 37.01521608127287)	(10, 37.022450323500934)	(12, 37.00417526213595)	(14, 37.00757671482246)	(16, 36.9974278507331)	(18, 36.99731855636004)	(20, 36.991122616856565)	(22, 36.974184415860705)	(24, 36.988565175348626)	(26, 36.9691294516852)	(28, 36.96465661390798)	(30, 36.939422026224115)	(32, 36.91434468236827)	(34, 36.89616770882257)	(36, 36.90127703882557)	(38, 36.90999633134621)	(40, 36.879645631930586)	(42, 36.868955953993044)	(44, 36.84962208610959)	(46, 36.84524115854573)	(48, 36.82720812385696)	(50, 36.82437242442748)	(52, 36.8269523013575)	(54, 36.80535629685369)	(56, 36.77663247653136)	(58, 36.750985027221304)	(60, 36.727928158108796)	(62, 36.700462527628616)	(64, 36.66155813031273)	(66, 36.669254777375826)	(68, 36.68716132294478)	(70, 36.671143406545504)	(72, 36.65284266490257)	(74, 36.588360796920256)	(76, 36.57439034881732)	(78, 36.54936988910381)	(80, 36.52735844142695)	(82, 36.491957906071605)	(84, 36.432867958795086)	(86, 36.41582123265347)	(88, 36.39202171414509)	(90, 36.34657954758714)	(92, 36.27879109673217)	(94, 36.22796432998376)	(96, 36.13699155332156)	(98, 36.06982177604557)	(100, 35.97001848418632)	(102, 35.88813039727826)	(104, 35.78956552207401)	(106, 35.67117719750314)	(108, 35.610603484299986)	(110, 35.499638467593705)	(112, 35.380286078358324)	(114, 35.25940270380205)	(116, 35.130005219163365)	(118, 34.96389236492625)	(120, 34.797107663492696)	(122, 34.51372517303541)	(124, 34.074604957302206)	(126, 27.4843445579919)
